PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jason Kidd,28,20,20,40.2,7.4,17.7,0.415,0.9,4.5,0.18899999999999997,6.5,13.2,0.49200000000000005,0.439,4.0,5.0,0.8079999999999999,2.1,6.1,8.2,9.1,1.7,0.4,3.4,2.0,19.6
Kenyon Martin,24,20,20,37.5,6.5,15.2,0.424,0.1,0.5,0.222,6.4,14.8,0.431,0.428,3.8,5.5,0.691,1.5,4.3,5.8,2.9,1.2,1.3,2.6,4.3,16.8
Keith Van Horn,26,20,20,32.2,4.9,12.1,0.402,1.9,4.2,0.44,3.0,7.9,0.382,0.479,1.8,2.5,0.7140000000000001,1.6,5.1,6.7,2.1,1.0,0.5,1.8,2.8,13.3
Kerry Kittles,27,20,20,29.0,4.7,10.8,0.435,0.9,3.4,0.265,3.8,7.4,0.514,0.47700000000000004,1.8,2.3,0.778,1.0,2.2,3.2,2.3,1.6,0.5,0.9,1.9,12.1
Richard Jefferson,21,20,0,22.1,2.7,5.7,0.465,0.0,0.1,0.0,2.7,5.6,0.473,0.465,1.7,3.0,0.55,0.8,3.8,4.6,1.3,0.6,0.5,1.3,2.0,7.0
Lucious Harris,31,20,0,20.9,3.3,6.7,0.489,0.4,1.1,0.364,2.9,5.6,0.514,0.519,2.0,2.4,0.83,0.7,2.1,2.7,0.9,0.7,0.0,0.8,1.5,8.9
Aaron Williams,30,20,0,20.8,2.3,4.8,0.479,0.0,0.1,0.0,2.3,4.8,0.484,0.479,1.9,2.3,0.826,1.2,2.3,3.5,0.8,0.4,0.8,1.2,3.9,6.5
Todd MacCulloch,26,20,20,19.2,2.6,5.3,0.491,0.0,0.0,,2.6,5.3,0.491,0.491,1.0,1.6,0.613,2.2,3.0,5.2,0.7,0.3,1.4,1.2,2.6,6.2
Jason Collins,23,17,0,13.4,0.7,1.9,0.364,0.0,0.0,,0.7,1.9,0.364,0.364,1.5,2.2,0.6579999999999999,1.4,1.0,2.4,0.4,0.3,0.4,0.7,2.8,2.9
Anthony Johnson,27,19,0,8.5,1.1,2.8,0.377,0.1,0.5,0.1,1.0,2.3,0.442,0.387,0.5,0.6,0.818,0.1,0.6,0.7,1.1,0.3,0.0,0.4,1.3,2.6
Brian Scalabrine,23,6,0,2.3,0.2,0.5,0.33299999999999996,0.0,0.2,0.0,0.2,0.3,0.5,0.33299999999999996,0.0,0.0,,0.2,0.3,0.5,0.0,0.0,0.2,0.2,0.0,0.3
Donny Marshall,29,7,0,2.0,0.1,0.7,0.2,0.0,0.6,0.0,0.1,0.1,1.0,0.2,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4
