PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Mike Newlin,32,79,,2911,9.9,19.9,0.49700000000000005,0.2,0.5,0.33299999999999996,9.7,19.5,0.501,6.5,7.3,0.888,1.2,2.2,3.4,4.7,1.4,0.1,3.9,3.7,26.4,,109,110
Mike O'Koren,22,79,,2473,6.7,13.9,0.486,0.1,0.3,0.278,6.6,13.5,0.491,2.5,3.9,0.637,3.3,5.5,8.8,4.6,1.6,0.5,2.7,4.5,16.0,,105,107
Maurice Lucas,28,68,,2162,8.5,17.6,0.484,0.0,0.0,0.0,8.5,17.6,0.485,4.0,5.4,0.752,3.2,8.9,12.1,3.6,1.2,1.2,3.7,5.5,21.1,,102,105
Darwin Cook,22,81,,1980,8.8,18.9,0.46799999999999997,0.1,0.6,0.24,8.7,18.3,0.475,3.0,4.1,0.733,2.2,3.2,5.4,6.8,3.2,0.8,4.1,4.5,20.8,,99,105
Cliff Robinson,20,63,,1822,13.1,26.8,0.491,0.0,0.0,1.0,13.1,26.8,0.49,4.5,6.2,0.718,3.0,9.0,12.0,2.6,1.5,1.3,4.6,5.4,30.8,,98,105
Mike Gminski,21,56,,1579,8.4,19.9,0.423,0.0,0.0,0.0,8.4,19.8,0.424,4.5,5.8,0.767,4.0,8.1,12.1,2.1,1.6,2.9,3.7,3.7,21.3,,95,104
Jan van Breda Kolff,29,78,,1426,3.2,7.8,0.408,0.1,0.3,0.25,3.1,7.6,0.414,3.1,3.7,0.838,1.5,4.9,6.5,4.1,1.2,1.6,3.5,6.8,9.6,,91,107
Lowes Moore,23,71,,1406,6.9,15.5,0.444,0.1,0.9,0.14800000000000002,6.7,14.6,0.461,2.2,3.0,0.75,1.4,4.1,5.5,7.4,2.0,0.6,3.5,5.8,16.1,,97,107
Bob Elliott,25,73,,1320,7.4,14.5,0.511,0.0,0.1,0.5,7.4,14.4,0.511,4.2,7.0,0.599,3.6,5.4,9.0,4.5,1.2,0.6,4.1,6.0,19.0,,101,108
Foots Walker,29,41,,1172,2.8,6.6,0.426,0.1,0.4,0.222,2.7,6.2,0.43799999999999994,3.4,4.3,0.7929999999999999,0.9,3.1,4.0,9.8,2.0,0.0,3.3,4.1,9.1,,105,108
Edgar Jones,24,60,,950,9.1,17.1,0.529,0.0,0.2,0.0,9.1,16.9,0.535,7.0,10.5,0.67,4.4,8.2,12.6,2.1,1.7,3.9,4.8,8.9,25.2,,104,102
Eddie Jordan,26,14,,239,5.7,13.9,0.41100000000000003,0.6,1.9,0.3,5.2,12.0,0.429,4.6,6.1,0.75,1.0,2.5,3.4,8.8,4.6,0.2,4.4,5.5,16.6,,98,104
Rory Sparrow,22,15,,212,4.7,13.6,0.349,0.0,0.0,,4.7,13.6,0.349,2.6,3.4,0.75,1.5,2.4,3.9,6.9,2.8,0.6,3.9,3.2,12.0,,84,107
Bob McAdoo,29,10,,153,11.3,22.4,0.507,0.0,0.3,0.0,11.3,22.1,0.514,5.1,6.3,0.81,2.4,5.4,7.8,3.0,2.7,1.8,4.2,6.6,27.7,,103,104
