Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2008,5,1090,CHI,Chicago Bulls,Aaron Gray,"December 7, 1984",23.0,NBA,C,61.0,613.0,13.9,0.53,0.0,0.48,12.5,18.7,15.5,11.4,1.8,2.0,18.7,22.0,0.1,0.8,0.8,0.07,-3.6,0.0,-3.5,-0.2
2009,5,1090,CHI,Chicago Bulls,Aaron Gray,"December 7, 1984",24.0,NBA,C,56.0,715.0,11.5,0.51,0.01,0.35,13.5,21.7,17.6,9.6,1.0,1.8,17.2,14.5,0.5,0.8,1.3,0.09,-3.2,-0.1,-3.4,-0.2
2010,31,1090,TOT,Total After Trade,Aaron Gray,"December 7, 1984",25.0,NBA,C,32.0,311.0,16.6,0.55,0.0,0.34,16.7,23.1,19.8,10.6,1.5,2.7,16.0,16.4,0.5,0.4,0.9,0.14,-1.1,-0.2,-1.3,0.1
2010,5,1090,CHI,Chicago Bulls,Aaron Gray,"December 7, 1984",25.0,NBA,C,8.0,50.0,7.0,0.37,0.0,0.33,11.3,24.1,17.8,6.5,0.0,0.0,4.0,22.5,-0.1,0.1,0.0,-0.01,-5.5,-3.2,-8.7,-0.1
2010,19,1090,NOH,New Orleans Hornets,Aaron Gray,"December 7, 1984",25.0,NBA,C,24.0,261.0,18.4,0.61,0.0,0.34,17.7,22.9,20.2,11.4,1.8,3.2,19.5,15.3,0.6,0.3,0.9,0.17,-0.3,0.4,0.1,0.1
2011,19,1090,NOH,New Orleans Hornets,Aaron Gray,"December 7, 1984",26.0,NBA,C,41.0,531.0,11.0,0.57,0.0,0.34,13.4,25.8,19.6,4.7,1.1,1.9,21.9,13.1,0.3,0.8,1.1,0.1,-3.9,-0.2,-4.0,-0.3
2012,28,1090,TOR,Toronto Raptors,Aaron Gray,"December 7, 1984",27.0,NBA,C,49.0,813.0,11.1,0.53,0.0,0.29,12.1,28.3,20.3,5.5,1.5,1.7,21.9,13.5,0.1,1.3,1.4,0.08,-3.6,0.1,-3.5,-0.3
2013,28,1090,TOR,Toronto Raptors,Aaron Gray,"December 7, 1984",28.0,NBA,C,42.0,513.0,9.0,0.54,0.0,0.49,10.9,20.0,15.4,9.9,0.7,0.8,24.8,13.1,0.2,0.4,0.5,0.05,-3.9,-0.4,-4.3,-0.3
2014,31,1090,TOT,Total After Trade,Aaron Gray,"December 7, 1984",29.0,NBA,C,37.0,355.0,7.8,0.47,0.02,0.33,13.2,22.3,17.7,9.1,1.4,1.8,30.8,12.5,-0.3,0.4,0.1,0.02,-4.9,0.2,-4.7,-0.2
2014,28,1090,TOR,Toronto Raptors,Aaron Gray,"December 7, 1984",29.0,NBA,C,4.0,20.0,5.7,0.64,0.0,0.67,17.4,29.3,23.3,23.1,0.0,0.0,50.8,17.9,0.0,0.0,0.0,-0.01,-9.9,2.1,-7.8,0.0
2014,26,1090,SAC,Sacramento Kings,Aaron Gray,"December 7, 1984",29.0,NBA,C,33.0,335.0,7.9,0.46,0.02,0.31,13.0,21.8,17.4,8.2,1.5,1.9,29.1,12.2,-0.2,0.4,0.1,0.02,-4.6,0.1,-4.5,-0.2
