Player_ID,Player_Name,Team_ID
19,"Bam Adebayo",16
25,"Blake Ahearn",16
39,"Gary Alexander",16
41,"Kyle Alexander",16
52,"Malik Allen",16
54,"Ray Allen",16
60,"Rafer Alston",16
66,"Chris Andersen",16
70,"Derek Anderson",16
83,"Ryan Anderson",16
84,"Shandon Anderson",16
85,"Willie Anderson",16
96,"Joel Anthony",16
111,"Carlos Arroyo",16
116,"Keith Askins",16
121,"Isaac Austin",16
133,"Luke Babbitt",16
134,"Milos Babic",16
158,"Marcus Banks",16
172,"Earl Barron",16
174,"Brent Barry",16
189,"Shane Battier",16
201,"Jerome Beasley",16
203,"Michael Beasley",16
224,"Winston Bennett",16
234,"Travis Best",16
240,"Mike Bibby",16
271,"Mark Blount",16
282,"Manute Bol",16
302,"Chris Bosh",16
309,"Bruce Bowen",16
378,"Ernest Brown",16
393,"P.J. Brown",16
398,"Shannon Brown",16
418,"Rodney Buford",16
433,"Willie Burton",16
436,"Caron Butler",16
439,"Jimmy Butler",16
441,"Rasual Butler",16
485,"Anthony Carter",16
505,"Duane Causwell",16
508,"Cedric Ceballos",16
511,"Mario Chalmers",16
517,"Rex Chapman",16
561,"Norris Cole",16
565,"Bimbo Coles",16
586,"Marty Conlon",16
592,"Daequan Cook",16
609,"Tyrone Corbin",16
639,"John Crotty",16
641,"Jae Crowder",16
643,"Pat Cummings",16
653,"Eddy Curry",16
661,"Erick Dampier",16
668,"Sasha Danilovic",16
693,"Mark Anthony Davis",16
697,"Ricky Davis",16
700,"Terry Davis",16
703,"Andre Dawkins",16
710,"Todd Day",16
731,"Luol Deng",16
740,"Yakhouba Diawara",16
755,"Michael Doleac",16
759,"Keyon Dooling",16
771,"Sherman Douglas",16
772,"Toney Douglas",16
779,"Goran Dragic",16
780,"Zoran Dragic",16
813,"Ledell Eackles",16
827,"Blue Edwards",16
835,"Kevin Edwards",16
845,"Wayne Ellington",16
851,"LaPhonso Ellis",16
852,"LeRon Ellis",16
866,"James Ennis",16
918,"Matt Fish",16
920,"Gerald Fitch",16
956,"Tellis Frank",16
969,"Todd Fuller",16
985,"Kevin Gamble",16
1009,"Chris Gatling",16
1016,"Matt Geiger",16
1036,"Kendall Gill",16
1043,"Mickell Gladness",16
1076,"Ron Grandison",16
1077,"Danny Granger",16
1079,"Brian Grant",16
1080,"Gary Grant",16
1096,"Sylvester Gray",16
1098,"A.C. Green",16
1103,"Gerald Green",16
1144,"Scott Haffner",16
1160,"Justin Hamilton",16
1163,"Tang Hamilton",16
1180,"Anfernee Hardaway",16
1181,"Tim Hardaway",16
1195,"Josh Harrellson",16
1209,"Terrel Harris",16
1222,"Udonis Haslem",16
1225,"Scott Hastings",16
1243,"Luther Head",16
1272,"Tyler Herro",16
1292,"Solomon Hill",16
1294,"Tyrone Hill",16
