Player_ID,Player_Name,Team_ABV
1914,"Scooter McCray",SEA
1919,"Xavier McDaniel",SEA
1923,"Doug McDermott",OKC
1931,"Mitch McGary",OKC
1939,"Jim McIlvaine",SEA
1943,"Derrick McKey",SEA
1953,"Nate McMillan",SEA
1965,"Scott Meents",SEA
2022,"Nazr Mohammed",OKC
2042,"Mikki Moore",SEA
2055,"Markieff Morris",OKC
2061,"Anthony Morrow",OKC
2076,"Byron Mullens",OKC
2093,"Ronald Murray",SEA
2097,"Mike Muscala",OKC
2108,"Abdel Nader",OKC
2136,"Ira Newble",SEA
2153,"Nerlens Noel",OKC
2158,"Moochie Norris",SEA
2161,"Steve Novak",OKC
2200,"Victor Oladipo",OKC
2208,"Kevin Ollie",SEA
2208,"Kevin Ollie",OKC
2216,"Daniel Orton",OKC
2226,"Billy Owens",SEA
2233,"Olumide Oyedeji",SEA
2236,"Gerald Paddio",SEA
2260,"Patrick Patterson",OKC
2261,"Ruben Patterson",SEA
2262,"Justin Patton",OKC
2264,"Chris Paul",OKC
2270,"Cameron Payne",OKC
2273,"Gary Payton",SEA
2286,"Kendrick Perkins",OKC
2287,"Sam Perkins",SEA
2293,"Chuck Person",SEA
2297,"Morris Peterson",OKC
2298,"Johan Petro",SEA
2298,"Johan Petro",OKC
2303,"Michael Phelps",SEA
2308,"Ricky Pierce",SEA
2331,"Olden Polynice",SEA
2335,"David Pope",SEA
2349,"Vitaly Potapenko",SEA
2383,"Mark Radford",SEA
2385,"Vladimir Radmanovic",SEA
2427,"Ryan Reid",OKC
2435,"Jerry Reynolds",SEA
2452,"Luke Ridnour",SEA
2459,"Andre Roberson",OKC
2487,"Nate Robinson",OKC
2495,"Isaiah Roby",OKC
2510,"Malik Rose",OKC
2541,"Domantas Sabonis",OKC
2572,"Steve Scheffler",SEA
2576,"Russ Schoene",SEA
2578,"Detlef Schrempf",SEA
2579,"Dennis Schroder",OKC
2580,"John Schweitz",SEA
2593,"Thabo Sefolosha",OKC
2597,"Brad Sellers",SEA
2598,"Mouhamed Sene",SEA
2598,"Mouhamed Sene",OKC
2600,"Ansu Sesay",SEA
2606,"Mustafa Shakur",OKC
2615,"Lonnie Shelton",SEA
2622,"John Shumate",SEA
2628,"Jack Sikma",SEA
2630,"Paul Silas",SEA
2648,"Kyle Singler",OKC
2681,"Ish Smith",OKC
2688,"Joe Smith",OKC
2694,"Leon Smith",SEA
2700,"Phil Smith",SEA
2716,"Eric Snow",SEA
2718,"Ricky Sobers",SEA
2730,"Elmore Spencer",SEA
2739,"Terence Stansbury",SEA
2744,"Vladimir Stepania",SEA
2756,"Larry Stewart",SEA
2761,"Alex Stivrins",SEA
2789,"Jon Sundvold",SEA
2795,"Robert Swift",SEA
2795,"Robert Swift",OKC
2801,"Wally Szczerbiak",SEA
2829,"Sebastian Telfair",OKC
2837,"Hasheem Thabeet",OKC
2847,"Etan Thomas",OKC
2857,"Kurt Thomas",SEA
2858,"Lance Thomas",OKC
2868,"David Thompson",SEA
2885,"Sedale Threatt",SEA
2892,"Ray Tolbert",SEA
2976,"Sam Vincent",SEA
2978,"Fred Vinson",SEA
2983,"Danny Vranes",SEA
2998,"Dion Waiters",OKC
3009,"Wally Walker",SEA
3044,"Earl Watson",SEA
3044,"Earl Watson",OKC
3053,"Kyle Weaver",OKC
3075,"Delonte West",SEA
3079,"Russell Westbrook",OKC
3080,"Paul Westphal",SEA
3088,"D.J. White",OKC
3099,"Rudy White",SEA
3114,"Chris Wilcox",SEA
3114,"Chris Wilcox",OKC
3121,"Damien Wilkins",SEA
3121,"Damien Wilkins",OKC
3127,"Mike Wilks",SEA
3127,"Mike Wilks",OKC
3128,"Aaron Williams",SEA
3143,"Gus Williams",SEA
3158,"Kevin Williams",SEA
3173,"Reginald Leon Williams",OKC
3180,"Shammond Williams",SEA
3207,"David Wingate",SEA
3208,"Dontonio Wingfield",SEA
3220,"Ruben Wolkowyski",SEA
3222,"Al Wood",SEA
3257,"Danny Young",SEA
3275,"George Zidek",SEA
