Player_ID,Player_Name,Team_ID
9,"Alex Acker",9
18,"Rafael Addison",9
22,"Arron Afflalo",9
24,"Mark Aguirre",9
43,"Victor Alexander",9
73,"Greg Anderson",9
96,"Joel Anthony",9
111,"Carlos Arroyo",9
117,"Chucky Atkins",9
118,"Stacey Augmon",9
119,"D.J. Augustin",9
122,"Ken Austin",9
162,"Steve Bardo",9
173,"Dana Barros",9
176,"Jon Barry",9
196,"Aron Baynes",9
205,"Corey Beck",9
206,"William Bedford",9
227,"Kent Benson",9
242,"Chauncey Billups",9
252,"Norman Black",9
260,"Steve Blake",9
262,"Will Blalock",9
263,"Lance Blanks",9
286,"Walter Bond",9
287,"Jordan Bone",9
322,"Avery Bradley",9
347,"Primoz Brezec",9
370,"Bruce Brown",9
385,"Kwame Brown",9
388,"Marcus Brown",9
417,"Jud Buechler",9
420,"Reggie Bullock",9
436,"Caron Butler",9
442,"Dwight Buycks",9
445,"Will Bynum",9
453,"Jose Calderon",9
455,"Kentavious Caldwell-Pope",9
463,"Elden Campbell",9
464,"Tony Campbell",9
469,"Brian Cardinal",9
478,"Kenny Carr",9
501,"Kelvin Cato",9
508,"Cedric Ceballos",9
526,"Pete Chilcutt",9
528,"Randolph Childress",9
553,"Mateen Cleaves",9
562,"Ben Coleman",9
563,"Derrick Coleman",9
629,"Ron Crevier",9
639,"John Crotty",9
650,"Earl Cureton",9
651,"Bill Curley",9
655,"Michael Curry",9
669,"Adrian Dantley",9
671,"Gigi Datome",9
673,"Kornel David",9
683,"Dale Davis",9
689,"Hubert Davis",9
704,"Darryl Dawkins",9
705,"Johnny Dawkins",9
711,"Austin Daye",9
723,"Bison Dele",9
724,"Carlos Delfino",9
726,"Tony Delk",9
728,"Fennis Dembo",9
750,"Spencer Dinwiddie",9
754,"Juan Dixon",9
770,"Leon Douglas",9
774,"Sekou Doumbouya",9
784,"Larry Drew",9
790,"Andre Drummond",9
794,"Terry Duerod",9
797,"Joe Dumars",9
805,"Ronald Dupree",9
832,"James Edwards",9
844,"Henry Ellenson",9
845,"Wayne Ellington",9
847,"Sean Elliott",9
865,"Kim English",9
866,"James Ennis",9
874,"Earl Evans",9
878,"Maurice Evans",9
899,"Kay Felder",9
949,"Tremaine Fowlkes",9
960,"Tim Frazier",9
970,"Tony Fuller",9
984,"Langston Galloway",9
1013,"Michael Gbinije",9
1028,"Mike Gibson",9
1044,"Gerald Glass",9
1052,"Anthony Goldwire",9
1061,"Ben Gordon",9
1110,"Litterial Green",9
1114,"Sidney Green",9
1119,"Dave Greenwood",9
1125,"Blake Griffin",9
1145,"Glenn Hagan",9
1153,"Donta Hall",9
1156,"Darvin Ham",9
1161,"Richard Hamilton",9
1162,"Roy Hamilton",9
1184,"Alan Hardy",9
1190,"Justin Harper",9
1195,"Josh Harrellson",9
1208,"Steve Harris",9
1210,"Tobias Harris",9
1225,"Scott Hastings",9
1234,"Jarvis Hayes",9
1238,"Steve Hayes",9
1246,"Reggie Hearn",9
1252,"Gerald Henderson",9
1264,"John Henson",9
1265,"Steve Henson",9
1271,"Walter Herrmann",9
1273,"Keith Herron",9
1290,"Grant Hill",9
1295,"Darrun Hilliard",9
1313,"Lionel Hollins",9
1335,"Allan Houston",9
1345,"Phil Hubbard",9
1367,"Lindsey Hunter",9
1381,"Ersan Ilyasova",9
1391,"Allen Iverson",9
1403,"Jermaine Jackson",9
1416,"Reggie Jackson",9
1430,"Michael Lamont James",9
1449,"Horace Jenkins",9
1451,"Brandon Jennings",9
1455,"Jonas Jerebko",9
1464,"Amir Johnson",9
1502,"Lee Johnson",9
1512,"Stanley Johnson",9
1517,"Vinnie Johnson",9
1521,"Jim Johnstone",9
1530,"Charles Jones",9
1535,"Damon Jones",9
1544,"Edgar Jones",9
1552,"Major Jones",9
1576,"Jeff Judkins",9
1592,"Greg Kelser",9
1595,"Luke Kennard",9
1613,"Stan Kimbrough",9
1622,"Louis King",9
1637,"Brandon Knight",9
1640,"Negele Knight",9
1656,"Viacheslav Kravtsov",9
1677,"Christian Laettner",9
1679,"Bill Laimbeer",9
1698,"Bob Lanier",9
1707,"Edmund Lawrence",9
1715,"Eric Leckner",9
1727,"Ron Lee",9
1740,"Jon Leuer",9
1742,"Cliff Levingston",9
1747,"Ralph Lewis",9
1750,"Marcus Liberty",9
1767,"Zach Lofton",9
1770,"Grant Long",9
