Player_ID,Player_Name,Team_ID
21,"Jeff Adrien",18
23,"Maurice Ager",18
33,"Cole Aldrich",18
49,"Jerome Allen",18
65,"Lou Amundson",18
125,"William Avery",18
142,"Thurl Bailey",18
158,"Marcus Banks",18
163,"J.J. Barea",18
185,"Keita Bates-Diop",18
195,"Jerryd Bayless",18
202,"Malik Beasley",18
203,"Michael Beasley",18
210,"Jordan Bell",18
219,"Anthony Bennett",18
242,"Chauncey Billups",18
250,"Nemanja Bjelica",18
263,"Lance Blanks",18
271,"Mark Blount",18
297,"Calvin Booth",18
329,"Marques Bragg",18
332,"Adrian Branch",18
334,"Terrell Brandon",18
341,"Randy Breuer",18
342,"Corey Brewer",18
361,"Aaron Brooks",18
366,"Scott Brooks",18
368,"Anthony Brown",18
369,"Bobby Brown",18
387,"Lorenzo Brown",18
390,"Mike Brown",18
392,"Myron Brown",18
414,"Greg Buckner",18
416,"Chase Budinger",18
439,"Jimmy Butler",18
464,"Tony Campbell",18
465,"Isaiah Canaan",18
469,"Brian Cardinal",18
473,"Rodney Carney",18
476,"Chris Carr",18
485,"Anthony Carter",18
497,"Sam Cassell",18
498,"Omri Casspi",18
558,"Richard Coffey",18
572,"Jason Collins",18
589,"Will Conroy",18
609,"Tyrone Corbin",18
619,"Robert Covington",18
622,"Allen Crabbe",18
625,"Jamal Crawford",18
628,"Mitch Creek",18
642,"Jarrett Culver",18
646,"Dante Cunningham",18
651,"Bill Curley",18
667,"Troy Daniels",18
681,"Brian Davis",18
693,"Mark Anthony Davis",18
697,"Ricky Davis",18
710,"Todd Day",18
731,"Luol Deng",18
746,"Gorgui Dieng",18
755,"Michael Doleac",18
803,"Kris Dunn",18
805,"Ronald Dupree",18
808,"Pat Durham",18
819,"Ndudi Ebi",18
839,"Howard Eisley",18
845,"Wayne Ellington",18
851,"LaPhonso Ellis",18
873,"Brian Evans",18
875,"Jacob Evans",18
878,"Maurice Evans",18
926,"Jonny Flynn",18
944,"Greg Foster",18
952,"Randy Foye",18
954,"Richie Frahm",18
956,"Tellis Frank",18
980,"Sundiata Gaines",18
994,"Winston Garland",18
997,"Kevin Garnett",18
1001,"Dean Garrett",18
1003,"Tom Garrick",18
1017,"Mickael Gelabale",18
1021,"Marcus Georges-Hunt",18
1029,"Taj Gibson",18
1036,"Kendall Gill",18
1044,"Gerald Glass",18
1051,"Dan Godfread",18
