Player_ID,Player_Name,Team_ABV
11,"Quincy Acy",BRK
48,"Jarrett Allen",BRK
68,"Alan Anderson",BRK
76,"Justin Anderson",BRK
164,"Andrea Bargnani",BRK
219,"Anthony Bennett",BRK
265,"Andray Blatche",BRK
275,"Keith Bogans",BRK
277,"Bojan Bogdanovic",BRK
294,"Trevor Booker",BRK
364,"MarShon Brooks",BRK
389,"Markel Brown",BRK
481,"DeMarre Carroll",BRK
515,"Wilson Chandler",BRK
527,"Josh Childress",BRK
530,"Chris Chiozza",BRK
540,"Earl Clark",BRK
550,"Nicolas Claxton",BRK
572,"Jason Collins",BRK
622,"Allen Crabbe",BRK
625,"Jamal Crawford",BRK
628,"Mitch Creek",BRK
646,"Dante Cunningham",BRK
675,"Brandon Davies",BRK
685,"Ed Davis",BRK
750,"Spencer Dinwiddie",BRK
776,"Milton Doyle",BRK
793,"Jared Dudley",BRK
844,"Henry Ellenson",BRK
845,"Wayne Ellington",BRK
880,"Reggie Evans",BRK
889,"Kenneth Faried",BRK
911,"Yogi Ferrell",BRK
952,"Randy Foye",BRK
997,"Kevin Garnett",BRK
1058,"Archie Goodwin",BRK
1074,"Treveon Graham",BRK
1139,"Jorge Gutierrez",BRK
1153,"Donta Hall",BRK
1160,"Justin Hamilton",BRK
1204,"Joe Harris",BRK
1315,"Rondae Hollis-Jefferson",BRK
1362,"Kris Humphries",BRK
1387,"Kyrie Irving",BRK
1394,"Jarrett Jack",BRK
1425,"Damion James",BRK
1443,"Cory Jefferson",BRK
1494,"Joe Johnson",BRK
1516,"Tyler Johnson",BRK
1565,"DeAndre Jordan",BRK
1567,"Jerome Jordan",BRK
1574,"Kris Joseph",BRK
1582,"Sergey Karasev",BRK
1611,"Sean Kilpatrick",BRK
1627,"Andrei Kirilenko",BRK
1665,"Rodions Kurucs",BRK
1700,"Shane Larkin",BRK
1711,"Caris LeVert",BRK
1754,"Jeremy Lin",BRK
1759,"Shaun Livingston",BRK
1775,"Brook Lopez",BRK
1789,"Timothe Luwawu-Cabarrot",BRK
1859,"Jeremiah Martin",BRK
1894,"Tahjere McCall",BRK
1916,"Chris McCullough",BRK
1922,"K.J. McDaniels",BRK
2051,"Darius Morris",BRK
2072,"Timofey Mozgov",BRK
2096,"Dzanan Musa",BRK
2113,"Shabazz Napier",BRK
2142,"Andrew Nicholson",BRK
2169,"David Nwaba",BRK
2192,"Jahlil Okafor",BRK
2307,"Paul Pierce",BRK
2314,"Theo Pinson",BRK
2322,"Mason Plumlee",BRK
2367,"Taurean Prince",BRK
2419,"Willie Reed",BRK
2490,"Thomas Robinson",BRK
2537,"D'Angelo Russell",BRK
2581,"Luis Scola",BRK
2616,"Tornike Shengelia",BRK
2623,"Iman Shumpert",BRK
2647,"Henry Sims",BRK
2662,"Donald Sloan",BRK
2736,"Jerry Stackhouse",BRK
2741,"Nik Stauskas",BRK
2823,"Tyshawn Taylor",BRK
2827,"Marquis Teague",BRK
2828,"Mirza Teletovic",BRK
2830,"Garrett Temple",BRK
2835,"Jason Terry",BRK
2858,"Lance Thomas",BRK
2882,"Marcus Thornton",BRK
2963,"Greivis Vasquez",BRK
2967,"Rashad Vaughn",BRK
3012,"Gerald Wallace",BRK
3043,"C.J. Watson",BRK
3054,"James Webb III",BRK
3102,"Isaiah Whitehead",BRK
3115,"Jacob Wiley",BRK
3129,"Alan Williams",BRK
3135,"Deron Williams",BRK
3265,"Thaddeus Young",BRK
3271,"Tyler Zeller",BRK
