Player_ID,Player_Name,Team_ID
7,"Alex Abrines",21
17,"Steven Adams",21
33,"Cole Aldrich",21
54,"Ray Allen",21
69,"Antonio Anderson",21
77,"Kenny Anderson",21
93,"Carmelo Anthony",21
95,"Greg Anthony",21
115,"Vincent Askew",21
117,"Chucky Atkins",21
119,"D.J. Augustin",21
126,"Dennis Awtrey",21
141,"James Bailey",21
148,"Vin Baker",21
154,"Greg Ballard",21
173,"Dana Barros",21
174,"Brent Barry",21
175,"Drew Barry",21
199,"Darius Bazley",21
217,"Benoit Benjamin",21
256,"Cory Blackwell",21
297,"Calvin Booth",21
301,"Lazaro Borrell",21
310,"Ryan Bowen",21
323,"Charles Bradley",21
342,"Corey Brewer",21
346,"Ronnie Brewer",21
348,"Frank Brickowski",21
367,"Andre Brown",21
379,"Fred Brown",21
401,"Tony Brown",21
405,"Rick Brunson",21
432,"Deonte Burton",21
436,"Caron Butler",21
451,"Michael Cage",21
463,"Elden Campbell",21
495,"Bill Cartwright",21
512,"Tom Chambers",21
513,"Mike Champion",21
536,"Semaj Christon",21
553,"Mateen Cleaves",21
561,"Norris Cole",21
579,"Nick Collison",21
586,"Marty Conlon",21
592,"Daequan Cook",21
602,"Joe Cooper",21
611,"Dave Corzine",21
614,"James Cotton",21
639,"John Crotty",21
644,"Terry Cummings",21
659,"Quintin Dailey",21
663,"Antonio Daniels",21
686,"Emanual Davis",21
701,"Tyler Davis",21
738,"Hamidou Diallo",21
756,"James Donaldson",21
761,"Jacky Dorsey",21
764,"Luguentz Dort",21
777,"PJ Dozier",21
788,"Predrag Drobnjak",21
805,"Ronald Dupree",21
806,"Kevin Durant",21
838,"Craig Ehlo",21
849,"Dale Ellis",21
854,"Pervis Ellison",21
856,"Francisco Elson",21
876,"Jawun Evans",21
880,"Reggie Evans",21
883,"Patrick Ewing",21
891,"Desmon Farmer",21
892,"Jim Farmer",21
902,"Noel Felix",21
903,"Raymond Felton",21
905,"Terrance Ferguson",21
919,"Derek Fisher",21
932,"Alphonso Ford",21
938,"Sherell Ford",21
941,"Joseph Forte",21
943,"Danny Fortson",21
944,"Greg Foster",21
952,"Randy Foye",21
954,"Richie Frahm",21
983,"Danilo Gallinari",21
1017,"Mickael Gelabale",21
1019,"Paul George",21
1029,"Taj Gibson",21
1033,"Shai Gilgeous-Alexander",21
1035,"Eddie Gill",21
1036,"Kendall Gill",21
1048,"Andreas Glyniadakis",21
1053,"Ryan Gomes",21
1069,"Greg Graham",21
1083,"Horace Grant",21
1084,"Jerami Grant",21
1088,"Donte Grantham",21
1106,"Jeff Green",21
1122,"John Greig",21
1124,"Adrian Griffin",21
1152,"Devon Hall",21
1158,"Daniel Hamilton",21
1178,"Bill Hanzlik",21
1183,"James Harden",21
1219,"Antonio Harvey",21
1228,"Steve Hawes",21
1229,"Hersey Hawkins",21
1238,"Steve Hayes",21
1240,"Lazar Hayward",21
1252,"Gerald Henderson",21
1274,"Kevin Hervey",21
1282,"Rod Higgins",21
1288,"Armond Hill",21
1293,"Steven Hill",21
1336,"Byron Houston",21
1343,"Stephen Howard",21
1350,"Josh Huestis",21
1376,"Serge Ibaka",21
1381,"Ersan Ilyasova",21
1392,"Royal Ivey",21
1416,"Reggie Jackson",21
1427,"Jerome James",21
1457,"Grant Jerrett",21
1467,"Avery Johnson",21
1476,"Clay Johnson",21
1477,"Clemon Johnson",21
1478,"Dakari Johnson",21
1482,"Dennis Johnson",21
1484,"Edward Lee Johnson",21
1485,"Edward Arnet Johnson",21
1487,"Ervin Johnson",21
1489,"George Thomas Johnson",21
1495,"John Johnson",21
1514,"Steve Johnson",21
1517,"Vinnie Johnson",21
1557,"Perry Jones",21
1580,"Enes Kanter",21
1592,"Greg Kelser",21
1593,"Shawn Kemp",21
1600,"Jerome Kersey",21
1617,"Chris King",21
1623,"Reggie King",21
1624,"Rich King",21
1629,"Curtis Kitchen",21
1644,"Bart Kofoed",21
1658,"Nenad Krstic",21
1667,"Ibo Kutluay",21
1672,"Tom LaGarde",21
1681,"Jeremy Lamb",21
1703,"Joffrey Lauvergne",21
1748,"Rashard Lewis",21
1752,"DeAndre Liggins",21
1756,"Alton Lister",21
1758,"Randy Livingston",21
1759,"Shaun Livingston",21
1769,"Art Long",21
1784,"John Lucas",21
1786,"Maurice Lucas",21
1789,"Timothe Luwawu-Cabarrot",21
1796,"Don MacLean",21
1837,"Sarunas Marciulionis",21
1844,"Donyell Marshall",21
1850,"Brian Martin",21
1863,"Kevin Martin",21
1867,"Desmond Mason",21
1881,"Vernon Maxwell",21
1887,"Eric Maynor",21
1910,"Tim McCormick",21
1911,"Jelani McCoy",21
1914,"Scooter McCray",21
1919,"Xavier McDaniel",21
1923,"Doug McDermott",21
1931,"Mitch McGary",21
1939,"Jim McIlvaine",21
1943,"Derrick McKey",21
1953,"Nate McMillan",21
1965,"Scott Meents",21
2022,"Nazr Mohammed",21
2042,"Mikki Moore",21
2055,"Markieff Morris",21
2061,"Anthony Morrow",21
2076,"Byron Mullens",21
2093,"Ronald Murray",21
2097,"Mike Muscala",21
2108,"Abdel Nader",21
2136,"Ira Newble",21
2153,"Nerlens Noel",21
2158,"Moochie Norris",21
2161,"Steve Novak",21
2200,"Victor Oladipo",21
2208,"Kevin Ollie",21
2216,"Daniel Orton",21
2226,"Billy Owens",21
2233,"Olumide Oyedeji",21
2236,"Gerald Paddio",21
2260,"Patrick Patterson",21
2261,"Ruben Patterson",21
2262,"Justin Patton",21
2264,"Chris Paul",21
2270,"Cameron Payne",21
2273,"Gary Payton",21
2286,"Kendrick Perkins",21
2287,"Sam Perkins",21
2293,"Chuck Person",21
2297,"Morris Peterson",21
2298,"Johan Petro",21
2303,"Michael Phelps",21
2308,"Ricky Pierce",21
2331,"Olden Polynice",21
2335,"David Pope",21
2349,"Vitaly Potapenko",21
2383,"Mark Radford",21
2385,"Vladimir Radmanovic",21
2427,"Ryan Reid",21
2435,"Jerry Reynolds",21
2452,"Luke Ridnour",21
2459,"Andre Roberson",21
2487,"Nate Robinson",21
2495,"Isaiah Roby",21
2510,"Malik Rose",21
2541,"Domantas Sabonis",21
2572,"Steve Scheffler",21
2576,"Russ Schoene",21
2578,"Detlef Schrempf",21
2579,"Dennis Schroder",21
2580,"John Schweitz",21
2593,"Thabo Sefolosha",21
2597,"Brad Sellers",21
2598,"Mouhamed Sene",21
2600,"Ansu Sesay",21
2606,"Mustafa Shakur",21
2615,"Lonnie Shelton",21
2622,"John Shumate",21
2628,"Jack Sikma",21
2630,"Paul Silas",21
2648,"Kyle Singler",21
2681,"Ish Smith",21
2688,"Joe Smith",21
2694,"Leon Smith",21
2700,"Phil Smith",21
2716,"Eric Snow",21
2718,"Ricky Sobers",21
2730,"Elmore Spencer",21
2739,"Terence Stansbury",21
2744,"Vladimir Stepania",21
2756,"Larry Stewart",21
2761,"Alex Stivrins",21
2789,"Jon Sundvold",21
2795,"Robert Swift",21
2801,"Wally Szczerbiak",21
2829,"Sebastian Telfair",21
2837,"Hasheem Thabeet",21
2847,"Etan Thomas",21
2857,"Kurt Thomas",21
2858,"Lance Thomas",21
2868,"David Thompson",21
2885,"Sedale Threatt",21
2892,"Ray Tolbert",21
2976,"Sam Vincent",21
2978,"Fred Vinson",21
2983,"Danny Vranes",21
2998,"Dion Waiters",21
3009,"Wally Walker",21
3044,"Earl Watson",21
3053,"Kyle Weaver",21
3075,"Delonte West",21
3079,"Russell Westbrook",21
3080,"Paul Westphal",21
3088,"D.J. White",21
3099,"Rudy White",21
3114,"Chris Wilcox",21
3121,"Damien Wilkins",21
3127,"Mike Wilks",21
3128,"Aaron Williams",21
3143,"Gus Williams",21
3158,"Kevin Williams",21
3173,"Reginald Leon Williams",21
3180,"Shammond Williams",21
3207,"David Wingate",21
3208,"Dontonio Wingfield",21
3220,"Ruben Wolkowyski",21
3222,"Al Wood",21
3257,"Danny Young",21
3275,"George Zidek",21
