Player_ID,Player_Name,Team_ID
11,"Quincy Acy",20
22,"Arron Afflalo",20
33,"Cole Aldrich",20
50,"Kadeem Allen",20
65,"Lou Amundson",20
72,"Eric Anderson",20
84,"Shandon Anderson",20
85,"Willie Anderson",20
92,"Thanasis Antetokounmpo",20
93,"Carmelo Anthony",20
95,"Greg Anthony",20
105,"Trevor Ariza",20
141,"James Bailey",20
147,"Ron Baker",20
148,"Vin Baker",20
150,"Renaldo Balkman",20
159,"Ken Bannister",20
164,"Andrea Bargnani",20
169,"Matt Barnes",20
171,"RJ Barrett",20
172,"Earl Barron",20
203,"Michael Beasley",20
215,"Jonathan Bender",20
240,"Mike Bibby",20
242,"Chauncey Billups",20
254,"Rolando Blackman",20
280,"Etdrick Bohannon",20
290,"Anthony Bonner",20
311,"Anthony Bowie",20
320,"Alex Bradley",20
338,"Ignas Brazdeikis",20
343,"Jamison Brewer",20
346,"Ronnie Brewer",20
366,"Scott Brooks",20
376,"Derrick Brown",20
398,"Shannon Brown",20
405,"Rick Brunson",20
420,"Reggie Bullock",20
422,"Trey Burke",20
437,"Greg Butler",20
438,"Jackie Butler",20
453,"Jose Calderon",20
461,"Marcus Camby",20
464,"Tony Campbell",20
472,"Rick Carlisle",20
485,"Anthony Carter",20
486,"Butch Carter",20
490,"Reggie Carter",20
495,"Bill Cartwright",20
501,"Kelvin Cato",20
507,"Ron Cavenall",20
514,"Tyson Chandler",20
515,"Wilson Chandler",20
522,"Maurice Cheeks",20
529,"Chris Childs",20
533,"Doug Christie",20
540,"Earl Clark",20
552,"Jim Cleamons",20
559,"Fred Cofield",20
574,"Mardy Collins",20
606,"Chris Copeland",20
607,"Hollis Copeland",20
625,"Jamal Crawford",20
626,"Joe Crawford",20
643,"Pat Cummings",20
644,"Terry Cummings",20
653,"Eddy Curry",20
660,"Samuel Dalembert",20
677,"Antonio Davis",20
678,"Baron Davis",20
679,"Ben Davis",20
689,"Hubert Davis",20
694,"Mike Davis",20
729,"Larry Demic",20
755,"Michael Doleac",20
756,"James Donaldson",20
758,"Billy Donovan",20
765,"Damyean Dotson",20
772,"Toney Douglas",20
792,"Chris Dudley",20
795,"Chris Duhon",20
815,"Cleanthony Early",20
821,"Patrick Eddie",20
839,"Howard Eisley",20
844,"Henry Ellenson",20
845,"Wayne Ellington",20
855,"Len Elmore",20
883,"Patrick Ewing",20
903,"Raymond Felton",20
908,"Eric Fernsten",20
915,"Landry Fields",20
918,"Matt Fish",20
955,"Steve Francis",20
963,"Jimmer Fredette",20
967,"Channing Frye",20
975,"Dan Gadzuric",20
978,"Corey Gaines",20
983,"Danilo Gallinari",20
984,"Langston Galloway",20
999,"Billy Garrett",20
1029,"Taj Gibson",20
1030,"J.R. Giddens",20
1045,"Mike Glenn",20
1076,"Ron Grandison",20
1078,"Stewart Granger",20
1080,"Gary Grant",20
1081,"Greg Grant",20
1085,"Jerian Grant",20
1095,"Stuart Gray",20
1108,"Ken Green",20
1114,"Sidney Green",20
1133,"Ernie Grunfeld",20
1180,"Anfernee Hardaway",20
1182,"Tim Hardaway Jr.",20
1186,"Maurice Harkless",20
1188,"Derek Harper",20
1195,"Josh Harrellson",20
1197,"Al Harrington",20
1199,"Othella Harrington",20
1225,"Scott Hastings",20
1252,"Gerald Henderson",20
1268,"Willy Hernangomez",20
1275,"Mario Hezonja",20
1277,"Isaiah Hicks",20
1291,"Jordan Hill",20
1310,"Justin Holiday",20
1334,"Eddie House",20
1335,"Allan Houston",20
1356,"Larry Hughes",20
1373,"Geoff Huston",20
1394,"Jarrett Jack",20
1403,"Jermaine Jackson",20
1409,"Mark Jackson",20
1427,"Jerome James",20
1447,"Jared Jeffries",20
1450,"John Jenkins",20
1451,"Brandon Jennings",20
1453,"Chris Jent",20
1481,"DeMarco Johnson",20
1483,"DerMarr Johnson",20
1501,"Larry Johnson",20
