Player_ID,Player_Name,Team_ID
1,"Alaa Abdelnaby",25
5,"Shareef Abdur-Rahim",25
14,"Jaylen Adams",25
22,"Arron Afflalo",25
26,"Danny Ainge",25
34,"LaMarcus Aldridge",25
36,"Cliff Alexander",25
64,"Al-Farouq Aminu",25
70,"Derek Anderson",25
77,"Kenny Anderson",25
81,"Richard Anderson",25
93,"Carmelo Anthony",25
95,"Greg Anthony",25
105,"Trevor Ariza",25
115,"Vincent Askew",25
118,"Stacey Augmon",25
126,"Dennis Awtrey",25
128,"Jeff Ayres",25
133,"Luke Babbitt",25
139,"Carl Bailey",25
146,"Maurice Baker",25
149,"Wade Baldwin",25
166,"Erick Barkley",25
172,"Earl Barron",25
178,"Will Barton",25
184,"Billy Ray Bates",25
193,"Nicolas Batum",25
195,"Jerryd Bayless",25
198,"Kent Bazemore",25
230,"Walter Berry",25
243,"Joe Binion",25
260,"Steve Blake",25
306,"Ruben Boumtje-Boumtje",25
312,"Sam Bowie",25
332,"Adrian Branch",25
344,"Jim Brewer",25
345,"Ron Brewer",25
388,"Marcus Brown",25
391,"Moses Brown",25
405,"Rick Brunson",25
409,"Mark Bryant",25
435,"Don Buse",25
440,"Mitchell Butler",25
461,"Marcus Camby",25
471,"Geno Carlisle",25
478,"Kenny Carr",25
483,"Matt Carroll",25
501,"Kelvin Cato",25
528,"Randolph Childress",25
548,"Victor Claver",25
571,"Jarron Collins",25
576,"Zach Collins",25
582,"Steve Colter",25
587,"Pat Connaughton",25
590,"Anthony Cook",25
595,"Omar Cook",25
604,"Wayne Cooper",25
622,"Allen Crabbe",25
625,"Jamal Crawford",25
634,"Geoff Crompton",25
639,"John Crotty",25
646,"Dante Cunningham",25
656,"Seth Curry",25
663,"Antonio Daniels",25
683,"Dale Davis",25
685,"Ed Davis",25
702,"Walter Davis",25
742,"Dan Dickau",25
743,"Kaniel Dickens",25
745,"Travis Diener",25
751,"Ike Diogu",25
754,"Juan Dixon",25
760,"Aleksandar Djordjevic",25
786,"Clyde Drexler",25
791,"Kevin Duckworth",25
792,"Chris Dudley",25
804,"T.R. Dunn",25
832,"James Edwards",25
842,"Mario Elie",25
860,"Chris Engler",25
903,"Raymond Felton",25
904,"Desmond Ferguson",25
906,"Rudy Fernandez",25
909,"Rolando Ferreira",25
926,"Jonny Flynn",25
954,"Richie Frahm",25
960,"Tim Frazier",25
965,"Joel Freeland",25
967,"Channing Frye",25
974,"Wenyen Gabriel",25
981,"Mike Gale",25
985,"Kevin Gamble",25
1015,"Alonzo Gee",25
1035,"Eddie Gill",25
1073,"Stephen Graham",25
1079,"Brian Grant",25
1080,"Gary Grant",25
1082,"Harvey Grant",25
1115,"Taurean Green",25
1131,"Bob Gross",25
1134,"Petur Gudmundsson",25
1162,"Roy Hamilton",25
1186,"Maurice Harkless",25
1191,"Mike Harper",25
1219,"Antonio Harvey",25
1253,"Gerald Henderson Jr.",25
1265,"Steve Henson",25
1275,"Mario Hezonja",25
1278,"J.J. Hickson",25
1283,"Sean Higgins",25
1301,"Jaylen Hoard",25
1313,"Lionel Hollins",25
1317,"Michael Holton",25
1321,"Rodney Hood",25
1341,"Juwan Howard",25
1386,"Byron Irvin",25
1394,"Jarrett Jack",25
1401,"Jaren Jackson",25
1404,"Jim Jackson",25
1438,"Abdul Jeelani",25
1447,"Jared Jeffries",25
1466,"Armon Johnson",25
1474,"Chris Johnson (1985)",25
1480,"Dave Johnson",25
1498,"Kenneth Johnson",25
1514,"Steve Johnson",25
1520,"Nate Johnston",25
1529,"Caldwell Jones",25
1531,"Charles Alexander Jones",25
1545,"Fred Jones",25
1548,"James Jones",25
1566,"Eddie Jordan",25
1569,"Reggie Jordan",25
1576,"Jeff Judkins",25
1578,"Chris Kaman",25
1580,"Enes Kanter",25
1593,"Shawn Kemp",25
1599,"Steve Kerr",25
1600,"Jerome Kersey",25
1604,"Viktor Khryapa",25
1633,"Joe Kleine",25
1640,"Negele Knight",25
1663,"Kevin Kunnert",25
1671,"Raef LaFrentz",25
1675,"Skal Labissiere",25
1683,"Jeff Lamp",25
1710,"Jake Layman",25
1732,"Voshon Lenard",25
1735,"Meyers Leonard",25
1741,"Fat Lever",25
1753,"Damian Lillard",25
1756,"Alton Lister",25
1757,"Nassir Little",25
1778,"Robin Lopez",25
1786,"Maurice Lucas",25
1815,"Jamaal Magloire",25
1842,"Sean Marks",25
1850,"Brian Martin",25
1856,"Fernando Martin",25
1876,"Wesley Matthews",25
1887,"Eric Maynor",25
1907,"CJ McCollum",25
1927,"Hank McDowell",25
1940,"Jeff McInnis",25
1944,"Aaron McKie",25
1961,"Josh McRoberts",25
1986,"Darius Miles",25
1989,"Andre Miller",25
2001,"Patty Mills",25
2028,"Sergei Monia",25
2033,"Luis Montero",25
2087,"Ronnie Murphy",25
2094,"Tracy Murray",25
2113,"Shabazz Napier",25
2117,"Calvin Natt",25
2121,"Craig Neal",25
2127,"Ruben Nembhard",25
2157,"Audie Norris",25
2167,"Jusuf Nurkic",25
2178,"Jermaine O'Neal",25
2184,"Fabricio Oberto",25
2186,"Greg Oden",25
2223,"Travis Outlaw",25
2231,"Tom Owens",25
2235,"Robert Pack",25
2242,"Georgios Papagiannis",25
2261,"Ruben Patterson",25
2266,"Sasha Pavlovic",25
2267,"Jim Paxson",25
2285,"Will Perdue",25
2294,"Wesley Person",25
2299,"Drazen Petrovic",25
2315,"Tom Piotrowski",25
2316,"Scottie Pippen",25
2322,"Mason Plumlee",25
2344,"Terry Porter",25
2364,"Ronnie Price",25
2373,"Joel Przybilla",25
2378,"Tim Quarterman",25
2397,"Shavlik Randolph",25
2398,"Zach Randolph",25
2400,"Kelvin Ransey",25
2403,"Theo Ratliff",25
2426,"Robert Reid",25
2443,"Jeremy Richardson",25
2451,"Isaiah Rider",25
2463,"Brian Roberts",25
2473,"Clifford Robinson",25
2482,"James Robinson",25
2489,"Rumeal Robinson",25
2490,"Thomas Robinson",25
2498,"Sergio Rodriguez",25
2500,"Carlos Rogers",25
2517,"Ron Rowan",25
2521,"Brandon Roy",25
2527,"Delaney Rudd",25
2529,"Michael Ruffin",25
2540,"Arvydas Sabonis",25
2573,"Tom Scheffler",25
2574,"Luke Schenscher",25
2578,"Detlef Schrempf",25
2602,"Ha Seung-Jin",25
2611,"Brian Shaw",25
2627,"Jerry Sichting",25
2642,"Anfernee Simons",25
2658,"Brian Skinner",25
2659,"Reggie Slater",25
2671,"Charles Cornelius Smith",25
2675,"Craig Smith",25
2698,"Nolan Smith",25
2702,"Reggie Smith",25
2706,"Steve Smith",25
2730,"Elmore Spencer",25
2741,"Nik Stauskas",25
2742,"Larry Steele",25
2744,"Vladimir Stepania",25
2750,"Brook Steppe",25
2771,"Damon Stoudamire",25
2777,"Rod Strickland",25
2780,"Lamont Strothers",25
2793,"Caleb Swanigan",25
2829,"Sebastian Telfair",25
2837,"Hasheem Thabeet",25
2852,"James Thomas",25
2857,"Kurt Thomas",25
2864,"Bernard Thompson",25
2872,"Kevin Thompson",25
2875,"Mychal Thompson",25
2884,"Otis Thorpe",25
2894,"Anthony Tolliver",25
2905,"Linton Townes",25
2909,"Gary Trent",25
2910,"Gary Trent Jr.",25
2927,"Evan Turner",25
2934,"Dave Twardzik",25
