Player_ID,Player_Name,Team_ID
4,"Tariq Abdul-Wahad",7
11,"Quincy Acy",7
23,"Maurice Ager",7
24,"Mark Aguirre",7
27,"Alexis Ajinca",7
28,"Josh Akognon",7
38,"Courtney Alexander",7
45,"Steve Alford",7
52,"Malik Allen",7
57,"Darrell Allums",7
64,"Al-Farouq Aminu",7
76,"Justin Anderson",7
89,"Chris Anstey",7
91,"Kostas Antetokounmpo",7
109,"Darrell Armstrong",7
130,"Kelenna Azubuike",7
162,"Steve Bardo",7
163,"J.J. Barea",7
167,"Harrison Barnes",7
180,"Brandon Bass",7
204,"Rodrigue Beaubois",7
209,"Charlie Bell",7
211,"Raja Bell",7
228,"Ben Bentil",7
234,"Travis Best",7
251,"Uwe Blab",7
254,"Rolando Blackman",7
259,"DeJuan Blair",7
279,"Andrew Bogut",7
286,"Walter Bond",7
297,"Calvin Booth",7
317,"Winford Boynes",7
326,"Shawn Bradley",7
333,"Elton Brand",7
342,"Corey Brewer",7
354,"Allan Bristow",7
358,"Ryan Broekhoff",7
366,"Scott Brooks",7
372,"Chucky Brown",7
404,"Jalen Brunson",7
406,"Nicolas Brussino",7
409,"Mark Bryant",7
411,"Wallace Bryant",7
414,"Greg Buckner",7
422,"Trey Burke",7
436,"Caron Butler",7
446,"Marty Byrnes",7
453,"Jose Calderon",7
454,"Adrian Caldwell",7
460,"Dexter Cambridge",7
464,"Tony Campbell",7
469,"Brian Cardinal",7
475,"Austin Carr",7
483,"Matt Carroll",7
487,"Howard Carter",7
492,"Vince Carter",7
497,"Sam Cassell",7
503,"Willie Cauley-Stein",7
508,"Cedric Ceballos",7
514,"Tyson Chandler",7
533,"Doug Christie",7
547,"Gian Clavell",7
555,"Antonius Cleveland",7
577,"Kyle Collinsworth",7
578,"Darren Collison",7
596,"Quinn Cook",7
604,"Wayne Cooper",7
636,"Austin Croshere",7
641,"Jae Crowder",7
643,"Pat Cummings",7
647,"Jared Cunningham",7
649,"Radisav Curcic",7
651,"Bill Curley",7
653,"Eddy Curry",7
656,"Seth Curry",7
660,"Samuel Dalembert",7
661,"Erick Dampier",7
666,"Marquis Daniels",7
668,"Sasha Danilovic",7
669,"Adrian Dantley",7
680,"Brad Davis",7
689,"Hubert Davis",7
695,"Monti Davis",7
700,"Terry Davis",7
726,"Tony Delk",7
733,"Justin Dentmon",7
742,"Dan Dickau",7
752,"DeSagana Diop",7
756,"James Donaldson",7
757,"Luka Doncic",7
773,"Chris Douglas-Roberts",7
781,"Greg Dreiling",7
789,"Ralph Drollinger",7
794,"Terry Duerod",7
799,"Tony Dumas",7
839,"Howard Eisley",7
840,"Obinna Ekezie",7
845,"Wayne Ellington",7
849,"Dale Ellis",7
853,"Monta Ellis",7
863,"Alex English",7
870,"Evan Eschmeyer",7
877,"Jeremy Evans",7
892,"Jim Farmer",7
896,"Nick Fazekas",7
903,"Raymond Felton",7
911,"Yogi Ferrell",7
916,"Michael Finley",7
917,"Dorian Finney-Smith",7
919,"Derek Fisher",7
943,"Danny Fortson",7
996,"Bill Garnett",7
1003,"Tom Garrick",7
1009,"Chris Gatling",7
1018,"Devean George",7
1027,"Jonathan Gibson",7
1056,"Drew Gooden",7
1075,"Jim Grandholm",7
1098,"A.C. Green",7
1103,"Gerald Green",7
1124,"Adrian Griffin",7
1168,"A.J. Hammons",7
1181,"Tim Hardaway",7
1182,"Tim Hardaway Jr.",7
1188,"Derek Harper",7
1196,"Adam Harrington",7
1200,"Devin Harris",7
1205,"Lucious Harris",7
1206,"Manny Harris",7
1212,"Aaron Harrison",7
1220,"Donnell Harvey",7
1223,"Trenton Hassell",7
1224,"Joe Hassett",7
1241,"Brendan Haywood",7
1248,"Alan Henderson",7
1303,"Donald Hodge",7
1314,"Ryan Hollins",7
1324,"Scotty Hopson",7
1338,"Brian Howard",7
1340,"Josh Howard",7
1341,"Juwan Howard",7
1357,"Rick Hughes",7
1362,"Kris Humphries",7
1373,"Geoff Huston",7
1380,"D.J. Mbenga",7
1390,"Mike Iuzzolino",7
1404,"Jim Jackson",7
1406,"Justin Jackson",7
1411,"Myron Jackson",7
1413,"Pierre Jackson",7
1415,"Randell Jackson",7
1424,"Bernard James",7
1430,"Michael Lamont James",7
1433,"Antawn Jamison",7
1438,"Abdul Jeelani",7
1445,"Richard Jefferson",7
1450,"John Jenkins",7
1459,"Yi Jianlian",7
1465,"Anthony Johnson",7
1467,"Avery Johnson",7
1524,"Anthony Jones",7
1533,"Dahntay Jones",7
1535,"Damon Jones",7
1538,"Dominique Jones",7
1543,"Eddie Jones",7
1547,"Jalen Jones",7
1558,"Popeye Jones",7
1565,"DeAndre Jordan",7
1578,"Chris Kaman",7
1586,"Clarence Kea",7
1588,"Harold Keeling",7
1605,"Jason Kidd",7
1608,"Michael Kidd-Gilchrist",7
1614,"Chad Kinch",7
1625,"Stacey King",7
1632,"Maxi Kleber",7
1671,"Raef LaFrentz",7
1672,"Tom LaGarde",7
1677,"Christian Laettner",7
1700,"Shane Larkin",7
1717,"Ricky Ledo",7
1719,"Courtney Lee",7
1721,"David Lee",7
1729,"Tim Legler",7
1741,"Fat Lever",7
1752,"DeAndre Liggins",7
1762,"Scott Lloyd",7
1788,"Tyronn Lue",7
1799,"Ollie Mack",7
1805,"Daryl Macon",7
1815,"Jamaal Magloire",7
1816,"Ian Mahinmi",7
1829,"Danny Manning",7
1838,"Shawn Marion",7
1839,"Boban Marjanovic",7
1847,"Rawle Marshall",7
1855,"Darrick Martin",7
1865,"Jamal Mashburn",7
1876,"Wesley Matthews",7
1881,"Vernon Maxwell",7
1888,"O.J. Mayo",7
1896,"Bob McCann",7
1906,"George McCloud",7
1913,"Rodney McCray",7
1923,"Doug McDermott",7
1932,"JaVale McGee",7
1961,"Josh McRoberts",7
1966,"Salah Mejri",7
1967,"Gal Mekel",7
1972,"Pops Mensah-Bonsu",7
1977,"Loren Meyer",7
1997,"Oliver Miller",7
2034,"Eric Montross",7
2044,"Tracy Moore",7
2049,"Darren Morningstar",7
2061,"Anthony Morrow",7
2068,"Johnathan Motley",7
2089,"Troy Murphy",7
2100,"Martin Muursepp",7
2105,"Mamadou N'Diaye",7
2110,"Eduardo Najera",7
2114,"Steve Nash",7
2126,"Jameer Nelson",7
2138,"Johnny Newman",7
2146,"Kurt Nimphius",7
2153,"Nerlens Noel",7
2161,"Steve Novak",7
2163,"Dirk Nowitzki",7
2168,"Dennis Nutt",7
2173,"Ed O'Bannon",7
2187,"Lamar Odom",7
2208,"Kevin Ollie",7
2234,"Zaza Pachulia",7
2235,"Robert Pack",7
2240,"Walter Palmer",7
2252,"Cherokee Parks",7
2253,"Chandler Parsons",7
2266,"Sasha Pavlovic",7
2287,"Sam Perkins",7
2301,"Roger Phegley",7
2309,"Stan Pietkiewicz",7
2325,"Pavel Podkolzin",7
2346,"Kristaps Porzingis",7
2351,"Dwight Powell",7
2352,"Josh Powell",7
2381,"Brian Quinnett",7
2400,"Kelvin Ransey",7
2409,"Josh Reaves",7
2421,"Khalid Reeves",7
2432,"Shawn Respert",7
2436,"Rodrick Rhodes",7
2453,"Antoine Rigaudeau",7
2454,"Eric Riley",7
2464,"Fred Roberts",7
2493,"Bill Robinzine",7
2497,"Dennis Rodman",7
2506,"Rajon Rondo",7
2507,"Sean Rooks",7
2512,"Quinton Ross",7
2563,"Jason Sasser",7
2578,"Detlef Schrempf",7
2586,"Dennis Scott",7
2610,"John Shasky",7
2651,"James Singleton",7
2654,"Charlie Sitton",7
2659,"Reggie Slater",7
2664,"Tom Sluby",7
2676,"Dennis Smith Jr.",7
2679,"Doug Smith",7
2680,"Greg Smith",7
2708,"Stevin Smith",7
2723,"Ray Spalding",7
2724,"Jim Spanarkel",7
2736,"Jerry Stackhouse",7
2753,"DeShawn Stevenson",7
2764,"Peja Stojakovic",7
2773,"Amar'e Stoudemire",7
2775,"Erick Strickland",7
2776,"Mark Strickland",7
2780,"Lamont Strothers",7
2788,"Bruno Sundov",7
2806,"Roy Tarpley",7
2835,"Jason Terry",7
2857,"Kurt Thomas",7
2861,"Tim Thomas",7
2867,"Corny Thompson",7
2909,"Gary Trent",7
2926,"Elston Turner",7
2937,"Terry Tyler",7
2945,"Kelvin Upshaw",7
2946,"Jarrod Uthoff",7
2952,"Nick Van Exel",7
2953,"Keith Van Horn",7
2968,"Loy Vaught",7
2972,"Joao Vianna",7
2973,"Charlie Villanueva",7
2975,"Jay Vincent",7
2993,"Mark Wade",7
3001,"Antoine Walker",7
3008,"Samaki Walker",7
3026,"Jameel Warney",7
3039,"Richard Washington",7
3045,"Jamie Watson",7
3066,"Bubba Wells",7
3070,"Bill Wennington",7
3075,"Delonte West",7
3078,"Mark West",7
3095,"Randy White",7
3103,"Jerome Whitehead",7
3117,"Morlon Wiley",7
3135,"Deron Williams",7
3145,"Herb Williams",7
3146,"Hot Rod Williams",7
3159,"Lorenzo Williams",7
3178,"Scott Williams",7
3179,"Sean Williams",7
3181,"Shawne Williams",7
3187,"Walt Williams",7
3192,"Kevin Willis",7
3216,"Jeff Withey",7
3222,"Al Wood",7
3224,"David Wood",7
3237,"Antoine Wright",7
3240,"Brandan Wright",7
3242,"Chris Wright (1989)",7
3243,"Delon Wright",7
3245,"Howard Wright",7
3274,"Wang Zhizhi",7
