Player_ID,Player_Name,Team_ID
1,"Alaa Abdelnaby",17
21,"Jeff Adrien",17
40,"Joe Alexander",17
52,"Malik Allen",17
54,"Ray Allen",17
60,"Rafer Alston",17
73,"Greg Anderson",17
90,"Giannis Antetokounmpo",17
92,"Thanasis Antetokounmpo",17
95,"Greg Anthony",17
102,"Tiny Archibald",17
124,"Anthony Avent",17
127,"Gustavo Ayon",17
148,"Vin Baker",17
172,"Earl Barron",17
176,"Jon Barry",17
195,"Jerryd Bayless",17
203,"Michael Beasley",17
209,"Charlie Bell",17
214,"Dragan Bender",17
217,"Benoit Benjamin",17
227,"Kent Benson",17
260,"Steve Blake",17
267,"Eric Bledsoe",17
275,"Keith Bogans",17
279,"Andrew Bogut",17
285,"Joel Bolomboy",17
297,"Calvin Booth",17
316,"Earl Boykins",17
324,"Dudley Bradley",17
334,"Terrell Brandon",17
339,"Tim Breaux",17
341,"Randy Breuer",17
347,"Primoz Brezec",17
348,"Frank Brickowski",17
349,"Junior Bridgeman",17
357,"Jon Brockman",17
360,"Malcolm Brogdon",17
372,"Chucky Brown",17
399,"Sterling Brown",17
401,"Tony Brown",17
415,"Quinn Buckner",17
436,"Caron Butler",17
450,"Jason Caffey",17
465,"Isaiah Canaan",17
484,"Jimmy Carruth",17
494,"Michael Carter-Williams",17
497,"Sam Cassell",17
499,"Harvey Catchings",17
562,"Ben Coleman",17
568,"Don Collins",17
580,"Bonzie Colson",17
586,"Marty Conlon",17
587,"Pat Connaughton",17
588,"Lester Conner",17
590,"Anthony Cook",17
606,"Chris Copeland",17
616,"Joe Courtney",17
620,"Dave Cowens",17
631,"Charlie Criss",17
634,"Geoff Crompton",17
636,"Austin Croshere",17
643,"Pat Cummings",17
644,"Terry Cummings",17
647,"Jared Cunningham",17
652,"Dell Curry",17
655,"Michael Curry",17
660,"Samuel Dalembert",17
662,"Bob Dandridge",17
666,"Marquis Daniels",17
669,"Adrian Dantley",17
682,"Charles Davis",17
691,"Josh Davis",17
692,"Mark Giles Davis",17
710,"Todd Day",17
721,"Vinny Del Negro",17
724,"Carlos Delfino",17
727,"Matthew Dellavedova",17
735,"Donte DiVincenzo",17
759,"Keyon Dooling",17
771,"Sherman Douglas",17
773,"Chris Douglas-Roberts",17
791,"Kevin Duckworth",17
793,"Jared Dudley",17
801,"Mike Dunleavy",17
802,"Mike Dunleavy Jr.",17
810,"Trevon Duval",17
814,"Acie Earl",17
827,"Blue Edwards",17
849,"Dale Ellis",17
