Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,23.0,BOS,NBA,PF,17,,296,7.4,13.7,0.54,0.0,0.0,,7.4,13.7,0.54,2.8,4.4,0.639,3.5,3.6,7.2,1.7,0.5,3.0,1.8,6.2,17.6
1982,24.0,BOS,NBA,PF,12,,344,8.1,14.0,0.575,0.0,0.0,,8.1,14.0,0.575,4.2,5.5,0.755,4.3,4.6,8.9,1.2,0.5,2.8,1.7,4.6,20.3
1983,25.0,BOS,NBA,PF,7,,177,6.9,12.6,0.548,0.0,0.2,0.0,6.9,12.4,0.557,2.0,3.7,0.556,3.1,5.5,8.5,1.0,0.6,1.4,2.0,3.3,15.9
1984,26.0,BOS,NBA,PF,23,,702,6.3,12.5,0.504,0.0,0.2,0.0,6.3,12.4,0.51,4.8,6.2,0.777,3.2,4.2,7.3,1.4,0.2,1.8,1.9,3.8,17.4
1985,27.0,BOS,NBA,PF,21,21.0,837,7.4,13.0,0.568,0.0,0.0,,7.4,13.0,0.568,5.2,6.5,0.807,3.2,5.8,8.9,1.4,0.6,2.0,2.6,3.1,20.0
1986,28.0,BOS,NBA,PF,18,18.0,715,8.5,14.6,0.579,0.0,0.1,0.0,8.5,14.6,0.581,5.6,7.1,0.794,2.6,5.2,7.8,2.4,0.4,2.2,2.4,3.2,22.6
1987,29.0,BOS,NBA,PF,21,19.0,827,7.6,13.0,0.584,0.0,0.0,,7.6,13.0,0.584,4.2,5.5,0.762,2.9,5.6,8.4,1.7,0.3,1.3,2.4,3.1,19.3
1988,30.0,BOS,NBA,PF,17,17.0,716,7.9,13.2,0.603,0.1,0.1,1.0,7.9,13.1,0.602,5.8,6.9,0.839,2.8,4.1,6.8,2.0,0.4,1.5,2.0,3.3,21.7
1989,31.0,BOS,NBA,PF,3,3.0,115,6.3,12.8,0.488,0.0,0.0,,6.3,12.8,0.488,5.3,7.2,0.739,2.2,5.3,7.5,2.8,0.3,0.6,1.3,4.1,17.8
1990,32.0,BOS,NBA,PF,5,5.0,192,7.9,12.9,0.609,0.2,0.6,0.333,7.7,12.4,0.621,4.7,5.4,0.862,1.5,5.8,7.3,2.4,0.4,1.9,2.6,3.2,20.6
1991,33.0,BOS,NBA,PF,11,1.0,376,7.5,14.2,0.527,0.6,1.1,0.545,6.9,13.1,0.526,6.3,7.7,0.825,1.7,5.2,6.9,1.9,0.5,1.3,1.3,4.0,21.8
1992,34.0,BOS,NBA,PF,10,0.0,306,7.6,14.8,0.516,0.0,0.1,0.0,7.6,14.7,0.52,4.1,5.2,0.795,2.5,5.4,7.9,1.5,0.6,0.6,1.1,4.0,19.4
1993,35.0,BOS,NBA,PF,4,0.0,113,10.2,17.5,0.582,0.0,0.0,,10.2,17.5,0.582,3.8,4.5,0.857,2.9,6.4,9.2,1.0,0.6,2.2,1.6,1.9,24.2
