Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985,5,1567,CHI,Chicago Bulls,Michael Jordan,"February 17, 1963",21.0,NBA,SG,4.0,4.0,42.8,8.5,19.5,0.44,0.3,2.0,0.12,8.3,17.5,0.47,0.44,12.0,14.5,0.83,1.8,4.0,5.8,8.5,2.8,1.0,3.8,3.8,29.3
1986,5,1567,CHI,Chicago Bulls,Michael Jordan,"February 17, 1963",22.0,NBA,SG,3.0,3.0,45.0,16.0,31.7,0.5,0.3,0.3,1.0,15.7,31.3,0.5,0.51,11.3,13.0,0.87,1.7,4.7,6.3,5.7,2.3,1.3,4.7,4.3,43.7
1987,5,1567,CHI,Chicago Bulls,Michael Jordan,"February 17, 1963",23.0,NBA,SG,3.0,3.0,42.7,11.7,28.0,0.42,0.7,1.7,0.4,11.0,26.3,0.42,0.43,11.7,13.0,0.9,2.3,4.7,7.0,6.0,2.0,2.3,2.7,3.7,35.7
1988,5,1567,CHI,Chicago Bulls,Michael Jordan,"February 17, 1963",24.0,NBA,SG,10.0,10.0,42.7,13.8,26.0,0.53,0.1,0.3,0.33,13.7,25.7,0.53,0.53,8.6,9.9,0.87,2.3,4.8,7.1,4.7,2.4,1.1,3.9,3.8,36.3
1989,5,1567,CHI,Chicago Bulls,Michael Jordan,"February 17, 1963",25.0,NBA,SG,17.0,17.0,42.2,11.7,22.9,0.51,0.6,2.1,0.29,11.1,20.9,0.53,0.52,10.8,13.5,0.8,1.5,5.5,7.0,7.6,2.5,0.8,4.0,3.8,34.8
1990,5,1567,CHI,Chicago Bulls,Michael Jordan,"February 17, 1963",26.0,NBA,SG,16.0,16.0,42.1,13.7,26.6,0.51,1.0,3.1,0.32,12.7,23.5,0.54,0.53,8.3,9.9,0.84,1.5,5.7,7.2,6.8,2.8,0.9,3.5,3.4,36.7
1991,5,1567,CHI,Chicago Bulls,Michael Jordan,"February 17, 1963",27.0,NBA,SG,17.0,17.0,40.5,11.6,22.1,0.52,0.6,1.5,0.38,11.0,20.6,0.53,0.54,7.4,8.7,0.84,1.1,5.3,6.4,8.4,2.4,1.4,2.5,3.1,31.1
1992,5,1567,CHI,Chicago Bulls,Michael Jordan,"February 17, 1963",28.0,NBA,SG,22.0,22.0,41.8,13.2,26.4,0.5,0.8,2.0,0.39,12.4,24.4,0.51,0.51,7.4,8.6,0.86,1.7,4.5,6.2,5.8,2.0,0.7,3.7,2.8,34.5
1993,5,1567,CHI,Chicago Bulls,Michael Jordan,"February 17, 1963",29.0,NBA,SG,19.0,19.0,41.2,13.2,27.8,0.48,1.5,3.8,0.39,11.7,24.0,0.49,0.5,7.2,8.9,0.8,1.7,5.1,6.7,6.0,2.1,0.9,2.4,3.1,35.1
1995,5,1567,CHI,Chicago Bulls,Michael Jordan,"February 17, 1963",31.0,NBA,SG,10.0,10.0,42.0,12.0,24.8,0.48,1.1,3.0,0.37,10.9,21.8,0.5,0.51,6.4,7.9,0.81,2.0,4.5,6.5,4.5,2.3,1.4,4.1,3.0,31.5
1996,5,1567,CHI,Chicago Bulls,Michael Jordan,"February 17, 1963",32.0,NBA,SG,18.0,18.0,40.7,10.4,22.6,0.46,1.4,3.4,0.4,9.0,19.2,0.47,0.49,8.5,10.4,0.82,1.7,3.2,4.9,4.1,1.8,0.3,2.3,2.7,30.7
1997,5,1567,CHI,Chicago Bulls,Michael Jordan,"February 17, 1963",33.0,NBA,SG,19.0,19.0,42.3,11.9,26.2,0.46,0.7,3.5,0.19,11.3,22.7,0.5,0.47,6.5,7.8,0.83,2.2,5.7,7.9,4.8,1.6,0.9,2.6,2.4,31.1
1998,5,1567,CHI,Chicago Bulls,Michael Jordan,"February 17, 1963",34.0,NBA,SG,21.0,21.0,41.5,11.6,25.0,0.46,0.6,2.0,0.3,11.0,23.0,0.48,0.47,8.6,10.6,0.81,1.6,3.5,5.1,3.5,1.5,0.6,2.1,2.2,32.4
