Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1993,1.0,118,ATL,Atlanta Hawks,24.0,NBA,SG,3.0,93.0,11.9,0.5,0.0,0.39,3.4,6.5,4.8,9.1,2.3,0.0,9.9,18.9,0.0,-0.1,0.0,-0.01,-1.0,-0.7,-1.7,0.0
1994,1.0,118,ATL,Atlanta Hawks,25.0,NBA,SG,11.0,324.0,13.4,0.56,0.0,0.43,4.4,5.7,5.1,14.8,1.2,0.5,12.4,17.1,0.5,0.2,0.8,0.11,0.0,0.5,0.5,0.2
1995,1.0,118,ATL,Atlanta Hawks,26.0,NBA,SG,3.0,52.0,16.7,0.55,0.0,0.86,6.2,9.2,7.6,19.1,3.2,0.0,9.4,19.2,0.1,0.0,0.1,0.13,0.5,1.9,2.4,0.1
1996,1.0,118,ATL,Atlanta Hawks,27.0,NBA,SF,10.0,314.0,14.3,0.57,0.01,0.56,3.4,10.9,7.1,14.8,2.0,1.5,15.9,16.4,0.5,0.1,0.5,0.08,-0.8,0.8,0.0,0.2
1997,25.0,118,POR,Portland Trail Blazers,28.0,NBA,SG,4.0,35.0,5.3,0.45,0.0,0.67,3.5,0.0,1.8,13.7,1.6,0.0,11.4,12.0,0.0,0.0,0.0,0.02,-3.8,0.0,-3.8,0.0
1998,25.0,118,POR,Portland Trail Blazers,29.0,NBA,SG,4.0,28.0,8.2,0.51,0.0,0.5,4.1,9.1,6.5,5.3,3.8,3.0,29.1,10.9,0.0,0.0,0.0,-0.02,-2.2,3.2,1.0,0.0
1999,25.0,118,POR,Portland Trail Blazers,30.0,NBA,SF,13.0,176.0,12.2,0.49,0.04,0.64,7.2,16.0,11.7,5.1,2.6,1.4,7.7,11.0,0.2,0.2,0.4,0.12,-1.1,3.0,1.8,0.2
2001,25.0,118,POR,Portland Trail Blazers,32.0,NBA,SG,2.0,28.0,14.2,0.46,0.0,0.2,3.9,12.1,7.9,27.3,1.9,0.0,8.4,19.8,0.0,0.0,0.0,0.04,-0.2,0.7,0.5,0.0
2002,,118,CHH,None,33.0,NBA,SG,9.0,152.0,11.7,0.48,0.0,0.51,5.1,15.0,10.0,14.5,3.5,0.5,19.3,18.3,0.0,0.2,0.2,0.05,-3.4,2.0,-1.3,0.0
2003,19.0,118,NOH,New Orleans Hornets,34.0,NBA,SG,4.0,69.0,7.7,0.46,0.0,0.53,1.8,16.0,8.9,6.9,2.4,0.0,13.9,14.5,0.0,0.1,0.0,0.03,-4.2,1.4,-2.9,0.0
2004,19.0,118,NOH,New Orleans Hornets,35.0,NBA,SF,7.0,168.0,8.2,0.46,0.02,0.38,2.6,10.2,6.4,8.3,2.0,0.5,18.9,19.2,-0.1,0.2,0.1,0.02,-4.3,0.7,-3.6,-0.1
