Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1820,Theo Maledon,"June 12, 2001",20,5,445.0,4.4,11.2,0.39,2.3,6.3,0.37,2.1,4.9,0.43,1.0,1.5,0.67,0.3,3.9,4.2,4.4,1.5,0.1,2.8,3.3,12.0
