Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,29.0,DET,NBA,C,5.0,0.0,69.0,2.6,5.7,0.455,0.0,0.0,,2.6,5.7,0.455,5.7,7.3,0.786,2.1,3.1,5.2,0.0,0.5,0.5,2.1,7.3,11.0
2003,30.0,DET,NBA,C,4.0,0.0,29.0,7.4,21.1,0.353,0.0,0.0,,7.4,21.1,0.353,6.2,8.7,0.714,2.5,3.7,6.2,0.0,0.0,0.0,1.2,11.2,21.1
2006,33.0,LAC,NBA,C,3.0,0.0,22.0,1.6,4.9,0.333,0.0,0.0,,1.6,4.9,0.333,0.0,0.0,,1.6,4.9,6.5,0.0,0.0,1.6,3.3,9.8,3.3
