PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Steve Francis,23,80,3194,21.6,0.563,0.276,0.359,7.1,12.8,10.0,28.4,2.3,0.7,15.8,24.2,,9.2,3.0,12.2,0.184,,4.5,0.5,5.0,5.7
Cuttino Mobley,25,79,3002,17.7,0.541,0.20800000000000002,0.39,3.3,11.8,7.7,11.5,1.5,0.6,10.4,24.3,,6.2,2.0,8.2,0.13,,1.7,-0.8,0.9,2.2
Shandon Anderson,27,82,2396,11.9,0.528,0.28800000000000003,0.319,3.6,12.3,8.0,12.5,1.8,1.2,16.3,15.4,,1.9,2.0,3.9,0.078,,-1.1,0.7,-0.4,0.9
Maurice Taylor,24,69,1972,14.9,0.518,0.005,0.203,6.6,15.4,11.1,9.7,0.8,1.3,12.6,23.2,,1.8,1.4,3.2,0.077,,-0.9,-1.0,-1.9,0.0
Kenny Thomas,23,74,1820,11.2,0.507,0.198,0.271,8.0,18.3,13.3,6.7,1.2,1.6,18.2,16.1,,0.5,1.7,2.2,0.057999999999999996,,-2.0,-0.3,-2.3,-0.1
Moochie Norris,27,82,1654,16.2,0.546,0.215,0.47,3.2,10.5,6.9,27.1,2.2,0.1,17.7,16.8,,3.1,1.2,4.4,0.126,,0.9,0.1,1.0,1.2
Walt Williams,30,72,1583,12.6,0.527,0.483,0.24600000000000002,2.3,15.3,9.0,10.0,1.0,1.2,11.4,18.7,,1.8,1.2,3.0,0.09,,0.4,-0.4,-0.1,0.8
Hakeem Olajuwon,38,58,1545,20.7,0.526,0.002,0.349,9.5,22.4,16.1,8.3,2.4,4.0,11.0,21.9,,2.4,2.6,5.0,0.155,,1.3,1.5,2.8,1.9
Matt Bullard,33,61,1000,13.0,0.569,0.698,0.046,2.6,12.2,7.5,6.9,0.5,0.6,3.7,14.9,,2.2,0.4,2.6,0.125,,2.5,-1.0,1.5,0.9
Kelvin Cato,26,35,624,13.0,0.606,0.0,0.514,8.9,17.0,13.1,2.8,1.1,3.4,15.5,11.9,,1.0,0.7,1.7,0.128,,-2.0,0.8,-1.2,0.1
Carlos Rogers,29,39,544,18.1,0.674,0.009000000000000001,0.473,10.5,18.9,14.8,2.7,1.0,2.3,11.3,12.7,,1.5,0.5,2.0,0.18,,2.4,-0.4,2.0,0.6
Dan Langhi,23,33,241,9.4,0.40299999999999997,0.01,0.293,6.4,13.1,9.8,2.8,1.5,0.3,6.7,22.9,,-0.2,0.2,-0.1,-0.013999999999999999,,-4.0,-2.3,-6.3,-0.3
Jason Collier,23,23,222,7.4,0.435,0.013999999999999999,0.33799999999999997,6.4,12.7,9.6,4.4,0.5,0.9,11.9,19.2,,-0.1,0.1,0.0,-0.001,,-4.5,-2.0,-6.5,-0.2
Sean Colson,25,10,30,14.9,0.361,0.21100000000000002,0.21100000000000002,7.9,3.8,5.8,43.0,1.8,0.0,0.0,31.9,,0.0,0.0,0.0,0.062,,-2.0,-2.2,-4.2,0.0
Anthony Miller,29,1,3,-6.2,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.006999999999999999,,-12.1,-1.2,-13.3,0.0
