Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995,13.0,2095,LAC,Los Angeles Clippers,Lamond Murray,1973-04-20,21.0,NBA,SF,81,61,31.6,5.4,13.5,0.402,0.8,2.7,0.298,4.6,10.8,0.427,0.431,2.5,3.3,0.754,1.6,2.7,4.4,1.6,0.9,0.7,2.0,2.2,14.1
1996,13.0,2095,LAC,Los Angeles Clippers,Lamond Murray,1973-04-20,22.0,NBA,SF,77,32,23.6,3.3,7.5,0.447,0.5,1.5,0.319,2.9,6.0,0.479,0.479,1.3,1.7,0.75,1.2,2.0,3.2,1.1,0.8,0.3,1.4,2.0,8.4
1997,13.0,2095,LAC,Los Angeles Clippers,Lamond Murray,1973-04-20,23.0,NBA,SF,74,1,17.5,2.4,5.9,0.416,0.4,1.2,0.341,2.0,4.6,0.436,0.452,2.1,2.9,0.739,1.1,2.0,3.1,0.8,0.7,0.4,1.2,1.5,7.4
1998,13.0,2095,LAC,Los Angeles Clippers,Lamond Murray,1973-04-20,24.0,NBA,SF,79,65,32.6,6.0,12.5,0.481,0.7,1.9,0.353,5.3,10.5,0.504,0.508,2.8,3.7,0.748,2.2,3.9,6.1,1.8,1.5,0.7,2.2,2.4,15.4
1999,13.0,2095,LAC,Los Angeles Clippers,Lamond Murray,1973-04-20,25.0,NBA,SF,50,13,26.3,4.5,11.6,0.391,0.7,2.1,0.33,3.8,9.5,0.404,0.42,2.5,3.1,0.803,1.2,2.7,3.9,1.2,1.2,0.4,2.0,2.1,12.2
2000,6.0,2095,CLE,Cleveland Cavaliers,Lamond Murray,1973-04-20,26.0,NBA,SF,74,72,32.0,6.2,13.8,0.451,0.7,1.9,0.367,5.5,11.9,0.465,0.476,2.8,3.6,0.761,1.7,4.0,5.7,1.8,1.4,0.5,2.5,2.8,15.9
2001,6.0,2095,CLE,Cleveland Cavaliers,Lamond Murray,1973-04-20,27.0,NBA,SF,78,46,28.5,5.0,11.9,0.423,0.8,2.1,0.37,4.2,9.7,0.434,0.456,2.0,2.7,0.735,1.3,3.0,4.4,1.6,1.1,0.3,1.8,2.2,12.8
2002,6.0,2095,CLE,Cleveland Cavaliers,Lamond Murray,1973-04-20,28.0,NBA,SF,71,68,32.6,6.1,13.9,0.436,1.4,3.4,0.424,4.6,10.5,0.44,0.487,3.0,3.7,0.817,1.1,4.1,5.2,2.2,1.0,0.6,2.0,2.1,16.6
2004,28.0,2095,TOR,Toronto Raptors,Lamond Murray,1973-04-20,30.0,NBA,SF,33,4,15.7,2.3,6.5,0.353,0.6,1.8,0.35,1.7,4.7,0.355,0.402,0.7,1.1,0.686,0.4,2.3,2.7,0.8,0.5,0.2,1.2,1.4,6.0
2005,28.0,2095,TOR,Toronto Raptors,Lamond Murray,1973-04-20,31.0,NBA,SF,62,1,14.8,2.1,5.0,0.426,0.7,1.7,0.438,1.4,3.3,0.42,0.5,1.0,1.3,0.763,0.7,1.9,2.6,0.8,0.5,0.3,0.9,1.4,6.0
2006,3.0,2095,NJN,New Jersey Nets,Lamond Murray,1973-04-20,32.0,NBA,SF,57,1,10.1,1.3,3.2,0.398,0.5,1.4,0.346,0.8,1.8,0.437,0.472,0.4,0.7,0.625,0.5,1.8,2.3,0.2,0.3,0.1,0.4,1.2,3.4
