Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,31,844,TOT,Total After Trade,Mario Elie,1963-11-26,27.0,NBA,"SF,SG",33.0,0.0,644.0,4.4,8.9,0.5,0.2,0.6,0.4,4.2,8.3,0.5,4.2,5.0,0.84,2.6,3.6,6.1,2.5,1.1,0.6,1.7,4.8,13.2
1991,23,844,PHI,Philadelphia 76Ers,Mario Elie,1963-11-26,27.0,NBA,SG,3.0,0.0,20.0,3.6,12.6,0.29,1.8,3.6,0.5,1.8,9.0,0.2,1.8,3.6,0.5,0.0,1.8,1.8,1.8,0.0,0.0,5.4,3.6,10.8
1991,10,844,GSW,Golden State Warriors,Mario Elie,1963-11-26,27.0,NBA,SF,30.0,0.0,624.0,4.4,8.8,0.51,0.2,0.5,0.38,4.3,8.3,0.51,4.3,5.0,0.85,2.7,3.6,6.3,2.5,1.1,0.6,1.6,4.8,13.3
1992,10,844,GSW,Golden State Warriors,Mario Elie,1963-11-26,28.0,NBA,SG,79.0,32.0,1677.0,4.7,9.1,0.52,0.5,1.5,0.33,4.3,7.6,0.56,3.3,3.9,0.85,1.5,3.4,4.9,3.7,1.5,0.3,1.8,3.4,13.3
1993,25,844,POR,Portland Trail Blazers,Mario Elie,1963-11-26,29.0,NBA,SF,82.0,7.0,1757.0,4.9,10.7,0.46,0.9,2.6,0.35,4.0,8.1,0.49,3.7,4.4,0.86,1.2,3.2,4.4,3.6,1.5,0.4,1.8,3.0,14.5
1994,11,844,HOU,Houston Rockets,Mario Elie,1963-11-26,30.0,NBA,SF,67.0,8.0,1606.0,4.7,10.4,0.45,1.3,3.7,0.34,3.4,6.7,0.51,3.5,4.0,0.86,0.6,3.4,4.1,4.7,1.1,0.2,2.4,2.8,14.0
1995,11,844,HOU,Houston Rockets,Mario Elie,1963-11-26,31.0,NBA,SF,81.0,13.0,1896.0,4.6,9.2,0.5,1.5,3.8,0.4,3.1,5.4,0.57,2.7,3.2,0.84,0.9,2.8,3.7,3.6,1.2,0.2,2.0,3.0,13.5
1996,11,844,HOU,Houston Rockets,Mario Elie,1963-11-26,32.0,NBA,SF,45.0,16.0,1385.0,4.7,9.3,0.5,1.1,3.3,0.32,3.6,6.0,0.6,2.5,3.0,0.85,1.2,2.8,4.0,3.6,1.2,0.3,1.5,2.4,13.0
1997,11,844,HOU,Houston Rockets,Mario Elie,1963-11-26,33.0,NBA,SF,78.0,77.0,2687.0,3.9,7.8,0.5,1.6,3.8,0.42,2.3,4.0,0.57,2.8,3.1,0.9,0.8,2.3,3.1,4.2,1.2,0.2,1.8,2.7,12.2
1998,11,844,HOU,Houston Rockets,Mario Elie,1963-11-26,34.0,NBA,SF,73.0,59.0,1988.0,3.7,8.3,0.45,1.0,3.4,0.29,2.7,4.8,0.57,2.6,3.2,0.83,0.7,2.1,2.8,4.0,1.5,0.1,1.8,2.1,11.1
1999,27,844,SAS,San Antonio Spurs,Mario Elie,1963-11-26,35.0,NBA,SG,47.0,37.0,1291.0,4.4,9.2,0.47,1.1,3.0,0.37,3.2,6.2,0.52,2.9,3.3,0.87,1.0,2.8,3.8,2.5,1.3,0.3,1.7,2.5,12.7
2000,27,844,SAS,San Antonio Spurs,Mario Elie,1963-11-26,36.0,NBA,SF,79.0,79.0,2217.0,3.2,7.4,0.43,1.2,3.0,0.4,2.0,4.4,0.45,2.0,2.4,0.85,0.8,3.3,4.0,3.1,1.2,0.1,2.1,2.5,9.6
2001,24,844,PHO,Phoenix Suns,Mario Elie,1963-11-26,37.0,NBA,SG,68.0,67.0,1506.0,2.5,5.9,0.42,0.9,2.4,0.36,1.6,3.5,0.47,1.3,1.6,0.8,0.9,2.8,3.7,3.1,1.4,0.3,1.4,2.7,7.1
