Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1997,12,661,IND,Indiana Pacers,Erick Dampier,"July 14, 1975",21.0,NBA,C,72.0,21.0,1052.0,6.7,17.2,0.39,0.1,0.1,1.0,6.7,17.2,0.39,5.5,8.6,0.64,4.9,10.2,15.1,2.2,1.0,3.7,4.3,7.8,19.0,91.0,101.0
1998,10,661,GSW,Golden State Warriors,Erick Dampier,"July 14, 1975",22.0,NBA,C,82.0,82.0,2656.0,7.0,15.6,0.44,0.0,0.0,0.0,7.0,15.6,0.45,5.3,7.9,0.67,5.4,8.8,14.1,1.9,0.8,2.7,3.5,5.6,19.2,100.0,104.0
1999,10,661,GSW,Golden State Warriors,Erick Dampier,"July 14, 1975",23.0,NBA,C,50.0,50.0,1414.0,6.1,15.8,0.39,0.0,0.0,,6.1,15.8,0.39,4.6,7.8,0.59,6.3,8.3,14.6,2.1,1.0,2.2,3.5,6.3,16.9,93.0,101.0
2000,10,661,GSW,Golden State Warriors,Erick Dampier,"July 14, 1975",24.0,NBA,C,21.0,12.0,495.0,7.1,17.6,0.4,0.0,0.0,,7.1,17.6,0.4,2.7,5.2,0.53,4.9,8.7,13.6,1.9,0.8,1.5,2.9,7.6,17.0,90.0,108.0
2001,10,661,GSW,Golden State Warriors,Erick Dampier,"July 14, 1975",25.0,NBA,C,43.0,26.0,1038.0,6.2,15.4,0.4,0.0,0.1,0.0,6.2,15.3,0.4,3.3,6.2,0.53,4.8,7.5,12.3,2.9,0.8,2.9,4.0,6.0,15.7,86.0,107.0
2002,10,661,GSW,Golden State Warriors,Erick Dampier,"July 14, 1975",26.0,NBA,C,73.0,46.0,1740.0,6.1,14.0,0.44,0.0,0.0,,6.1,14.0,0.44,4.0,6.2,0.64,4.9,6.4,11.3,2.5,0.5,4.9,4.6,6.9,16.2,92.0,108.0
2003,10,661,GSW,Golden State Warriors,Erick Dampier,"July 14, 1975",27.0,NBA,C,82.0,82.0,1978.0,6.7,13.4,0.5,0.0,0.1,0.0,6.7,13.4,0.5,4.0,5.7,0.7,6.4,7.6,14.0,1.5,0.7,4.0,2.9,6.2,17.3,111.0,108.0
2004,10,661,GSW,Golden State Warriors,Erick Dampier,"July 14, 1975",28.0,NBA,C,74.0,74.0,2403.0,7.7,14.5,0.54,0.0,0.0,0.0,7.7,14.4,0.54,4.8,7.4,0.65,7.7,12.1,19.7,1.3,0.7,3.0,2.9,5.1,20.3,114.0,100.0
2005,7,661,DAL,Dallas Mavericks,Erick Dampier,"July 14, 1975",29.0,NBA,C,59.0,56.0,1609.0,6.5,11.8,0.55,0.0,0.1,0.0,6.5,11.7,0.56,4.4,7.3,0.6,5.9,10.2,16.1,1.6,0.5,2.6,3.3,6.6,17.4,111.0,103.0
2006,7,661,DAL,Dallas Mavericks,Erick Dampier,"July 14, 1975",30.0,NBA,C,82.0,36.0,1934.0,4.8,9.8,0.49,0.0,0.0,,4.8,9.8,0.49,3.6,6.1,0.59,7.7,10.4,18.1,1.4,0.8,3.0,3.3,7.4,13.3,108.0,103.0
2007,7,661,DAL,Dallas Mavericks,Erick Dampier,"July 14, 1975",31.0,NBA,C,76.0,73.0,1915.0,5.9,9.4,0.63,0.0,0.0,,5.9,9.4,0.63,3.3,5.3,0.62,6.1,9.8,15.8,1.2,0.7,2.3,3.0,6.7,15.0,118.0,102.0
2008,7,661,DAL,Dallas Mavericks,Erick Dampier,"July 14, 1975",32.0,NBA,C,72.0,64.0,1755.0,5.4,8.4,0.64,0.0,0.0,,5.4,8.4,0.64,2.5,4.4,0.57,6.3,10.1,16.4,1.9,0.7,3.2,2.4,6.9,13.3,123.0,103.0
2009,7,661,DAL,Dallas Mavericks,Erick Dampier,"July 14, 1975",33.0,NBA,C,80.0,80.0,1836.0,5.2,8.0,0.65,0.0,0.0,,5.2,8.0,0.65,2.6,4.0,0.64,6.2,10.0,16.1,2.2,0.7,2.7,2.1,5.5,13.0,129.0,107.0
2010,7,661,DAL,Dallas Mavericks,Erick Dampier,"July 14, 1975",34.0,NBA,C,55.0,47.0,1280.0,5.4,8.6,0.62,0.0,0.1,0.33,5.4,8.5,0.63,2.5,4.1,0.6,5.2,11.0,16.2,1.3,0.6,3.1,2.5,6.2,13.3,118.0,104.0
2011,16,661,MIA,Miami Heat,Erick Dampier,"July 14, 1975",35.0,NBA,C,51.0,22.0,815.0,3.4,5.8,0.58,0.0,0.1,0.0,3.4,5.7,0.59,1.6,2.9,0.55,3.4,8.0,11.5,1.4,0.9,3.0,2.1,5.3,8.3,110.0,102.0
2012,1,661,ATL,Atlanta Hawks,Erick Dampier,"July 14, 1975",36.0,NBA,C,15.0,0.0,83.0,0.6,5.1,0.12,0.0,0.0,,0.6,5.1,0.12,0.0,0.0,,6.4,9.6,16.0,2.6,0.6,2.6,1.9,5.8,1.3,80.0,100.0
