Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,21,3076,OKC,Oklahoma City Thunder,Russell Westbrook,"November 12, 1988",21.0,NBA,PG,6.0,6.0,212.0,7.3,15.5,0.47,0.8,2.0,0.42,6.5,13.4,0.48,5.4,6.5,0.84,1.7,4.4,6.1,6.1,1.7,0.2,2.4,2.2,20.9
2011,21,3076,OKC,Oklahoma City Thunder,Russell Westbrook,"November 12, 1988",22.0,NBA,PG,17.0,17.0,638.0,7.6,19.4,0.39,0.8,2.7,0.29,6.8,16.6,0.41,6.8,8.0,0.85,2.0,3.1,5.1,6.1,1.4,0.3,4.4,3.2,22.9
2012,21,3076,OKC,Oklahoma City Thunder,Russell Westbrook,"November 12, 1988",23.0,NBA,PG,20.0,20.0,767.0,8.3,19.1,0.44,0.8,3.1,0.28,7.5,16.1,0.46,4.2,5.2,0.8,1.0,4.1,5.1,5.5,1.5,0.4,2.1,2.3,21.6
2013,21,3076,OKC,Oklahoma City Thunder,Russell Westbrook,"November 12, 1988",24.0,NBA,PG,2.0,2.0,68.0,9.0,21.7,0.42,1.1,4.8,0.22,7.9,16.9,0.47,6.4,7.4,0.86,0.5,6.4,6.9,7.4,3.2,0.0,4.2,2.6,25.4
2014,21,3076,OKC,Oklahoma City Thunder,Russell Westbrook,"November 12, 1988",25.0,NBA,PG,19.0,19.0,735.0,8.2,19.5,0.42,1.4,4.9,0.28,6.8,14.6,0.47,7.1,8.0,0.88,2.2,4.6,6.8,7.5,2.0,0.3,4.1,3.0,24.8
2016,21,3076,OKC,Oklahoma City Thunder,Russell Westbrook,"November 12, 1988",27.0,NBA,PG,18.0,18.0,674.0,8.5,21.0,0.4,1.8,5.6,0.32,6.7,15.4,0.43,6.2,7.5,0.83,2.2,4.4,6.6,10.6,2.5,0.1,4.2,2.3,25.0
2017,21,3076,OKC,Oklahoma City Thunder,Russell Westbrook,"November 12, 1988",28.0,NBA,PG,5.0,5.0,194.0,10.9,28.2,0.39,2.4,9.1,0.26,8.5,19.1,0.45,10.4,13.0,0.8,1.7,9.1,10.8,10.0,2.2,0.4,5.6,3.0,34.7
2018,21,3076,OKC,Oklahoma City Thunder,Russell Westbrook,"November 12, 1988",29.0,NBA,PG,6.0,6.0,235.0,9.8,24.7,0.4,2.3,6.4,0.36,7.5,18.2,0.41,5.1,6.1,0.82,1.7,9.3,11.0,6.9,1.4,0.0,4.7,3.2,27.0
2019,21,3076,OKC,Oklahoma City Thunder,Russell Westbrook,"November 12, 1988",30.0,NBA,PG,5.0,5.0,197.0,7.3,20.3,0.36,2.0,6.2,0.32,5.3,14.1,0.38,4.2,4.8,0.88,1.3,6.8,8.0,9.7,0.9,0.5,4.2,3.5,20.8
2020,11,3076,HOU,Houston Rockets,Russell Westbrook,"November 12, 1988",31.0,NBA,PG,8.0,8.0,262.0,8.1,19.2,0.42,1.1,4.5,0.24,7.0,14.7,0.48,2.3,4.4,0.53,1.5,6.2,7.7,5.1,1.6,0.3,4.1,3.2,19.6
