Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,24.0,POR,NBA,PF,13.0,0.0,160.0,18.0,33.0,0.545,0.0,0.0,,18.0,33.0,0.545,0.545,6.0,8.0,0.75,9.0,20.0,29.0,3.0,3.0,2.0,12.0,27.0,42.0
1991,25.0,POR,NBA,PF,14.0,0.0,137.0,10.0,22.0,0.455,0.0,0.0,,10.0,22.0,0.455,0.455,14.0,16.0,0.875,14.0,18.0,32.0,2.0,2.0,1.0,4.0,25.0,34.0
1992,26.0,POR,NBA,PF,12.0,0.0,116.0,10.0,29.0,0.345,0.0,0.0,,10.0,29.0,0.345,0.345,3.0,4.0,0.75,11.0,18.0,29.0,1.0,3.0,0.0,9.0,22.0,23.0
1993,27.0,POR,NBA,C,4.0,4.0,83.0,17.0,37.0,0.459,0.0,0.0,,17.0,37.0,0.459,0.459,5.0,5.0,1.0,10.0,8.0,18.0,0.0,0.0,3.0,6.0,14.0,39.0
1994,28.0,POR,NBA,C,4.0,1.0,64.0,5.0,17.0,0.294,0.0,2.0,0.0,5.0,15.0,0.333,0.294,0.0,0.0,,6.0,6.0,12.0,2.0,2.0,2.0,3.0,7.0,10.0
1995,29.0,POR,NBA,PF,2.0,0.0,6.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
1996,30.0,HOU,NBA,PF,8.0,0.0,145.0,21.0,35.0,0.6,0.0,0.0,,21.0,35.0,0.6,0.6,12.0,15.0,0.8,7.0,20.0,27.0,4.0,1.0,2.0,3.0,21.0,54.0
1997,31.0,PHO,NBA,PF,4.0,0.0,36.0,4.0,10.0,0.4,0.0,0.0,,4.0,10.0,0.4,0.4,3.0,3.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,4.0,11.0
1998,32.0,PHO,NBA,C,4.0,1.0,93.0,17.0,34.0,0.5,0.0,0.0,,17.0,34.0,0.5,0.5,6.0,12.0,0.5,9.0,14.0,23.0,1.0,4.0,2.0,3.0,16.0,40.0
2001,35.0,DAL,NBA,PF,4.0,0.0,34.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,3.0,3.0,6.0,0.0,1.0,0.0,1.0,6.0,2.0
2002,36.0,SAS,NBA,PF,9.0,4.0,91.0,9.0,20.0,0.45,0.0,0.0,,9.0,20.0,0.45,0.45,3.0,6.0,0.5,8.0,4.0,12.0,1.0,1.0,2.0,1.0,14.0,21.0
2003,37.0,BOS,NBA,PF,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
