Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2015,22,2269,ORL,Orlando Magic,20.0,NBA,PG,82.0,63.0,2489.0,301.0,708.0,0.42,11.0,42.0,0.26,290.0,666.0,0.44,0.43,118.0,214.0,0.55,107.0,242.0,349.0,533.0,142.0,20.0,203.0,193.0,731.0,,2.0
2016,22,2269,ORL,Orlando Magic,21.0,NBA,PG,73.0,69.0,2145.0,318.0,730.0,0.44,30.0,92.0,0.33,288.0,638.0,0.45,0.46,112.0,190.0,0.59,77.0,184.0,261.0,468.0,89.0,20.0,177.0,159.0,778.0,,1.0
2017,22,2269,ORL,Orlando Magic,22.0,NBA,PG,82.0,58.0,2412.0,430.0,912.0,0.47,40.0,146.0,0.27,390.0,766.0,0.51,0.49,146.0,211.0,0.69,89.0,298.0,387.0,529.0,88.0,40.0,178.0,177.0,1046.0,,5.0
2018,31,2269,TOT,Total After Trade,23.0,NBA,PG,63.0,63.0,1808.0,329.0,667.0,0.49,30.0,92.0,0.33,299.0,575.0,0.52,0.52,109.0,168.0,0.65,64.0,210.0,274.0,393.0,83.0,22.0,168.0,147.0,797.0,,2.0
2018,22,2269,ORL,Orlando Magic,23.0,NBA,PG,44.0,44.0,1257.0,238.0,458.0,0.52,25.0,67.0,0.37,213.0,391.0,0.55,0.55,72.0,114.0,0.63,47.0,127.0,174.0,275.0,64.0,16.0,114.0,97.0,573.0,,0.0
2018,24,2269,PHO,Phoenix Suns,23.0,NBA,PG,19.0,19.0,551.0,91.0,209.0,0.44,5.0,25.0,0.2,86.0,184.0,0.47,0.45,37.0,54.0,0.68,17.0,83.0,100.0,118.0,19.0,6.0,54.0,50.0,224.0,,2.0
2019,19,2269,NOP,New Orleans Pelicans,24.0,NBA,PG,42.0,42.0,1250.0,179.0,412.0,0.43,33.0,105.0,0.31,146.0,307.0,0.48,0.48,55.0,74.0,0.74,49.0,171.0,220.0,320.0,44.0,17.0,112.0,81.0,446.0,,6.0
2020,20,2269,NYK,New York Knicks,25.0,NBA,PG,45.0,36.0,1246.0,193.0,440.0,0.44,14.0,69.0,0.2,179.0,371.0,0.48,0.46,49.0,86.0,0.57,52.0,160.0,212.0,323.0,70.0,17.0,96.0,89.0,449.0,,1.0
2021,20,2269,NYK,New York Knicks,26.0,NBA,PG,23.0,23.0,646.0,111.0,261.0,0.42,11.0,44.0,0.25,100.0,217.0,0.46,0.45,35.0,48.0,0.73,28.0,58.0,86.0,83.0,14.0,5.0,45.0,49.0,268.0,,0.0
