Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
154,802,337.0,25.68,4.82,10.47,0.46,0.13,0.46,0.29,4.72,10.15,0.47,0.47,1.79,2.23,0.8,1.7,4.09,5.83,1.95,0.98,0.29,1.19,2.18,11.55
