Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,26,2361,SAC,Sacramento Kings,22.0,NBA,PG,29.0,0.0,150.0,21.0,58.0,0.36,6.0,27.0,0.22,15.0,31.0,0.48,0.41,12.0,12.0,1.0,5.0,10.0,15.0,11.0,6.0,0.0,10.0,10.0,60.0
2007,26,2361,SAC,Sacramento Kings,23.0,NBA,PG,58.0,1.0,563.0,67.0,172.0,0.39,21.0,65.0,0.32,46.0,107.0,0.43,0.45,37.0,55.0,0.67,15.0,56.0,71.0,48.0,28.0,4.0,33.0,64.0,192.0
2008,29,2361,UTA,Utah Jazz,24.0,NBA,PG,61.0,3.0,588.0,88.0,204.0,0.43,26.0,75.0,0.35,62.0,129.0,0.48,0.5,26.0,38.0,0.68,8.0,38.0,46.0,78.0,32.0,3.0,30.0,83.0,228.0
2009,29,2361,UTA,Utah Jazz,25.0,NBA,PG,52.0,17.0,738.0,77.0,203.0,0.38,19.0,61.0,0.31,58.0,142.0,0.41,0.43,34.0,45.0,0.76,12.0,57.0,69.0,108.0,39.0,5.0,61.0,74.0,207.0
2010,29,2361,UTA,Utah Jazz,26.0,NBA,PG,60.0,4.0,806.0,98.0,242.0,0.4,18.0,63.0,0.29,80.0,179.0,0.45,0.44,41.0,59.0,0.7,28.0,46.0,74.0,123.0,40.0,13.0,56.0,109.0,255.0
2011,29,2361,UTA,Utah Jazz,27.0,NBA,SG,59.0,0.0,717.0,74.0,210.0,0.35,20.0,69.0,0.29,54.0,141.0,0.38,0.4,29.0,39.0,0.74,22.0,39.0,61.0,56.0,42.0,5.0,55.0,106.0,197.0
2012,24,2361,PHO,Phoenix Suns,28.0,NBA,PG,36.0,8.0,517.0,49.0,130.0,0.38,13.0,44.0,0.3,36.0,86.0,0.42,0.43,20.0,25.0,0.8,18.0,38.0,56.0,67.0,34.0,3.0,46.0,72.0,131.0
2013,25,2361,POR,Portland Trail Blazers,29.0,NBA,PG,39.0,0.0,510.0,39.0,120.0,0.32,10.0,39.0,0.26,29.0,81.0,0.36,0.37,17.0,24.0,0.71,13.0,31.0,44.0,73.0,26.0,3.0,34.0,61.0,105.0
2014,22,2361,ORL,Orlando Magic,30.0,NBA,SG,31.0,2.0,377.0,28.0,92.0,0.3,9.0,43.0,0.21,19.0,49.0,0.39,0.35,9.0,13.0,0.69,8.0,35.0,43.0,66.0,25.0,2.0,26.0,50.0,74.0
2015,14,2361,LAL,Los Angeles Lakers,31.0,NBA,PG,43.0,20.0,982.0,77.0,223.0,0.34,31.0,109.0,0.28,46.0,114.0,0.4,0.42,36.0,45.0,0.8,19.0,50.0,69.0,165.0,67.0,4.0,52.0,118.0,221.0
2016,24,2361,PHO,Phoenix Suns,32.0,NBA,PG,62.0,18.0,1211.0,116.0,302.0,0.38,68.0,196.0,0.35,48.0,106.0,0.45,0.5,31.0,41.0,0.76,25.0,74.0,99.0,147.0,74.0,13.0,70.0,161.0,331.0
2017,24,2361,PHO,Phoenix Suns,33.0,NBA,PG,14.0,0.0,134.0,4.0,24.0,0.17,3.0,17.0,0.18,1.0,7.0,0.14,0.23,3.0,4.0,0.75,3.0,8.0,11.0,18.0,11.0,1.0,3.0,14.0,14.0
