Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2005,27,SAS,San Antonio Spurs,Tony Parker,22,80,80,34.2,6.7,14.0,0.48,0.5,2.0,0.28,6.2,12.0,0.52,0.5,2.6,4.0,0.65,0.6,3.1,3.7,6.1,1.2,0.1,2.7,2.1,16.6
2005,27,SAS,San Antonio Spurs,Tim Duncan,28,66,66,33.4,7.8,15.8,0.5,0.0,0.1,0.33,7.8,15.7,0.5,0.5,4.6,6.9,0.67,3.1,8.0,11.1,2.7,0.7,2.6,1.9,2.2,20.3
2005,27,SAS,San Antonio Spurs,Bruce Bowen,33,82,82,32.0,3.1,7.3,0.42,1.2,3.1,0.4,1.8,4.2,0.43,0.5,0.9,1.4,0.63,0.6,2.9,3.5,1.5,0.7,0.5,0.7,2.1,8.2
2005,27,SAS,San Antonio Spurs,Manu Ginobili,27,74,74,29.6,5.0,10.5,0.47,1.3,3.5,0.38,3.6,7.1,0.52,0.53,4.8,6.0,0.8,1.0,3.4,4.4,3.9,1.6,0.4,2.3,2.6,16.0
2005,27,SAS,San Antonio Spurs,Rasho Nesterovic,28,70,70,25.5,2.8,6.1,0.46,0.0,0.0,,2.8,6.1,0.46,0.46,0.2,0.4,0.47,2.6,3.9,6.6,1.0,0.4,1.7,1.0,3.0,5.9
2005,27,SAS,San Antonio Spurs,Brent Barry,33,81,8,21.5,2.4,5.7,0.42,1.2,3.5,0.36,1.2,2.2,0.52,0.53,1.4,1.7,0.84,0.4,2.0,2.3,2.2,0.5,0.2,0.8,1.5,7.4
2005,27,SAS,San Antonio Spurs,Robert Horry,34,75,16,18.6,2.1,5.0,0.42,0.7,1.8,0.37,1.4,3.2,0.45,0.49,1.1,1.5,0.79,1.2,2.4,3.6,1.1,0.9,0.8,0.9,1.8,6.0
2005,27,SAS,San Antonio Spurs,Devin Brown,26,67,0,18.5,2.6,6.1,0.42,0.7,1.8,0.37,1.9,4.3,0.44,0.48,1.5,1.9,0.79,0.6,2.1,2.6,1.4,0.6,0.2,0.8,1.2,7.4
2005,27,SAS,San Antonio Spurs,Nazr Mohammed,27,23,5,18.0,2.4,6.2,0.39,0.0,0.0,,2.4,6.2,0.39,0.39,1.4,2.4,0.57,3.4,3.0,6.4,0.3,0.2,1.4,1.2,2.8,6.2
2005,27,SAS,San Antonio Spurs,Glenn Robinson,32,9,0,17.4,3.8,8.6,0.44,0.2,0.7,0.33,3.6,7.9,0.45,0.46,2.2,2.6,0.87,0.4,2.2,2.7,0.9,0.4,0.3,0.8,2.1,10.0
2005,27,SAS,San Antonio Spurs,Malik Rose,30,50,1,17.2,2.5,5.3,0.46,0.0,0.1,0.0,2.5,5.3,0.47,0.46,1.4,2.0,0.7,1.9,2.6,4.5,0.8,0.6,0.2,1.1,2.5,6.3
2005,27,SAS,San Antonio Spurs,Beno Udrih,22,80,2,14.4,2.2,4.9,0.44,0.7,1.8,0.41,1.4,3.1,0.46,0.52,0.8,1.1,0.75,0.2,0.8,1.0,1.9,0.5,0.1,1.0,1.2,5.9
2005,27,SAS,San Antonio Spurs,Tony Massenburg,37,61,6,11.5,1.2,3.0,0.41,0.0,0.0,,1.2,3.0,0.41,0.41,0.8,1.0,0.76,0.9,1.8,2.7,0.2,0.3,0.3,0.7,2.0,3.2
2005,27,SAS,San Antonio Spurs,Sean Marks,29,23,0,10.6,1.2,3.5,0.34,0.0,0.1,0.0,1.2,3.3,0.35,0.34,1.0,1.2,0.79,0.8,1.7,2.4,0.3,0.1,0.5,0.6,1.3,3.3
2005,27,SAS,San Antonio Spurs,Dion Glover,26,7,0,9.7,1.1,3.1,0.36,0.1,1.1,0.12,1.0,2.0,0.5,0.39,1.1,1.4,0.8,0.4,1.1,1.6,0.6,0.4,0.4,0.3,1.3,3.6
2005,27,SAS,San Antonio Spurs,Linton Johnson,24,2,0,7.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,1.5,1.5,0.0,0.5,0.0,0.5,0.5,0.0
2005,27,SAS,San Antonio Spurs,Mike Wilks,25,48,0,5.8,0.7,1.6,0.42,0.1,0.3,0.31,0.6,1.3,0.44,0.45,0.3,0.3,0.75,0.1,0.4,0.5,0.7,0.3,0.0,0.3,0.5,1.7
