Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2005,22,ORL,Orlando Magic,Steve Francis,27,78,78,38.2,7.2,17.1,0.42,0.5,1.6,0.3,6.7,15.4,0.44,0.44,6.4,7.8,0.82,1.6,4.2,5.8,7.0,1.4,0.4,4.1,3.5,21.3
2005,22,ORL,Orlando Magic,Grant Hill,32,67,67,34.9,7.7,15.1,0.51,0.0,0.2,0.23,7.7,15.0,0.51,0.51,4.2,5.1,0.82,1.1,3.6,4.7,3.3,1.4,0.4,2.4,2.1,19.7
2005,22,ORL,Orlando Magic,Dwight Howard,19,82,82,32.6,4.3,8.3,0.52,0.0,0.0,0.0,4.3,8.2,0.52,0.52,3.4,5.0,0.67,3.5,6.5,10.0,0.9,0.9,1.7,2.0,2.8,12.0
2005,22,ORL,Orlando Magic,Cuttino Mobley,29,23,21,31.6,5.6,12.9,0.43,2.5,5.4,0.46,3.0,7.4,0.41,0.53,2.4,3.0,0.8,0.5,2.3,2.7,1.8,1.0,0.4,1.8,2.1,16.0
2005,22,ORL,Orlando Magic,Hedo Turkoglu,25,67,11,26.2,4.9,11.7,0.42,1.4,3.7,0.38,3.5,8.0,0.44,0.48,2.8,3.4,0.84,0.9,2.6,3.5,2.3,0.6,0.3,1.8,2.1,14.0
2005,22,ORL,Orlando Magic,Doug Christie,34,21,13,25.2,2.2,6.1,0.37,0.2,1.1,0.22,2.0,5.0,0.4,0.39,1.0,1.0,0.91,0.4,2.1,2.6,2.2,1.8,0.2,1.7,2.1,5.7
2005,22,ORL,Orlando Magic,Kelvin Cato,30,62,50,24.6,2.6,4.8,0.54,0.0,0.0,,2.6,4.8,0.54,0.54,1.8,2.3,0.78,1.6,5.1,6.7,0.6,0.9,1.3,1.0,2.7,7.0
2005,22,ORL,Orlando Magic,Tony Battie,28,81,32,23.4,2.0,4.4,0.46,0.0,0.1,0.0,2.0,4.3,0.47,0.46,0.8,1.2,0.72,1.3,4.2,5.6,0.5,0.4,1.0,1.0,3.0,4.9
2005,22,ORL,Orlando Magic,Jameer Nelson,22,79,21,20.4,3.6,7.9,0.46,0.6,1.8,0.31,3.1,6.2,0.5,0.49,0.9,1.4,0.68,0.7,1.8,2.4,3.0,1.0,0.0,1.5,2.5,8.7
2005,22,ORL,Orlando Magic,DeShawn Stevenson,23,55,27,19.8,3.2,7.7,0.41,0.5,1.2,0.37,2.7,6.5,0.42,0.44,1.0,1.8,0.55,0.7,1.2,1.9,1.3,0.3,0.2,1.0,1.3,7.8
2005,22,ORL,Orlando Magic,Andre Barrett,22,11,1,15.4,2.3,5.0,0.46,0.5,1.4,0.33,1.8,3.6,0.5,0.5,0.6,0.8,0.78,0.5,1.4,1.9,2.5,0.5,0.1,1.0,1.5,5.6
2005,22,ORL,Orlando Magic,Pat Garrity,28,71,0,13.5,1.7,4.3,0.4,0.7,2.1,0.33,1.0,2.2,0.46,0.48,0.4,0.5,0.88,0.3,1.5,1.7,0.4,0.3,0.1,0.4,1.5,4.6
2005,22,ORL,Orlando Magic,Stacey Augmon,36,55,7,12.1,1.2,3.0,0.41,0.0,0.0,,1.2,3.0,0.41,0.41,1.0,1.4,0.74,0.8,1.0,1.8,0.7,0.4,0.1,0.6,1.5,3.5
2005,22,ORL,Orlando Magic,Mark Jones,29,10,0,11.6,0.9,3.1,0.29,0.0,0.4,0.0,0.9,2.7,0.33,0.29,0.5,1.0,0.5,0.6,0.7,1.3,0.6,0.5,0.2,0.3,1.6,2.3
2005,22,ORL,Orlando Magic,Mario Kasun,24,45,0,7.9,1.0,2.2,0.48,0.0,0.0,0.0,1.0,2.2,0.48,0.48,0.5,1.0,0.56,1.2,1.7,2.8,0.2,0.2,0.3,0.6,1.9,2.6
2005,22,ORL,Orlando Magic,Brandon Hunter,24,31,0,7.2,1.2,2.4,0.51,0.0,0.0,,1.2,2.4,0.51,0.51,0.7,1.3,0.54,0.8,1.4,2.2,0.1,0.1,0.2,0.7,1.4,3.1
2005,22,ORL,Orlando Magic,Michael Bradley,25,8,0,6.9,0.4,0.9,0.43,0.0,0.0,,0.4,0.9,0.43,0.43,0.0,0.0,,0.4,1.4,1.8,0.3,0.1,0.3,0.1,0.5,0.8
2005,22,ORL,Orlando Magic,Andrew DeClercq,31,8,0,6.1,0.5,1.1,0.44,0.0,0.0,,0.5,1.1,0.44,0.44,0.1,0.4,0.33,0.9,0.4,1.3,0.0,0.3,0.0,0.1,1.8,1.1
