SEASON,TEAM ID,TEAM,AGE,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,PACE,FTr,3PAr,TS%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,ORB%,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,eFG%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,TOV%,DRB%,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,FT/FGA,ARENA,ATTENDANCE,ATTENDANCE/G
1988,2,BOS,29.8,57.0,25.0,56,26,5.94,0.22,6.15,115.4,109.4,6.0,97.9,0.33,0.1,0.59,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,29.8,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,0.54,0.49,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,14.1,12.5,68.5,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,0.27,0.24,Boston Garden,611231,
1988,9,DET,27.4,54.0,28.0,54,28,5.17,0.29,5.46,110.5,105.3,5.2,98.3,0.37,0.03,0.55,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,34.2,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,0.5,0.48,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.2,14.0,68.5,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,0.28,0.24,Pontiac Silverdome,1066505,
1988,14,LAL,28.9,62.0,20.0,56,26,5.84,-1.03,4.81,113.1,107.3,5.8,99.1,0.35,0.07,0.57,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,32.3,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,13.9,13.0,67.9,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,0.28,0.21,The Forum,708477,
