Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
2016.0,21.0,2456,OKC,Oklahoma City Thunder,Andre Roberson,24.0,18.0,18.0,471.0,4.3,9.2,0.46,1.3,4.0,0.32,3.0,5.2,0.57,0.9,2.1,0.4,2.7,8.1,10.8,1.5,2.5,2.0,1.2,4.8,10.7,112.0,103.0
2016.0,21.0,2059,OKC,Oklahoma City Thunder,Anthony Morrow,30.0,14.0,0.0,76.0,7.3,15.9,0.46,3.3,9.3,0.36,4.0,6.6,0.6,6.6,6.6,1.0,0.0,1.3,1.3,0.7,0.7,0.0,2.7,3.3,24.6,120.0,113.0
2016.0,21.0,2267,OKC,Oklahoma City Thunder,Cameron Payne,21.0,10.0,0.0,64.0,5.5,20.5,0.27,1.6,7.9,0.2,3.9,12.6,0.31,1.6,3.2,0.5,0.0,3.2,3.2,6.3,1.6,1.6,6.3,5.5,14.2,65.0,108.0
,,119,,,D.J. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016.0,21.0,2995,OKC,Oklahoma City Thunder,Dion Waiters,24.0,18.0,0.0,491.0,5.6,13.6,0.42,2.2,5.8,0.38,3.5,7.8,0.45,2.1,3.1,0.67,0.6,4.2,4.8,4.3,1.0,0.3,2.1,4.3,15.5,107.0,110.0
2016.0,21.0,1579,OKC,Oklahoma City Thunder,Enes Kanter,23.0,18.0,0.0,323.0,10.1,18.4,0.55,0.3,2.2,0.14,9.8,16.2,0.61,5.9,7.0,0.84,7.3,10.0,17.3,0.8,0.8,1.7,2.7,6.2,26.5,125.0,106.0
2016.0,21.0,1349,OKC,Oklahoma City Thunder,Josh Huestis,24.0,2.0,0.0,10.0,5.0,15.1,0.33,5.0,10.1,0.5,0.0,5.0,0.0,0.0,0.0,,5.0,10.1,15.1,0.0,0.0,0.0,0.0,5.0,15.1,122.0,110.0
2016.0,21.0,806,OKC,Oklahoma City Thunder,Kevin Durant,27.0,18.0,18.0,726.0,12.2,28.3,0.43,2.2,7.6,0.28,10.0,20.6,0.48,9.0,10.1,0.89,0.9,8.0,8.9,4.2,1.3,1.3,4.5,2.6,35.5,107.0,107.0
2016.0,21.0,2645,OKC,Oklahoma City Thunder,Kyle Singler,27.0,6.0,0.0,51.0,3.0,8.9,0.33,2.0,4.0,0.5,1.0,4.9,0.2,0.0,2.0,0.0,1.0,5.9,6.9,0.0,1.0,0.0,0.0,4.0,7.9,93.0,110.0
,,1929,,,Mitch McGary,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016.0,21.0,2020,OKC,Oklahoma City Thunder,Nazr Mohammed,38.0,5.0,0.0,10.0,5.0,10.1,0.5,0.0,0.0,,5.0,10.1,0.5,0.0,0.0,,5.0,10.1,15.1,0.0,0.0,5.0,5.0,5.0,10.1,80.0,103.0
2016.0,21.0,579,OKC,Oklahoma City Thunder,Nick Collison,35.0,9.0,0.0,79.0,2.6,3.8,0.67,0.0,0.0,,2.6,3.8,0.67,0.6,1.3,0.5,1.9,5.1,7.0,3.2,5.1,0.0,0.6,10.9,5.7,140.0,101.0
2016.0,21.0,952,OKC,Oklahoma City Thunder,Randy Foye,32.0,16.0,0.0,190.0,3.7,10.9,0.34,2.1,6.9,0.31,1.6,4.0,0.4,1.1,1.1,1.0,0.5,4.8,5.3,3.5,0.5,0.8,2.9,4.8,10.6,89.0,110.0
2016.0,21.0,3076,OKC,Oklahoma City Thunder,Russell Westbrook,27.0,18.0,18.0,674.0,11.9,29.4,0.4,2.5,7.9,0.32,9.4,21.5,0.43,8.7,10.5,0.83,3.1,6.2,9.3,14.8,3.4,0.1,5.8,3.2,35.0,112.0,104.0
2016.0,21.0,1375,OKC,Oklahoma City Thunder,Serge Ibaka,26.0,18.0,18.0,602.0,7.1,13.7,0.52,2.6,5.8,0.45,4.5,7.9,0.57,1.3,1.7,0.75,1.9,7.5,9.5,0.8,1.2,2.0,0.8,4.3,18.1,129.0,106.0
,,2159,,,Steve Novak,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016.0,21.0,17,OKC,Oklahoma City Thunder,Steven Adams,22.0,18.0,18.0,553.0,6.2,10.1,0.61,0.0,0.1,0.0,6.2,10.0,0.62,4.2,6.7,0.63,5.7,9.9,15.6,1.2,0.8,1.3,1.6,5.0,16.6,131.0,106.0
