Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
2016.0,9.0,790,DET,Detroit Pistons,Andre Drummond,22.0,4.0,4.0,131.0,11.8,22.8,0.52,0.0,0.4,0.0,11.8,22.4,0.53,4.6,14.3,0.32,5.1,10.1,15.2,0.0,0.4,2.5,1.7,3.4,28.3,98.0,117.0
2016.0,9.0,2891,DET,Detroit Pistons,Anthony Tolliver,30.0,3.0,0.0,26.0,4.3,8.5,0.5,0.0,4.3,0.0,4.3,4.3,1.0,0.0,0.0,,2.1,6.4,8.5,2.1,0.0,2.1,0.0,0.0,8.5,119.0,121.0
2016.0,9.0,196,DET,Detroit Pistons,Aron Baynes,29.0,4.0,0.0,44.0,5.0,11.3,0.44,0.0,0.0,,5.0,11.3,0.44,2.5,3.8,0.67,3.8,6.3,10.0,2.5,0.0,0.0,3.8,5.0,12.6,91.0,124.0
,,1450,,,Brandon Jennings,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1294,,,Darrun Hilliard,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1380,,,Ersan Ilyasova,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016.0,9.0,1962,DET,Detroit Pistons,Jodie Meeks,28.0,1.0,0.0,2.0,27.6,27.6,1.0,0.0,0.0,,27.6,27.6,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3,200.0,128.0
,,96,,,Joel Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1189,,,Justin Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016.0,9.0,455,DET,Detroit Pistons,Kentavious Caldwell-Pope,22.0,4.0,4.0,161.0,7.6,17.2,0.44,4.1,9.3,0.44,3.4,7.9,0.44,1.7,2.4,0.71,0.7,5.1,5.8,3.8,2.4,0.3,0.7,2.4,20.9,117.0,119.0
2016.0,9.0,2052,DET,Detroit Pistons,Marcus Morris,26.0,4.0,4.0,144.0,8.4,18.0,0.47,2.7,6.9,0.39,5.8,11.1,0.52,7.7,8.8,0.87,0.8,4.2,5.0,3.8,0.8,0.0,1.9,6.5,27.3,122.0,123.0
2016.0,9.0,420,DET,Detroit Pistons,Reggie Bullock,24.0,2.0,0.0,22.0,12.6,15.1,0.83,5.0,7.5,0.67,7.5,7.5,1.0,0.0,0.0,,0.0,5.0,5.0,7.5,2.5,0.0,0.0,5.0,30.1,197.0,119.0
2016.0,9.0,1415,DET,Detroit Pistons,Reggie Jackson,25.0,4.0,4.0,147.0,9.4,20.7,0.46,1.1,6.8,0.17,8.3,13.9,0.6,1.5,1.5,1.0,0.8,4.1,4.9,13.9,2.3,0.8,3.8,3.8,21.4,108.0,119.0
2016.0,9.0,750,DET,Detroit Pistons,Spencer Dinwiddie,22.0,1.0,0.0,2.0,27.6,27.6,1.0,0.0,0.0,,27.6,27.6,1.0,0.0,0.0,,0.0,0.0,0.0,27.6,0.0,0.0,0.0,0.0,55.3,205.0,128.0
2016.0,9.0,1511,DET,Detroit Pistons,Stanley Johnson,19.0,4.0,0.0,81.0,8.2,15.7,0.52,4.1,6.8,0.6,4.1,8.9,0.46,1.4,1.4,1.0,0.0,10.9,10.9,0.0,0.7,0.0,2.0,6.8,21.8,111.0,119.0
2016.0,9.0,260,DET,Detroit Pistons,Steve Blake,35.0,4.0,0.0,43.0,1.3,6.4,0.2,1.3,2.6,0.5,0.0,3.9,0.0,1.3,2.6,0.5,0.0,5.1,5.1,12.9,0.0,0.0,6.4,9.0,5.1,75.0,124.0
2016.0,9.0,1209,DET,Detroit Pistons,Tobias Harris,23.0,4.0,4.0,156.0,7.4,16.3,0.46,1.4,4.3,0.33,6.0,12.0,0.5,4.3,4.6,0.92,2.1,11.3,13.5,4.3,1.1,1.1,2.1,3.9,20.5,113.0,117.0
