Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2016,15,MEM,Memphis Grizzlies,Matt Barnes,35,4,4,139,6.2,17.8,0.35,1.2,7.0,0.17,5.0,10.9,0.46,3.1,3.9,0.8,1.9,9.3,11.2,4.3,1.6,0.4,5.0,5.0,16.7,,81,115
2016,15,MEM,Memphis Grizzlies,Zach Randolph,34,4,4,120,10.3,27.8,0.37,0.0,0.0,,10.3,27.8,0.37,2.7,3.1,0.86,6.7,9.0,15.7,3.1,0.4,0.0,3.1,4.5,23.4,,89,118
2016,15,MEM,Memphis Grizzlies,Jordan Farmar,29,4,4,113,4.8,14.8,0.32,1.9,5.7,0.33,2.9,9.1,0.32,1.4,1.4,1.0,0.0,2.9,2.9,7.6,1.4,0.5,4.8,1.9,12.9,,80,119
2016,15,MEM,Memphis Grizzlies,Lance Stephenson,25,4,0,95,13.0,25.0,0.52,1.1,2.8,0.4,11.9,22.1,0.54,2.3,2.8,0.8,0.6,2.8,3.4,4.0,0.6,0.0,1.7,5.7,29.5,,114,121
2016,15,MEM,Memphis Grizzlies,Tony Allen,34,4,2,94,5.7,18.9,0.3,0.6,4.0,0.14,5.2,14.9,0.35,5.2,7.5,0.69,3.4,2.9,6.3,1.7,2.9,1.1,3.4,6.3,17.2,,81,115
2016,15,MEM,Memphis Grizzlies,Vince Carter,39,4,4,91,8.9,19.5,0.46,4.1,5.9,0.7,4.7,13.6,0.35,4.7,4.7,1.0,3.0,5.9,8.9,3.0,1.2,0.6,1.8,5.3,26.6,,126,118
2016,15,MEM,Memphis Grizzlies,Xavier Munford,23,4,0,89,5.4,17.0,0.32,0.6,4.8,0.12,4.8,12.1,0.4,0.0,1.2,0.0,0.6,4.8,5.4,6.1,3.6,1.8,3.0,4.8,11.5,,73,111
2016,15,MEM,Memphis Grizzlies,Chris Andersen,37,4,2,79,3.4,8.2,0.42,0.0,0.0,,3.4,8.2,0.42,3.4,5.5,0.62,8.9,12.3,21.1,2.0,1.4,2.0,3.4,2.7,10.2,,99,112
2016,15,MEM,Memphis Grizzlies,JaMychal Green,25,4,0,72,9.0,16.5,0.55,0.0,0.7,0.0,9.0,15.7,0.57,2.2,4.5,0.5,3.7,7.5,11.2,2.2,2.2,3.7,3.0,9.0,20.2,,103,110
2016,15,MEM,Memphis Grizzlies,Jarell Martin,21,2,0,46,3.5,9.4,0.38,0.0,0.0,,3.5,9.4,0.38,3.5,7.0,0.5,4.7,3.5,8.2,1.2,3.5,0.0,3.5,4.7,10.5,,81,114
2016,15,MEM,Memphis Grizzlies,P.J. Hairston,23,2,0,22,4.9,14.7,0.33,2.4,7.3,0.33,2.4,7.3,0.33,0.0,4.9,0.0,0.0,0.0,0.0,0.0,2.4,0.0,2.4,2.4,12.2,,65,119
