Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1991,22.0,SEA,NBA,PG,82.0,82.0,2244.0,259.0,575.0,0.45,1.0,13.0,0.077,258.0,562.0,0.459,0.451,69.0,97.0,0.711,108.0,135.0,243.0,528.0,165.0,15.0,180.0,249.0,588.0,,1.0
1992,23.0,SEA,NBA,PG,81.0,79.0,2549.0,331.0,734.0,0.451,3.0,23.0,0.13,328.0,711.0,0.461,0.453,99.0,148.0,0.669,123.0,172.0,295.0,506.0,147.0,21.0,174.0,248.0,764.0,,2.0
1993,24.0,SEA,NBA,PG,82.0,78.0,2548.0,476.0,963.0,0.494,7.0,34.0,0.206,469.0,929.0,0.505,0.498,151.0,196.0,0.77,95.0,186.0,281.0,399.0,177.0,21.0,148.0,250.0,1110.0,,0.0
1994,25.0,SEA,NBA,PG,82.0,82.0,2881.0,584.0,1159.0,0.504,15.0,54.0,0.278,569.0,1105.0,0.515,0.51,166.0,279.0,0.595,105.0,164.0,269.0,494.0,188.0,19.0,173.0,227.0,1349.0,,0.0
1995,26.0,SEA,NBA,PG,82.0,82.0,3015.0,685.0,1345.0,0.509,70.0,232.0,0.302,615.0,1113.0,0.553,0.535,249.0,348.0,0.716,108.0,173.0,281.0,583.0,204.0,13.0,201.0,206.0,1689.0,,0.0
1996,27.0,SEA,NBA,PG,81.0,81.0,3162.0,618.0,1276.0,0.484,98.0,299.0,0.328,520.0,977.0,0.532,0.523,229.0,306.0,0.748,104.0,235.0,339.0,608.0,231.0,19.0,260.0,221.0,1563.0,,1.0
1997,28.0,SEA,NBA,PG,82.0,82.0,3213.0,706.0,1482.0,0.476,119.0,380.0,0.313,587.0,1102.0,0.533,0.517,254.0,355.0,0.715,106.0,272.0,378.0,583.0,197.0,13.0,215.0,208.0,1785.0,,2.0
1998,29.0,SEA,NBA,PG,82.0,82.0,3145.0,579.0,1278.0,0.453,134.0,397.0,0.338,445.0,881.0,0.505,0.505,279.0,375.0,0.744,77.0,299.0,376.0,679.0,185.0,18.0,229.0,195.0,1571.0,,1.0
1999,30.0,SEA,NBA,PG,50.0,50.0,2008.0,401.0,923.0,0.434,83.0,281.0,0.295,318.0,642.0,0.495,0.479,199.0,276.0,0.721,62.0,182.0,244.0,436.0,109.0,12.0,154.0,115.0,1084.0,,1.0
2001,32.0,SEA,NBA,PG,79.0,79.0,3244.0,725.0,1591.0,0.456,102.0,272.0,0.375,623.0,1319.0,0.472,0.488,271.0,354.0,0.766,73.0,288.0,361.0,642.0,127.0,26.0,209.0,184.0,1823.0,,2.0
2002,33.0,SEA,NBA,PG,82.0,82.0,3301.0,737.0,1578.0,0.467,74.0,236.0,0.314,663.0,1342.0,0.494,0.49,267.0,335.0,0.797,80.0,316.0,396.0,737.0,131.0,26.0,209.0,179.0,1815.0,,2.0
2003,34.0,TOT,NBA,PG,80.0,80.0,3208.0,665.0,1466.0,0.454,54.0,182.0,0.297,611.0,1284.0,0.476,0.472,250.0,352.0,0.71,79.0,255.0,334.0,663.0,133.0,20.0,187.0,181.0,1634.0,,0.0
2003,34.0,SEA,NBA,PG,52.0,52.0,2123.0,444.0,992.0,0.448,34.0,114.0,0.298,410.0,878.0,0.467,0.465,162.0,234.0,0.692,56.0,192.0,248.0,457.0,93.0,12.0,131.0,117.0,1084.0,,0.0
2003,34.0,MIL,NBA,PG,28.0,28.0,1085.0,221.0,474.0,0.466,20.0,68.0,0.294,201.0,406.0,0.495,0.487,88.0,118.0,0.746,23.0,63.0,86.0,206.0,40.0,8.0,56.0,64.0,550.0,,0.0
2004,35.0,LAL,NBA,PG,82.0,82.0,2825.0,482.0,1024.0,0.471,55.0,165.0,0.333,427.0,859.0,0.497,0.498,180.0,252.0,0.714,72.0,270.0,342.0,449.0,96.0,19.0,151.0,169.0,1199.0,,1.0
2005,36.0,BOS,NBA,PG,77.0,77.0,2541.0,339.0,725.0,0.468,42.0,129.0,0.326,297.0,596.0,0.498,0.497,153.0,201.0,0.761,48.0,188.0,236.0,469.0,88.0,12.0,148.0,121.0,873.0,,0.0
2006,37.0,MIA,NBA,PG,81.0,25.0,2305.0,230.0,547.0,0.42,66.0,230.0,0.287,164.0,317.0,0.517,0.481,100.0,126.0,0.794,34.0,199.0,233.0,257.0,71.0,10.0,102.0,169.0,626.0,,0.0
2007,38.0,MIA,NBA,PG,68.0,28.0,1503.0,144.0,366.0,0.393,32.0,123.0,0.26,112.0,243.0,0.461,0.437,38.0,57.0,0.667,18.0,114.0,132.0,201.0,43.0,3.0,66.0,117.0,358.0,,0.0
