Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987,12,2293,IND,Indiana Pacers,Chuck Person,"June 27, 1964",22.0,NBA,SF,82.0,78.0,2956.0,7.7,16.5,0.47,0.6,1.7,0.36,7.1,14.9,0.48,2.7,3.6,0.75,2.0,6.2,8.2,3.6,1.1,0.2,2.6,3.8,18.8
1988,12,2293,IND,Indiana Pacers,Chuck Person,"June 27, 1964",23.0,NBA,SF,79.0,71.0,2807.0,7.4,16.1,0.46,0.8,2.3,0.33,6.6,13.8,0.48,1.7,2.5,0.67,2.2,4.7,6.9,4.0,0.9,0.1,2.7,3.4,17.2
1989,12,2293,IND,Indiana Pacers,Chuck Person,"June 27, 1964",24.0,NBA,SF,80.0,79.0,3012.0,8.5,17.4,0.49,0.8,2.5,0.31,7.7,14.9,0.52,2.9,3.7,0.79,1.7,4.4,6.2,3.5,1.0,0.2,3.7,3.3,20.7
1990,12,2293,IND,Indiana Pacers,Chuck Person,"June 27, 1964",25.0,NBA,SF,77.0,73.0,2714.0,8.0,16.5,0.49,1.2,3.4,0.37,6.8,13.1,0.52,2.8,3.6,0.78,1.7,4.2,5.9,3.1,0.7,0.3,2.3,2.9,20.1
1991,12,2293,IND,Indiana Pacers,Chuck Person,"June 27, 1964",26.0,NBA,SF,80.0,79.0,2566.0,8.7,17.3,0.5,1.0,2.8,0.34,7.7,14.4,0.54,2.3,3.2,0.72,1.7,4.2,5.9,3.3,0.8,0.2,2.6,3.1,20.7
1992,12,2293,IND,Indiana Pacers,Chuck Person,"June 27, 1964",27.0,NBA,SF,81.0,81.0,2923.0,7.6,15.8,0.48,1.6,4.4,0.37,6.0,11.5,0.52,1.6,2.4,0.68,1.4,3.8,5.2,4.7,0.8,0.2,2.7,3.0,18.4
1993,18,2293,MIN,Minnesota Timberwolves,Chuck Person,"June 27, 1964",28.0,NBA,SF,78.0,75.0,2985.0,6.5,15.1,0.43,1.4,4.0,0.36,5.1,11.0,0.46,1.3,2.0,0.65,1.2,4.0,5.2,4.1,0.8,0.4,2.6,2.4,15.8
1994,18,2293,MIN,Minnesota Timberwolves,Chuck Person,"June 27, 1964",29.0,NBA,SF,77.0,37.0,2029.0,6.3,15.0,0.42,1.8,4.8,0.37,4.5,10.1,0.45,1.5,1.9,0.76,1.0,3.5,4.5,3.3,0.8,0.2,2.1,2.9,15.9
1995,27,2293,SAS,San Antonio Spurs,Chuck Person,"June 27, 1964",30.0,NBA,SF,81.0,1.0,2033.0,5.6,13.3,0.42,3.0,7.9,0.39,2.6,5.4,0.48,1.2,1.8,0.65,0.9,3.7,4.6,1.9,0.8,0.2,1.8,3.5,15.4
1996,27,2293,SAS,San Antonio Spurs,Chuck Person,"June 27, 1964",31.0,NBA,SF,80.0,16.0,2131.0,5.2,11.9,0.44,3.2,7.8,0.41,2.0,4.1,0.49,1.1,1.8,0.64,1.3,5.7,7.0,1.7,0.8,0.4,1.5,3.3,14.7
1998,27,2293,SAS,San Antonio Spurs,Chuck Person,"June 27, 1964",33.0,NBA,PF,61.0,11.0,1455.0,3.5,9.8,0.36,2.4,6.8,0.34,1.2,3.0,0.39,0.7,0.9,0.76,0.4,4.6,5.0,2.1,0.7,0.2,1.7,3.0,10.1
1999,4,2293,CHO,Charlotte Hornets,Chuck Person,"June 27, 1964",34.0,NBA,SF,50.0,21.0,990.0,4.1,10.5,0.39,2.0,5.7,0.35,2.1,4.8,0.43,0.9,1.2,0.75,0.6,4.2,4.8,2.2,0.7,0.3,1.5,3.3,11.0
2000,21,2293,SEA,Seattle Supersonics,Chuck Person,"June 27, 1964",35.0,NBA,SF,37.0,0.0,340.0,3.9,13.0,0.3,2.5,10.1,0.25,1.4,3.0,0.46,0.4,0.8,0.5,0.6,5.0,5.6,2.3,0.5,0.2,1.3,5.9,10.8
