Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985,8,DEN,Denver Nuggets,Alex English,31,81,81,2924,11.6,22.3,0.52,0.0,0.1,0.2,11.5,22.2,0.52,4.7,5.7,0.83,2.5,3.1,5.6,4.2,1.2,0.6,3.1,3.2,27.8
1985,8,DEN,Denver Nuggets,Calvin Natt,28,78,76,2657,9.3,17.0,0.55,0.0,0.0,0.0,9.3,17.0,0.55,6.1,7.6,0.79,2.8,5.4,8.3,3.2,1.0,0.4,2.6,2.5,24.6
1985,8,DEN,Denver Nuggets,Fat Lever,24,82,82,2559,6.0,13.9,0.43,0.1,0.3,0.25,5.9,13.5,0.44,2.8,3.6,0.77,2.1,3.7,5.8,8.6,2.8,0.4,2.9,3.2,14.8
1985,8,DEN,Denver Nuggets,T.R. Dunn,29,81,81,2290,2.8,5.6,0.49,0.0,0.0,0.0,2.8,5.6,0.49,1.3,1.8,0.72,2.7,3.4,6.1,2.4,2.2,0.2,1.0,3.3,6.8
1985,8,DEN,Denver Nuggets,Wayne Cooper,28,80,78,2031,7.2,15.2,0.47,0.0,0.0,0.0,7.2,15.1,0.47,2.9,4.2,0.68,4.1,7.1,11.2,1.5,0.5,3.5,2.6,5.4,17.2
1985,8,DEN,Denver Nuggets,Dan Issel,36,77,9,1684,7.8,16.9,0.46,0.0,0.1,0.14,7.7,16.8,0.46,5.5,6.8,0.81,1.7,5.4,7.1,2.9,1.4,0.7,2.0,3.7,21.0
1985,8,DEN,Denver Nuggets,Bill Hanzlik,27,80,1,1673,4.7,11.2,0.42,0.0,0.3,0.07,4.7,10.9,0.43,3.9,5.1,0.76,1.9,2.6,4.5,4.5,1.8,0.6,2.5,6.3,13.4
1985,8,DEN,Denver Nuggets,Elston Turner,25,81,2,1491,4.4,9.4,0.47,0.0,0.1,0.17,4.3,9.2,0.47,1.2,1.6,0.78,2.1,3.1,5.2,3.8,2.3,0.2,1.7,3.7,10.0
1985,8,DEN,Denver Nuggets,Mike Evans,29,81,0,1437,8.1,16.6,0.49,1.4,3.9,0.36,6.7,12.6,0.53,2.8,3.3,0.86,0.7,2.3,3.0,5.8,1.6,0.3,3.3,4.4,20.4
1985,8,DEN,Denver Nuggets,Danny Schayes,25,56,0,542,4.0,8.6,0.46,0.0,0.0,,4.0,8.6,0.46,5.2,6.4,0.81,3.2,6.4,9.6,2.5,1.3,1.7,2.9,6.5,13.2
1985,8,DEN,Denver Nuggets,Joe Kopicki,24,42,0,308,5.8,11.1,0.53,0.2,0.4,0.67,5.6,10.8,0.52,5.0,6.3,0.8,3.4,6.7,10.1,3.4,1.5,0.1,3.3,6.8,16.9
1985,8,DEN,Denver Nuggets,Willie White,22,39,0,234,8.0,19.1,0.42,0.6,1.7,0.36,7.4,17.4,0.42,3.2,4.8,0.68,2.3,3.2,5.5,4.5,0.8,0.3,4.6,3.7,19.8
