Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985,17,2354,MIL,Milwaukee Bucks,Paul Pressey,26,80,80,2876,6.0,11.6,0.52,0.1,0.3,0.35,5.9,11.4,0.52,4.0,5.2,0.76,1.9,3.5,5.4,6.8,1.6,0.7,3.1,3.2,16.1
1985,17,2024,MIL,Milwaukee Bucks,Sidney Moncrief,27,73,72,2734,7.4,15.3,0.48,0.1,0.4,0.27,7.3,14.9,0.49,6.0,7.2,0.83,2.0,3.2,5.1,5.0,1.5,0.5,2.4,2.6,20.9
1985,17,644,MIL,Milwaukee Bucks,Terry Cummings,23,79,78,2722,10.0,20.3,0.5,0.0,0.0,0.0,10.0,20.2,0.5,4.5,6.1,0.74,3.2,6.2,9.5,3.0,1.5,0.9,2.5,3.5,24.6
1985,17,1304,MIL,Milwaukee Bucks,Craig Hodges,24,82,63,2496,5.2,10.6,0.49,0.7,1.9,0.35,4.5,8.6,0.52,1.5,1.9,0.82,1.1,1.6,2.7,5.0,1.4,0.0,1.9,3.8,12.6
1985,17,1755,MIL,Milwaukee Bucks,Alton Lister,26,81,80,2091,5.5,10.3,0.54,0.0,0.0,0.0,5.5,10.3,0.54,2.7,4.5,0.59,3.8,7.4,11.1,2.2,0.8,2.9,3.2,4.9,13.7
1985,17,2022,MIL,Milwaukee Bucks,Paul Mokeski,28,79,6,1586,4.7,9.7,0.48,0.0,0.0,0.0,4.7,9.7,0.48,1.8,2.6,0.7,2.4,6.9,9.3,2.2,0.6,0.8,1.9,6.0,11.1
1985,17,1123,MIL,Milwaukee Bucks,Kevin Grevey,31,78,6,1182,5.8,12.9,0.45,0.2,1.0,0.24,5.5,11.9,0.46,2.7,3.3,0.82,0.8,2.3,3.1,2.9,0.9,0.1,1.7,2.6,14.5
1985,17,341,MIL,Milwaukee Bucks,Randy Breuer,24,78,0,1083,5.4,10.5,0.51,0.0,0.0,,5.4,10.5,0.51,3.0,4.2,0.7,3.1,5.5,8.5,1.3,0.7,2.7,2.1,6.0,13.7
1985,17,2305,MIL,Milwaukee Bucks,Ricky Pierce,25,44,3,882,6.7,12.5,0.54,0.0,0.2,0.25,6.7,12.4,0.54,4.2,5.1,0.82,2.0,2.8,4.8,3.8,1.4,0.2,2.6,4.8,17.7
1985,17,682,MIL,Milwaukee Bucks,Charles Davis,26,57,2,746,7.3,16.7,0.44,0.0,0.5,0.1,7.2,16.2,0.45,2.3,2.8,0.83,2.8,4.4,7.2,2.4,1.0,0.2,2.5,5.3,16.9
1985,17,914,MIL,Milwaukee Bucks,Kenny Fields,22,51,1,535,5.7,12.9,0.44,0.0,0.0,,5.7,12.9,0.44,1.8,2.4,0.75,2.8,2.9,5.7,2.6,0.6,0.7,2.2,5.7,13.1
1985,17,802,MIL,Milwaukee Bucks,Mike Dunleavy,30,19,19,433,5.3,11.2,0.47,1.3,3.9,0.34,4.0,7.3,0.55,2.1,2.4,0.86,0.5,2.1,2.6,7.1,1.2,0.2,3.3,4.6,14.1
1985,17,2874,MIL,Milwaukee Bucks,Paul Thompson,23,16,0,227,6.5,16.7,0.39,0.0,1.1,0.0,6.5,15.5,0.42,3.8,5.4,0.71,3.3,3.3,6.7,3.2,2.4,0.8,2.4,6.7,16.8
1985,17,1977,MIL,Milwaukee Bucks,Larry Micheaux,24,18,0,171,3.6,7.4,0.49,0.0,0.0,,3.6,7.4,0.49,2.5,3.6,0.71,3.8,5.5,9.3,2.7,1.7,1.5,1.7,5.5,9.7
1985,17,2502,MIL,Milwaukee Bucks,Lorenzo Romar,26,4,0,16,2.3,18.0,0.12,0.0,2.3,0.0,2.3,15.8,0.14,0.0,0.0,,0.0,0.0,0.0,4.5,0.0,0.0,0.0,4.5,4.5
1985,17,2838,MIL,Milwaukee Bucks,David Thirdkill,24,6,0,16,6.8,9.0,0.75,0.0,0.0,,6.8,9.0,0.75,2.3,4.5,0.5,2.3,2.3,4.5,0.0,0.0,0.0,0.0,2.3,15.8
1985,17,3075,MIL,Milwaukee Bucks,Mark West,24,1,0,6,0.0,6.0,0.0,0.0,0.0,,0.0,6.0,0.0,12.0,12.0,1.0,6.0,0.0,6.0,0.0,0.0,6.0,12.0,24.0,12.0
1985,17,860,MIL,Milwaukee Bucks,Chris Engler,25,1,0,3,0.0,24.0,0.0,0.0,0.0,,0.0,24.0,0.0,0.0,0.0,,12.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0
