Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985,26,1634,KCK,Kansas City Kings,Billy Knight,32,16,0,189,5.9,13.1,0.45,0.2,0.2,1.0,5.7,13.0,0.44,2.5,3.0,0.81,1.9,2.3,4.2,4.0,0.4,0.2,2.5,2.7,14.5
1985,26,2788,KCK,Kansas City Kings,Dane Suttle,23,6,0,24,9.0,19.5,0.46,0.0,1.5,0.0,9.0,18.0,0.5,3.0,3.0,1.0,0.0,4.5,4.5,3.0,1.5,0.0,1.5,4.5,21.0
1985,26,2332,KCK,Kansas City Kings,David Pope,22,22,0,129,4.7,14.8,0.32,0.0,0.3,0.0,4.7,14.5,0.33,2.0,3.6,0.54,2.5,2.5,5.0,1.4,0.8,0.8,2.0,8.4,11.4
1985,26,435,KCK,Kansas City Kings,Don Buse,34,65,14,939,3.1,7.8,0.4,1.2,3.3,0.36,2.0,4.4,0.44,0.9,1.2,0.77,0.8,1.5,2.3,7.8,1.5,0.0,1.7,2.9,8.4
1985,26,2121,KCK,Kansas City Kings,Ed Nealy,24,22,0,225,4.2,7.0,0.59,0.0,0.0,,4.2,7.0,0.59,1.6,3.0,0.53,2.4,4.6,7.0,2.9,0.5,0.2,1.9,4.2,9.9
1985,26,1484,KCK,Kansas City Kings,Eddie Johnson,25,82,81,3029,9.1,18.6,0.49,0.2,0.6,0.24,9.0,18.0,0.5,3.9,4.4,0.87,1.8,3.0,4.8,3.2,1.0,0.3,2.7,2.8,22.3
1985,26,1972,KCK,Kansas City Kings,Joe Meriweather,31,76,4,1061,4.1,8.2,0.5,0.0,0.1,0.5,4.1,8.2,0.5,3.3,4.2,0.77,3.2,5.7,8.9,0.9,0.6,1.0,1.7,6.1,11.5
1985,26,2116,KCK,Kansas City Kings,Kenny Natt,26,4,0,16,0.0,2.3,0.0,0.0,0.0,,0.0,2.3,0.0,0.0,0.0,,2.3,0.0,2.3,6.8,2.3,0.0,0.0,2.3,0.0
1985,26,2871,KCK,Kansas City Kings,LaSalle Thompson,23,82,77,2458,5.4,10.2,0.53,0.0,0.0,,5.4,10.2,0.53,3.3,4.6,0.72,4.0,8.5,12.5,1.9,1.4,1.9,3.0,4.8,14.1
1985,26,784,KCK,Kansas City Kings,Larry Drew,26,72,66,2373,6.9,13.9,0.5,0.1,0.4,0.25,6.8,13.4,0.51,2.3,2.9,0.79,0.6,1.9,2.5,7.3,1.4,0.1,2.7,2.2,16.3
1985,26,1953,KCK,Kansas City Kings,Mark McNamara,25,33,0,210,4.8,9.9,0.48,0.0,0.0,,4.8,9.9,0.48,3.9,7.5,0.52,4.1,5.7,9.8,1.0,0.9,1.2,2.2,3.8,13.5
1985,26,2199,KCK,Kansas City Kings,Mark Olberding,28,81,62,2277,4.2,8.3,0.5,0.0,0.0,0.0,4.2,8.3,0.5,4.6,5.6,0.83,2.2,5.9,8.1,3.8,0.9,0.2,2.9,4.7,13.0
1985,26,3228,KCK,Kansas City Kings,Mike Woodson,26,78,3,1998,9.5,19.2,0.5,0.1,0.4,0.24,9.5,18.9,0.5,4.8,5.9,0.8,1.2,2.3,3.6,2.6,2.1,0.5,2.5,3.9,23.9
1985,26,2881,KCK,Kansas City Kings,Otis Thorpe,22,82,23,1918,7.7,12.9,0.6,0.0,0.0,0.0,7.7,12.8,0.6,4.3,7.0,0.62,3.5,6.9,10.4,2.1,0.6,0.7,3.5,4.8,19.7
1985,26,2966,KCK,Kansas City Kings,Pete Verhoeven,25,54,0,366,5.0,10.6,0.47,0.0,0.0,,5.0,10.6,0.47,2.1,2.5,0.84,2.8,3.4,6.2,1.7,1.5,0.7,2.0,8.4,12.1
1985,26,2836,KCK,Kansas City Kings,Reggie Theus,27,82,80,2543,7.1,14.6,0.49,0.1,0.5,0.13,7.0,14.0,0.5,4.7,5.5,0.86,1.5,2.3,3.8,9.3,1.3,0.3,4.3,3.5,19.0
