Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989,23.0,1228,PHI,Philadelphia 76Ers,Hersey Hawkins,"September 29, 1966",22.0,NBA,SG,79.0,79.0,2577.0,6.2,13.6,0.46,1.0,2.3,0.43,5.2,11.2,0.46,3.4,4.1,0.83,0.7,2.4,3.1,3.3,1.7,0.5,2.2,2.6,16.7
1990,23.0,1228,PHI,Philadelphia 76Ers,Hersey Hawkins,"September 29, 1966",23.0,NBA,SG,82.0,82.0,2856.0,6.6,14.3,0.46,1.1,2.5,0.42,5.5,11.8,0.47,4.9,5.5,0.89,1.1,2.8,3.8,3.3,1.6,0.4,2.3,2.7,19.1
1991,23.0,1228,PHI,Philadelphia 76Ers,Hersey Hawkins,"September 29, 1966",24.0,NBA,SG,80.0,80.0,3110.0,6.8,14.5,0.47,1.3,3.1,0.4,5.6,11.4,0.49,5.5,6.4,0.87,0.6,3.0,3.6,3.5,2.1,0.5,2.5,2.1,20.5
1992,23.0,1228,PHI,Philadelphia 76Ers,Hersey Hawkins,"September 29, 1966",25.0,NBA,SG,81.0,81.0,3013.0,6.2,13.5,0.46,1.1,2.7,0.4,5.1,10.7,0.48,4.8,5.5,0.87,0.6,2.6,3.2,3.0,1.9,0.5,2.3,2.1,18.4
1993,23.0,1228,PHI,Philadelphia 76Ers,Hersey Hawkins,"September 29, 1966",26.0,NBA,SG,81.0,81.0,2977.0,6.7,14.2,0.47,1.5,3.7,0.4,5.2,10.5,0.5,5.1,5.9,0.86,1.1,3.1,4.2,3.8,1.7,0.4,2.2,2.3,19.9
1994,,1228,CHH,None,Hersey Hawkins,"September 29, 1966",27.0,NBA,SG,82.0,82.0,2648.0,5.4,11.7,0.46,1.1,3.2,0.33,4.3,8.5,0.51,4.2,4.9,0.86,1.2,3.9,5.1,2.9,1.8,0.3,2.1,2.3,16.0
1995,,1228,CHH,None,Hersey Hawkins,"September 29, 1966",28.0,NBA,SG,82.0,82.0,2731.0,5.1,10.7,0.48,1.7,3.9,0.44,3.4,6.7,0.51,3.4,4.0,0.87,0.8,3.3,4.1,3.5,1.6,0.2,2.0,2.3,15.4
1996,21.0,1228,SEA,Seattle Supersonics,Hersey Hawkins,"September 29, 1966",29.0,NBA,SG,82.0,82.0,2823.0,5.6,11.9,0.47,1.9,4.8,0.38,3.8,7.1,0.53,3.2,3.6,0.87,1.1,2.7,3.8,2.8,1.9,0.2,2.1,2.2,16.3
1997,21.0,1228,SEA,Seattle Supersonics,Hersey Hawkins,"September 29, 1966",30.0,NBA,SG,82.0,82.0,2755.0,4.8,10.4,0.46,1.9,4.6,0.4,3.0,5.7,0.51,3.4,3.9,0.88,1.2,3.0,4.2,3.3,2.1,0.2,1.7,1.9,14.9
1998,21.0,1228,SEA,Seattle Supersonics,Hersey Hawkins,"September 29, 1966",31.0,NBA,SG,82.0,82.0,2597.0,3.9,8.8,0.44,1.7,4.2,0.42,2.1,4.6,0.46,2.5,2.8,0.87,1.0,3.6,4.6,3.1,2.1,0.2,1.4,2.1,11.9
1999,21.0,1228,SEA,Seattle Supersonics,Hersey Hawkins,"September 29, 1966",32.0,NBA,SG,50.0,34.0,1644.0,3.7,8.9,0.42,1.2,3.9,0.31,2.5,5.0,0.51,2.6,2.9,0.9,1.1,3.3,4.4,2.7,1.8,0.4,1.8,2.0,11.3
2000,5.0,1228,CHI,Chicago Bulls,Hersey Hawkins,"September 29, 1966",33.0,NBA,SG,61.0,49.0,1622.0,3.5,8.3,0.42,1.2,3.1,0.39,2.3,5.2,0.44,2.4,2.6,0.9,0.7,3.2,3.9,3.0,1.6,0.3,2.2,3.2,10.7
2001,,1228,CHH,None,Hersey Hawkins,"September 29, 1966",34.0,NBA,SG,59.0,0.0,681.0,3.0,7.2,0.41,0.9,2.4,0.37,2.1,4.8,0.43,2.9,3.3,0.86,0.9,3.3,4.2,3.8,1.7,0.5,1.0,2.4,9.7
