Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1992,16,2703,MIA,Miami Heat,Steve Smith,"March 31, 1969",22.0,NBA,SG,61.0,59.0,1806.0,8.1,17.8,0.45,1.1,3.4,0.32,7.0,14.4,0.49,2.6,3.5,0.75,2.2,2.9,5.1,7.6,1.6,0.5,4.1,4.4,19.8,,103.0,113.0
1993,16,2703,MIA,Miami Heat,Steve Smith,"March 31, 1969",23.0,NBA,SG,48.0,43.0,1610.0,8.8,19.5,0.45,1.7,4.2,0.4,7.1,15.3,0.46,4.9,6.2,0.79,1.8,4.4,6.2,8.4,1.6,0.5,4.1,4.7,24.1,,110.0,110.0
1994,16,2703,MIA,Miami Heat,Steve Smith,"March 31, 1969",24.0,NBA,SG,78.0,77.0,2776.0,9.1,19.8,0.46,1.7,4.8,0.35,7.4,15.0,0.49,5.0,6.0,0.84,2.9,3.6,6.5,7.3,1.5,0.6,3.7,4.0,24.8,,114.0,109.0
1995,31,2703,TOT,Total After Trade,Steve Smith,"March 31, 1969",25.0,NBA,SG,80.0,61.0,2665.0,8.6,20.1,0.43,2.7,8.3,0.33,5.8,11.8,0.49,6.3,7.4,0.84,2.1,3.4,5.5,5.5,1.2,0.7,3.1,4.5,26.1,,115.0,109.0
1995,16,2703,MIA,Miami Heat,Steve Smith,"March 31, 1969",25.0,NBA,SG,2.0,2.0,62.0,9.2,24.2,0.38,1.7,10.0,0.17,7.5,14.2,0.53,14.2,18.3,0.77,3.3,1.7,5.0,5.8,1.7,0.8,3.3,7.5,34.2,,115.0,113.0
1995,1,2703,ATL,Atlanta Hawks,Steve Smith,"March 31, 1969",25.0,NBA,SG,78.0,59.0,2603.0,8.6,20.0,0.43,2.8,8.3,0.33,5.8,11.7,0.49,6.1,7.2,0.84,2.1,3.5,5.5,5.5,1.2,0.7,3.1,4.4,25.9,,115.0,109.0
1996,1,2703,ATL,Atlanta Hawks,Steve Smith,"March 31, 1969",26.0,NBA,SG,80.0,80.0,2856.0,9.3,21.4,0.43,2.6,7.9,0.33,6.6,13.5,0.49,6.0,7.2,0.83,2.3,3.8,6.1,4.2,1.3,0.3,2.8,3.9,27.1,,116.0,112.0
1997,1,2703,ATL,Atlanta Hawks,Steve Smith,"March 31, 1969",27.0,NBA,SG,72.0,72.0,2818.0,9.6,22.5,0.43,2.6,7.6,0.34,7.1,14.9,0.48,6.5,7.7,0.85,1.8,2.9,4.7,6.0,1.2,0.5,3.5,3.4,28.4,,114.0,108.0
1998,1,2703,ATL,Atlanta Hawks,Steve Smith,"March 31, 1969",28.0,NBA,SG,73.0,73.0,2857.0,9.4,21.1,0.44,1.9,5.3,0.35,7.5,15.8,0.48,7.5,8.7,0.86,2.5,3.4,5.9,5.6,1.4,0.6,3.4,4.2,28.1,,117.0,108.0
1999,1,2703,ATL,Atlanta Hawks,Steve Smith,"March 31, 1969",29.0,NBA,SG,36.0,36.0,1314.0,9.3,23.1,0.4,2.0,6.0,0.34,7.3,17.2,0.42,8.2,9.6,0.85,2.1,4.3,6.5,5.1,1.5,0.5,4.2,4.3,28.8,,107.0,100.0
2001,25,2703,POR,Portland Trail Blazers,Steve Smith,"March 31, 1969",31.0,NBA,SG,81.0,36.0,2542.0,7.6,16.7,0.46,1.7,4.9,0.34,6.0,11.8,0.5,6.5,7.4,0.89,1.8,3.9,5.8,4.5,1.0,0.5,2.9,4.3,23.4,,116.0,106.0
2002,27,2703,SAS,San Antonio Spurs,Steve Smith,"March 31, 1969",32.0,NBA,SG,77.0,76.0,2211.0,7.5,16.4,0.46,2.8,5.9,0.47,4.7,10.5,0.44,3.8,4.4,0.88,1.1,3.6,4.7,3.6,1.3,0.4,2.6,3.8,21.6,,113.0,104.0
2003,27,2703,SAS,San Antonio Spurs,Steve Smith,"March 31, 1969",33.0,NBA,SG,53.0,18.0,1032.0,5.8,15.0,0.39,2.0,6.1,0.33,3.8,8.9,0.43,4.9,5.9,0.83,1.1,4.0,5.1,3.6,1.4,0.5,2.2,4.1,18.6,,109.0,103.0
2004,19,2703,NOH,New Orleans Hornets,Steve Smith,"March 31, 1969",34.0,NBA,SG,71.0,4.0,929.0,6.9,17.0,0.41,2.5,6.2,0.4,4.4,10.8,0.41,4.5,4.8,0.93,1.6,3.1,4.7,3.2,0.9,0.3,2.4,5.3,20.8,,110.0,108.0
2005,31,2703,TOT,Total After Trade,Steve Smith,"March 31, 1969",35.0,NBA,SG,50.0,1.0,750.0,7.1,17.2,0.41,2.9,7.3,0.39,4.2,9.9,0.43,4.8,5.6,0.86,1.0,3.5,4.5,4.9,1.0,0.5,1.9,5.7,21.8,,116.0,111.0
2005,4,2703,CHA,Charlotte Bobcats,Steve Smith,"March 31, 1969",35.0,NBA,SG,37.0,1.0,636.0,7.6,17.8,0.43,3.1,7.4,0.42,4.5,10.5,0.43,5.5,6.3,0.87,1.1,2.9,4.0,4.7,1.0,0.6,2.0,6.1,23.8,,119.0,112.0
2005,16,2703,MIA,Miami Heat,Steve Smith,"March 31, 1969",35.0,NBA,SG,13.0,0.0,114.0,4.2,13.9,0.3,1.4,7.0,0.2,2.8,7.0,0.4,0.9,1.4,0.67,0.9,6.5,7.4,6.5,0.9,0.0,1.4,3.7,10.7,,92.0,106.0
