SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2020,28,TOR,Fred VanVleet,25,11,430,16.4,0.54,0.58,0.13,1.2,11.0,6.0,28.4,2.0,1.7,9.9,22.9,0.4,0.8,1.2,0.13,2.9,1.9,4.7,0.7
2020,28,TOR,Pascal Siakam,25,11,418,11.0,0.46,0.29,0.25,3.5,18.2,10.7,16.0,1.4,1.0,9.8,23.7,-0.4,0.7,0.4,0.04,-2.1,0.2,-2.0,0.0
2020,28,TOR,Kyle Lowry,33,11,413,16.1,0.56,0.49,0.4,2.0,17.1,9.4,23.9,2.2,2.1,13.8,21.6,0.4,0.8,1.3,0.15,1.0,2.6,3.6,0.6
2020,28,TOR,OG Anunoby,22,11,393,11.5,0.57,0.47,0.32,7.0,14.0,10.4,4.7,1.4,3.5,13.8,13.1,0.2,0.7,0.9,0.12,-0.6,1.5,0.8,0.3
2020,28,TOR,Norman Powell,26,11,273,14.5,0.63,0.5,0.28,1.5,8.9,5.1,6.6,1.1,1.2,8.6,20.6,0.4,0.4,0.8,0.14,1.0,0.5,1.5,0.2
2020,28,TOR,Serge Ibaka,30,11,251,25.2,0.7,0.41,0.13,7.1,29.9,18.3,9.4,0.4,6.0,9.4,22.5,0.8,0.5,1.3,0.25,5.2,2.6,7.7,0.6
2020,28,TOR,Marc Gasol,35,11,228,7.8,0.47,0.42,0.23,1.9,21.3,11.3,18.4,1.1,3.3,18.5,16.8,-0.2,0.4,0.2,0.04,-4.5,2.6,-1.9,0.0
2020,28,TOR,Terence Davis,22,6,84,14.0,0.67,0.66,0.24,2.5,14.4,8.3,13.2,0.6,0.0,15.8,20.0,0.1,0.1,0.2,0.14,-0.4,-0.8,-1.2,0.0
2020,28,TOR,Matt Thomas,25,10,84,15.6,0.74,0.57,0.0,1.3,17.1,9.0,12.9,0.6,1.3,4.5,11.5,0.2,0.1,0.3,0.2,1.7,1.3,2.9,0.1
2020,28,TOR,Chris Boucher,27,7,43,4.3,0.35,0.46,0.09,7.4,23.1,15.0,3.2,0.0,5.0,8.0,12.8,-0.1,0.1,0.0,0.01,-5.0,-2.2,-7.2,-0.1
2020,28,TOR,Rondae Hollis-Jefferson,25,5,39,17.2,0.52,0.1,0.8,13.5,14.1,13.8,11.0,2.5,2.7,6.9,16.4,0.1,0.1,0.2,0.2,-1.3,0.5,-0.7,0.0
2020,28,TOR,Stanley Johnson,23,3,20,22.9,0.57,0.46,0.09,5.3,16.5,10.8,54.6,0.0,0.0,8.0,27.4,0.1,0.0,0.1,0.25,2.4,0.7,3.2,0.0
2020,28,TOR,Paul Watson,25,2,9,13.9,0.5,0.0,0.0,0.0,0.0,0.0,16.1,5.4,0.0,0.0,9.8,0.0,0.0,0.0,0.15,-1.2,1.7,0.5,0.0
2020,28,TOR,Malcolm Miller,26,1,5,2.1,0.5,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,0.0,-0.01,-7.9,-2.9,-10.8,0.0
