Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2017,5,2947,CHI,Chicago Bulls,23.0,NBA,SG,57,0,976,5.3,14.9,0.35,3.8,10.7,0.35,1.5,4.1,0.36,0.7,0.9,0.78,0.6,7.2,7.8,3.3,1.5,0.4,2.5,4.4,15.0,,95,108
2018,5,2947,CHI,Chicago Bulls,24.0,NBA,SG,77,37,2095,7.0,16.8,0.42,3.3,8.6,0.39,3.7,8.2,0.45,0.9,1.2,0.74,1.1,8.0,9.2,5.7,1.5,0.3,2.3,4.3,18.2,,104,111
2020,5,2947,CHI,Chicago Bulls,26.0,NBA,SF,36,5,488,9.6,23.4,0.41,4.5,13.5,0.34,5.0,9.9,0.51,0.6,0.8,0.75,0.9,6.4,7.3,4.2,2.6,0.6,2.6,5.0,24.3,,100,109
2021,5,2947,CHI,Chicago Bulls,27.0,NBA,SG,16,0,273,7.2,18.1,0.4,4.1,10.7,0.38,3.1,7.3,0.42,0.3,0.3,1.0,0.5,9.5,10.1,4.8,2.2,0.2,1.7,2.4,18.7,,104,111
