Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2000,22,4,ORL,Orlando Magic,9,Tariq Abdul-Wahad,SG,6-6,223,"November 3, 1974",FR,2,"Michigan, San Jose State"
2000,22,62,ORL,Orlando Magic,13,John Amaechi,C,6-10,270,"November 26, 1970",US,1,"Vanderbilt, Penn State"
2000,22,109,ORL,Orlando Magic,10,Darrell Armstrong,PG,6-0,170,"June 22, 1968",US,5,Fayetteville State University
2000,22,117,ORL,Orlando Magic,31,Chucky Atkins,PG,5-11,160,"August 14, 1974",US,R,South Florida
2000,22,316,ORL,Orlando Magic,11,Earl Boykins,PG,5-5,135,"June 2, 1976",US,1,Eastern Michigan
2000,22,755,ORL,Orlando Magic,51,Michael Doleac,C,6-11,262,"June 15, 1977",US,1,Utah
2000,22,1005,ORL,Orlando Magic,1,Kiwane Lemorris Garris,SG,6-2,183,"September 24, 1974",US,1,Illinois
2000,22,1006,ORL,Orlando Magic,8,Pat Garrity,SF,6-9,238,"August 23, 1976",US,1,Notre Dame
2000,22,1009,ORL,Orlando Magic,25,Chris Gatling,PF,6-10,220,"September 3, 1967",US,8,Old Dominion
2000,22,1193,ORL,Orlando Magic,15,Matt Harpring,SF,6-7,231,"May 31, 1976",US,1,Georgia Tech
2000,22,1465,ORL,Orlando Magic,24,Anthony Johnson,PG,6-3,190,"October 2, 1974",US,2,College of Charleston
2000,22,1813,ORL,Orlando Magic,50,Corey Maggette,SF,6-6,218,"November 12, 1979",US,R,Duke
2000,22,1973,ORL,Orlando Magic,5,Ron Mercer,SG,6-7,210,"May 18, 1976",US,2,Kentucky
2000,22,2222,ORL,Orlando Magic,45,Bo Outlaw,PF,6-8,210,"April 13, 1971",US,6,"South Plains College, Houston"
2000,22,2247,ORL,Orlando Magic,24,Anthony Parker,SG,6-6,215,"June 19, 1975",US,2,Bradley
2000,22,2779,ORL,Orlando Magic,33,Derek Strong,PF,6-8,220,"February 9, 1968",US,8,Xavier
2000,22,2819,ORL,Orlando Magic,23,Johnny Taylor,SF,6-9,220,"June 4, 1974",US,2,"Indian Hills Community College, Chattanooga"
2000,22,3011,ORL,Orlando Magic,4,Ben Wallace,PF,6-9,240,"September 10, 1974",US,3,Virginia Union University
2000,22,3168,ORL,Orlando Magic,3,Monty Williams,SF,6-8,225,"October 8, 1971",US,5,Notre Dame
