Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2000,28,278,TOR,Toronto Raptors,14,Muggsy Bogues,PG,5-3,136,"January 9, 1965",US,12,Wake Forest
2000,28,374,TOR,Toronto Raptors,7,DeCovan Brown,PG,6-1,160,"November 29, 1968",US,9,Jacksonville University
2000,28,492,TOR,Toronto Raptors,15,Vince Carter,SF,6-6,220,"January 26, 1977",US,1,UNC
2000,28,533,TOR,Toronto Raptors,13,Doug Christie,SG,6-6,200,"May 9, 1970",US,7,Pepperdine
2000,28,652,TOR,Toronto Raptors,30,Dell Curry,SG,6-4,190,"June 25, 1964",US,13,Virginia Tech
2000,28,677,TOR,Toronto Raptors,33,Antonio Davis,C,6-9,215,"October 31, 1968",US,6,Texas-El Paso
2000,28,1692,TOR,Toronto Raptors,21,Antonio Lang,SF,6-8,205,"May 15, 1972",US,5,Duke
2000,28,1842,TOR,Toronto Raptors,22,Sean Marks,PF,6-10,250,"August 23, 1975",NZ,1,California
2000,28,1935,TOR,Toronto Raptors,1,Tracy McGrady,SF,6-8,210,"May 24, 1979",US,2,
2000,28,2183,TOR,Toronto Raptors,34,Charles Oakley,PF,6-8,225,"December 18, 1963",US,14,Virginia Union University
2000,28,2386,TOR,Toronto Raptors,25,Aleksandar Radojevic,C,7-3,250,"August 8, 1976",ME,R,Barton County Community College
2000,28,2757,TOR,Toronto Raptors,4,Michael Stewart,C,6-10,230,"April 25, 1975",FR,2,California
2000,28,2854,TOR,Toronto Raptors,12,John Thomas,C,6-9,265,"September 8, 1975",US,2,Minnesota
2000,28,3132,TOR,Toronto Raptors,20,Alvin Williams,PG,6-5,185,"August 6, 1974",US,2,Villanova
2000,28,3194,TOR,Toronto Raptors,42,Kevin Willis,PF,7-0,220,"September 6, 1962",US,14,Michigan State
2000,28,3235,TOR,Toronto Raptors,3,Haywoode Workman,PG,6-2,180,"January 23, 1966",US,7,"Winston-Salem State, Oral Roberts"
