Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2007,19,110,NOK,New Orleans/Oklahoma City Hornets,12,Hilton Armstrong,C,6-11,235,"November 11, 1984",US,R,UConn
2007,19,180,NOK,New Orleans/Oklahoma City Hornets,33,Brandon Bass,PF,6-8,250,"April 30, 1985",US,1,LSU
2007,19,377,NOK,New Orleans/Oklahoma City Hornets,23,Devin Brown,SG,6-5,220,"December 30, 1978",US,4,Texas-San Antonio
2007,19,441,NOK,New Orleans/Oklahoma City Hornets,45,Rasual Butler,SF,6-7,215,"May 23, 1979",US,4,La Salle
2007,19,514,NOK,New Orleans/Oklahoma City Hornets,6,Tyson Chandler,C,7-0,235,"October 2, 1982",US,5,
2007,19,1396,NOK,New Orleans/Oklahoma City Hornets,8,Bobby Jackson,SG,6-1,185,"March 13, 1973",US,9,Minnesota
2007,19,1408,NOK,New Orleans/Oklahoma City Hornets,44,Marc Jackson,PF,6-10,270,"January 16, 1975",US,6,"VCU, Temple"
2007,19,1503,NOK,New Orleans/Oklahoma City Hornets,43,Linton Johnson,PF,6-8,205,"June 13, 1980",US,3,Tulane
2007,19,1867,NOK,New Orleans/Oklahoma City Hornets,24,Desmond Mason,SF,6-7,224,"October 11, 1977",US,6,Oklahoma State
2007,19,2244,NOK,New Orleans/Oklahoma City Hornets,2,Jannero Pargo,PG,6-1,175,"October 22, 1979",US,4,Arkansas
2007,19,2264,NOK,New Orleans/Oklahoma City Hornets,3,Chris Paul,PG,6-0,175,"May 6, 1985",US,1,Wake Forest
2007,19,2637,NOK,New Orleans/Oklahoma City Hornets,22,Cedric Simmons,PF,6-9,235,"January 3, 1986",US,R,NC State
2007,19,2764,NOK,New Orleans/Oklahoma City Hornets,16,Peja Stojakovic,SF,6-10,229,"June 9, 1977",HR,8,
2007,19,2978,NOK,New Orleans/Oklahoma City Hornets,11,Marcus Vinicius,SF,6-8,225,"May 31, 1984",BR,R,
2007,19,3075,NOK,New Orleans/Oklahoma City Hornets,30,David West,PF,6-9,250,"August 29, 1980",US,3,Xavier
