Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2007,4,68,CHA,Charlotte Bobcats,15,Alan Anderson,SG,6-6,220,"October 16, 1982",US,1,Michigan State
2007,4,70,CHA,Charlotte Bobcats,23,Derek Anderson,SF,6-5,194,"July 18, 1974",US,9,"Ohio State, Kentucky"
2007,4,347,CHA,Charlotte Bobcats,7,Primoz Brezec,C,7-2,252,"October 2, 1979",SI,5,
2007,4,483,CHA,Charlotte Bobcats,13,Matt Carroll,SG,6-6,212,"August 28, 1980",US,3,Notre Dame
2007,4,857,CHA,Charlotte Bobcats,2,Melvin Ely,PF,6-10,260,"May 2, 1978",US,4,Fresno State
2007,4,903,CHA,Charlotte Bobcats,20,Raymond Felton,PG,6-1,205,"June 26, 1984",US,1,UNC
2007,4,1199,CHA,Charlotte Bobcats,24,Othella Harrington,PF,6-9,235,"January 31, 1974",US,10,Georgetown
2007,4,1271,CHA,Charlotte Bobcats,5,Walter Herrmann,PF,6-9,225,"June 26, 1979",AR,R,
2007,4,1314,CHA,Charlotte Bobcats,1,Ryan Hollins,C,7-0,240,"October 10, 1984",US,R,UCLA
2007,4,1638,CHA,Charlotte Bobcats,22,Brevin Knight,PG,5-10,173,"November 8, 1975",US,9,Stanford
2007,4,1883,CHA,Charlotte Bobcats,42,Sean May,PF,6-9,266,"April 4, 1984",US,1,UNC
2007,4,1940,CHA,Charlotte Bobcats,0,Jeff McInnis,PG,6-4,190,"October 22, 1974",US,9,UNC
2007,4,2059,CHA,Charlotte Bobcats,35,Adam Morrison,PF,6-8,205,"July 19, 1984",US,R,Gonzaga
2007,4,2191,CHA,Charlotte Bobcats,50,Emeka Okafor,C,6-10,252,"September 28, 1982",US,2,UConn
2007,4,2470,CHA,Charlotte Bobcats,21,Bernard Robinson,SG,6-6,210,"December 26, 1980",US,2,Michigan
2007,4,2982,CHA,Charlotte Bobcats,43,Jake Voskuhl,C,6-11,245,"November 1, 1977",US,6,UConn
2007,4,3012,CHA,Charlotte Bobcats,3,Gerald Wallace,SF,6-7,215,"July 23, 1982",US,5,Alabama
2007,4,3139,CHA,Charlotte Bobcats,55,Eric Williams,SF,6-8,220,"July 17, 1972",US,11,Providence
