Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1991,26,290,SAC,Sacramento Kings,24,Anthony Bonner,PF,6-8,215,1968-06-08,US,R,Saint Louis
1991,26,458,SAC,Sacramento Kings,4,Rick Calloway,SG,6-6,180,1966-12-12,US,R,"Indiana, Kansas"
1991,26,474,SAC,Sacramento Kings,35,Antoine Carr,PF,6-9,225,1961-07-23,US,6,Wichita State
1991,26,505,SAC,Sacramento Kings,31,Duane Causwell,C,7-0,240,1968-05-31,US,R,Temple
1991,26,582,SAC,Sacramento Kings,21,Steve Colter,PG,6-3,165,1962-07-24,US,6,New Mexico State
1991,26,710,SAC,Sacramento Kings,32,Tony Dawson,SF,6-7,215,1967-08-25,US,R,Florida State
1991,26,964,SAC,Sacramento Kings,41,Anthony Frederick,SF,6-7,205,1964-12-07,US,1,Pepperdine
1991,26,1177,SAC,Sacramento Kings,20,Bob Hansen,SG,6-6,190,1961-01-18,US,7,Iowa
1991,26,1283,SAC,Sacramento Kings,32,Mike Higgins,SF,6-9,220,1967-02-17,US,1,University of Northern Colorado
1991,26,1718,SAC,Sacramento Kings,45,Eric Leckner,C,6-11,265,1966-05-27,US,2,Wyoming
1991,26,1739,SAC,Sacramento Kings,33,Jim Les,PG,5-11,165,1963-08-18,US,2,"Cleveland State University, Bradley"
1991,26,1893,SAC,Sacramento Kings,1,Travis Mays,PG,6-2,190,1968-06-19,US,R,Texas
1991,26,2556,SAC,Sacramento Kings,50,Ralph Sampson,C,7-4,228,1960-07-07,US,7,Virginia
1991,26,2644,SAC,Sacramento Kings,22,Lionel Simmons,SF,6-7,210,1968-11-14,US,R,La Salle
1991,26,2730,SAC,Sacramento Kings,2,Rory Sparrow,PG,6-2,175,1958-06-12,US,10,Villanova
1991,26,2895,SAC,Sacramento Kings,23,Wayman Tisdale,PF,6-9,240,1964-06-09,US,5,Oklahoma
1991,26,3075,SAC,Sacramento Kings,34,Bill Wennington,C,7-0,245,1963-04-26,CA,5,St. John's
1991,26,3232,SAC,Sacramento Kings,33,Leon Wood,SG,6-3,185,1962-03-25,US,5,"Arizona, Cal State Fullerton"
