Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2013,11,2250,HOU,Houston Rockets,24.0,NBA,SF,6.0,6.0,238.0,8.9,19.7,0.45,3.4,8.5,0.4,5.5,11.3,0.49,1.9,3.0,0.64,1.5,6.8,8.3,4.7,0.2,0.4,3.8,4.0,23.1,,104.0,115.0
2014,11,2250,HOU,Houston Rockets,25.0,NBA,SF,6.0,6.0,250.0,9.5,21.7,0.44,2.7,7.5,0.36,6.8,14.3,0.48,2.3,3.1,0.73,1.2,7.2,8.5,2.9,0.8,0.4,1.0,3.9,24.0,,118.0,116.0
2015,7,2250,DAL,Dallas Mavericks,26.0,NBA,SF,1.0,1.0,37.0,6.4,19.1,0.33,0.0,5.1,0.0,6.4,14.0,0.46,0.0,0.0,,0.0,7.6,7.6,2.5,0.0,0.0,1.3,1.3,12.7,,74.0,116.0
