Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1984,7,1187,DAL,Dallas Mavericks,22.0,NBA,PG,10.0,226.0,10.4,0.44,0.15,0.13,3.7,6.4,4.9,17.3,2.5,0.5,9.5,11.9,0.1,0.1,0.2,0.04,-2.5,1.9,-0.6,0.1
1985,7,1187,DAL,Dallas Mavericks,23.0,NBA,PG,4.0,132.0,10.3,0.54,0.14,0.33,0.8,9.7,5.1,20.2,2.3,0.4,14.2,8.9,0.1,0.0,0.2,0.06,-1.8,1.2,-0.5,0.0
1986,7,1187,DAL,Dallas Mavericks,24.0,NBA,PG,10.0,348.0,16.4,0.59,0.13,0.15,4.2,2.0,3.1,30.2,3.3,0.0,16.8,16.6,0.6,0.1,0.8,0.11,3.1,0.5,3.7,0.5
1987,7,1187,DAL,Dallas Mavericks,25.0,NBA,PG,4.0,123.0,22.2,0.62,0.22,0.75,1.7,8.4,5.1,29.3,2.7,0.0,8.6,18.9,0.4,0.0,0.5,0.19,5.1,1.1,6.2,0.3
1988,7,1187,DAL,Dallas Mavericks,26.0,NBA,PG,17.0,602.0,15.3,0.5,0.18,0.29,2.0,5.9,4.0,26.9,2.7,0.5,12.3,18.3,0.8,0.2,1.1,0.09,1.3,0.2,1.5,0.5
1990,7,1187,DAL,Dallas Mavericks,28.0,NBA,PG,3.0,119.0,13.6,0.53,0.33,0.33,2.0,5.3,3.7,31.1,1.7,0.0,17.9,24.4,0.0,0.0,0.1,0.02,1.3,-1.9,-0.6,0.0
1994,20,1187,NYK,New York Knicks,32.0,NBA,PG,23.0,750.0,14.1,0.51,0.37,0.24,2.0,6.7,4.3,25.4,3.1,0.1,13.8,18.3,0.8,1.1,2.0,0.13,0.6,2.6,3.1,1.0
1995,20,1187,NYK,New York Knicks,33.0,NBA,PG,11.0,388.0,16.6,0.66,0.43,0.22,1.8,11.0,6.5,29.3,1.6,0.2,17.9,18.5,0.8,0.6,1.4,0.18,3.4,1.2,4.6,0.6
1996,20,1187,NYK,New York Knicks,34.0,NBA,PG,8.0,293.0,9.3,0.45,0.43,0.18,0.0,6.5,3.6,23.2,1.9,0.3,13.6,17.3,-0.1,0.3,0.3,0.04,-1.3,1.3,0.0,0.2
1999,14,1187,LAL,Los Angeles Lakers,37.0,NBA,PG,7.0,113.0,11.3,0.45,0.32,0.19,1.0,9.7,5.1,21.4,0.9,0.0,10.6,15.1,0.0,0.0,0.0,0.01,-1.2,-1.4,-2.6,0.0
