Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,22,2411,ORL,Orlando Magic,22.0,NBA,PG,1.0,0.0,11.0,3.3,6.5,0.5,3.3,3.3,1.0,0.0,3.3,0.0,0.0,0.0,,0.0,0.0,0.0,6.5,0.0,0.0,3.3,6.5,9.8
2008,22,2411,ORL,Orlando Magic,23.0,NBA,SG,2.0,0.0,10.0,0.0,14.4,0.0,0.0,10.8,0.0,0.0,3.6,0.0,0.0,0.0,,0.0,3.6,3.6,0.0,0.0,0.0,0.0,3.6,0.0
2009,22,2411,ORL,Orlando Magic,24.0,NBA,SG,16.0,8.0,327.0,3.4,9.1,0.37,2.3,5.7,0.4,1.1,3.4,0.32,1.4,1.5,0.93,0.2,1.9,2.1,3.4,0.9,0.1,0.8,2.9,10.6
2010,22,2411,ORL,Orlando Magic,25.0,NBA,SG,14.0,0.0,269.0,4.0,9.5,0.42,2.0,4.7,0.43,2.0,4.8,0.42,4.0,4.7,0.86,0.5,2.7,3.2,2.5,1.3,0.0,2.7,2.9,14.1
2011,22,2411,ORL,Orlando Magic,26.0,NBA,SG,6.0,0.0,120.0,4.5,12.6,0.36,0.3,4.5,0.07,4.2,8.1,0.52,2.7,3.6,0.75,0.0,3.3,3.3,1.8,0.3,0.3,2.1,2.4,12.0
2012,22,2411,ORL,Orlando Magic,27.0,NBA,SG,5.0,0.0,123.0,5.6,12.9,0.43,1.2,5.6,0.21,4.4,7.3,0.6,3.5,4.1,0.86,0.0,1.5,1.5,4.7,0.3,0.0,1.8,1.2,15.8
2013,17,2411,MIL,Milwaukee Bucks,28.0,NBA,SG,4.0,0.0,69.0,5.7,13.0,0.44,2.1,6.3,0.33,3.7,6.8,0.54,1.6,1.6,1.0,0.0,1.6,1.6,2.6,0.5,0.0,3.1,4.7,15.1
2014,13,2411,LAC,Los Angeles Clippers,29.0,NBA,SG,13.0,13.0,351.0,6.3,13.6,0.46,2.7,6.7,0.4,3.6,7.0,0.52,2.6,2.7,0.96,0.4,1.8,2.3,1.9,1.1,0.0,1.3,2.4,17.7
2015,13,2411,LAC,Los Angeles Clippers,30.0,NBA,SG,14.0,14.0,540.0,4.7,10.7,0.44,2.3,5.9,0.4,2.3,4.9,0.48,2.2,2.3,0.94,0.0,2.0,2.0,1.6,0.7,0.3,1.7,2.4,13.9
2016,13,2411,LAC,Los Angeles Clippers,31.0,NBA,SG,6.0,6.0,166.0,7.4,17.1,0.43,2.4,6.7,0.36,5.0,10.4,0.48,0.4,0.7,0.67,0.2,2.4,2.6,1.1,0.2,0.2,1.1,2.4,17.6
2017,13,2411,LAC,Los Angeles Clippers,32.0,NBA,SG,7.0,7.0,206.0,3.3,8.7,0.38,1.6,4.5,0.35,1.7,4.2,0.42,3.0,3.5,0.85,0.0,2.1,2.1,1.0,0.3,0.0,2.3,3.0,11.2
2018,23,2411,PHI,Philadelphia 76Ers,33.0,NBA,SG,10.0,10.0,342.0,6.3,14.2,0.44,2.7,7.9,0.35,3.6,6.3,0.57,3.8,4.4,0.86,0.3,1.3,1.6,2.7,0.8,0.1,1.2,2.2,19.2
2019,23,2411,PHI,Philadelphia 76Ers,34.0,NBA,SG,12.0,12.0,376.0,5.2,11.9,0.44,3.4,8.3,0.41,1.7,3.5,0.49,1.6,1.9,0.85,0.1,1.5,1.6,1.8,0.1,0.3,2.1,3.1,15.4
