Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,4,1850,CHA,Charlotte Bobcats,24.0,NBA,SF,33.0,1.0,8.1,0.8,2.3,0.36,0.3,1.0,0.3,0.5,1.3,0.41,0.43,0.6,0.8,0.8,0.2,0.8,1.0,0.4,0.2,0.1,0.3,1.0,2.6
2010,31,1850,TOT,Total After Trade,25.0,NBA,SF,18.0,2.0,21.7,2.8,7.6,0.37,0.9,2.7,0.35,1.8,4.8,0.38,0.43,1.3,1.7,0.8,1.4,2.4,3.8,0.9,0.6,0.1,1.1,2.7,7.8
2010,10,1850,GSW,Golden State Warriors,25.0,NBA,SF,10.0,2.0,27.6,3.2,8.8,0.36,1.0,3.1,0.32,2.2,5.7,0.39,0.42,1.6,2.1,0.76,1.7,3.0,4.7,0.9,0.8,0.0,1.3,3.6,9.0
2010,30,1850,WAS,Washington Wizards,25.0,NBA,SF,8.0,0.0,14.3,2.3,6.0,0.38,0.9,2.3,0.39,1.4,3.8,0.37,0.45,1.0,1.1,0.89,1.0,1.6,2.6,0.9,0.4,0.1,0.8,1.5,6.4
2011,30,1850,WAS,Washington Wizards,26.0,NBA,SF,52.0,1.0,10.4,1.4,3.5,0.39,0.8,1.9,0.39,0.6,1.6,0.39,0.5,0.5,0.8,0.7,0.4,1.0,1.4,0.3,0.3,0.1,0.3,1.0,4.0
2012,30,1850,WAS,Washington Wizards,27.0,NBA,SF,17.0,2.0,23.0,3.5,7.9,0.44,1.7,4.4,0.39,1.8,3.5,0.51,0.55,0.6,1.1,0.58,0.7,2.7,3.4,0.6,0.6,0.1,0.8,2.1,9.3
2013,30,1850,WAS,Washington Wizards,28.0,NBA,SF,41.0,3.0,16.9,2.3,6.1,0.38,1.4,3.6,0.4,0.9,2.6,0.36,0.5,0.5,0.7,0.71,0.3,2.2,2.4,0.5,0.5,0.1,0.8,1.4,6.6
2014,31,1850,TOT,Total After Trade,29.0,NBA,SF,59.0,6.0,14.7,1.9,4.5,0.42,1.0,2.6,0.39,0.9,1.9,0.46,0.53,0.8,1.1,0.74,0.2,1.6,1.9,0.6,0.5,0.1,0.6,1.2,5.6
2014,1,1850,ATL,Atlanta Hawks,29.0,NBA,SF,53.0,6.0,15.5,2.0,4.8,0.41,1.1,2.8,0.38,0.9,2.1,0.46,0.52,0.9,1.2,0.75,0.2,1.8,2.0,0.6,0.5,0.1,0.6,1.3,5.9
2014,5,1850,CHI,Chicago Bulls,29.0,NBA,SF,6.0,0.0,8.0,0.8,1.3,0.62,0.5,0.8,0.6,0.3,0.5,0.67,0.81,0.3,0.7,0.5,0.2,0.7,0.8,0.3,0.2,0.0,0.2,0.5,2.5
2015,9,1850,DET,Detroit Pistons,30.0,NBA,SF,23.0,0.0,8.6,0.7,2.3,0.28,0.3,1.4,0.18,0.4,0.9,0.45,0.34,0.0,0.0,,0.0,0.9,0.9,0.5,0.1,0.0,0.2,0.9,1.6
