Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014,21.0,CHA,NBA,C,4,0,53,3,9,0.333,0,0,,3,9,0.333,0.333,2,4,0.5,5,4,9,2,0,3,2,3,8
2016,23.0,CHO,NBA,C,7,2,137,21,38,0.553,0,0,,21,38,0.553,0.553,17,21,0.81,9,28,37,2,1,3,7,20,59
