PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Bill Cartwright,23.0,82.0,2925.0,0.5539999999999999,0.5539999999999999,0.0,0.5539999999999999,0.7879999999999999,0.612,0.46299999999999997,0.001,114.0,113.0,,113.0,105.0,114.0,142.0,4.0,145.4,207.3
Ray Williams,26.0,79.0,2742.0,0.461,0.474,0.235,0.467,0.8170000000000001,0.519,0.28600000000000003,0.051,95.0,96.0,96.0,96.0,109.0,97.0,88.0,223.0,-56.7,-46.7
Micheal Ray Richardson,25.0,79.0,3175.0,0.469,0.493,0.226,0.479,0.6629999999999999,0.511,0.303,0.091,96.0,100.0,92.0,98.0,88.0,96.0,93.0,400.0,-21.7,-58.9
Campy Russell,29.0,79.0,2865.0,0.46399999999999997,0.46799999999999997,0.308,0.46799999999999997,0.7809999999999999,0.518,0.313,0.024,95.0,95.0,125.0,96.0,104.0,97.0,96.0,104.0,-46.2,-39.8
Sly Williams,23.0,67.0,1976.0,0.493,0.496,0.25,0.494,0.69,0.536,0.379,0.011000000000000001,101.0,101.0,102.0,101.0,92.0,100.0,116.0,49.0,8.1,2.2
Mike Glenn,25.0,82.0,1506.0,0.5579999999999999,0.562,0.364,0.562,0.8909999999999999,0.601,0.215,0.021,115.0,114.0,148.0,115.0,119.0,112.0,66.0,94.0,74.6,74.0
Marvin Webster,28.0,82.0,1708.0,0.466,0.469,0.25,0.46799999999999997,0.638,0.512,0.478,0.012,96.0,95.0,102.0,96.0,85.0,96.0,146.0,51.0,-14.3,-18.2
Mike Woodson,22.0,81.0,949.0,0.442,0.446,0.2,0.444,0.7659999999999999,0.474,0.172,0.013000000000000001,91.0,91.0,82.0,91.0,102.0,89.0,53.0,59.0,-33.5,-48.8
Larry Demic,23.0,76.0,964.0,0.504,0.508,0.0,0.504,0.63,0.5329999999999999,0.36200000000000004,0.008,104.0,103.0,,103.0,84.0,100.0,111.0,34.0,7.8,-0.8
DeWayne Scales,22.0,44.0,484.0,0.418,0.425,0.16699999999999998,0.42,0.667,0.444,0.17300000000000001,0.027000000000000003,86.0,86.0,68.0,86.0,89.0,83.0,53.0,117.0,-30.9,-43.8
Reggie Carter,23.0,60.0,536.0,0.33,0.335,0.0,0.33,0.7390000000000001,0.40399999999999997,0.386,0.017,68.0,68.0,,67.0,98.0,76.0,118.0,73.0,-56.9,-54.8
Team,,,,0.483,0.491,0.237,0.48700000000000004,0.747,0.5329999999999999,0.32899999999999996,0.033,99.0,100.0,97.0,100.0,100.0,100.0,101.0,142.0,-24.4,-28.2
League Average,,,,0.486,0.491,0.245,0.489,0.7509999999999999,0.534,0.327,0.023,,,,,,,,,,
