PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
George Gervin,28.0,82.0,2765.0,0.49200000000000005,0.496,0.257,0.494,0.826,0.555,0.359,0.02,101.0,101.0,105.0,101.0,110.0,104.0,110.0,88.0,19.2,81.2
James Silas,31.0,75.0,2055.0,0.47700000000000004,0.478,0.0,0.47700000000000004,0.85,0.557,0.441,0.002,98.0,97.0,,98.0,113.0,104.0,135.0,9.0,-22.4,53.3
Mark Olberding,24.0,82.0,2408.0,0.508,0.512,0.14300000000000002,0.509,0.8290000000000001,0.594,0.555,0.01,105.0,104.0,58.0,104.0,110.0,111.0,170.0,45.0,27.5,101.1
Dave Corzine,24.0,82.0,1960.0,0.49,0.49200000000000005,0.0,0.49,0.7140000000000001,0.52,0.23399999999999999,0.004,101.0,100.0,,100.0,95.0,97.0,72.0,18.0,1.9,-23.8
Reggie Johnson,23.0,79.0,1716.0,0.498,0.499,0.0,0.499,0.6629999999999999,0.527,0.28300000000000003,0.002,103.0,102.0,,102.0,88.0,99.0,87.0,6.0,13.5,-11.8
Johnny Moore,22.0,82.0,1578.0,0.479,0.495,0.053,0.48,0.611,0.507,0.331,0.036000000000000004,99.0,101.0,21.0,98.0,81.0,95.0,101.0,160.0,-9.2,-32.7
Paul Griffin,27.0,82.0,1930.0,0.511,0.511,,0.511,0.672,0.575,0.778,0.0,105.0,104.0,,105.0,90.0,108.0,238.0,,14.4,35.6
Kevin Restani,29.0,64.0,999.0,0.52,0.523,0.375,0.524,0.705,0.551,0.23800000000000002,0.022000000000000002,107.0,107.0,153.0,107.0,94.0,103.0,73.0,95.0,26.4,13.2
Ron Brewer,25.0,46.0,904.0,0.46799999999999997,0.47200000000000003,0.0,0.46799999999999997,0.812,0.506,0.20800000000000002,0.01,96.0,96.0,,96.0,108.0,95.0,64.0,45.0,-16.3,-24.2
George Johnson,32.0,82.0,1935.0,0.473,0.473,,0.473,0.7340000000000001,0.516,0.314,0.0,97.0,96.0,,97.0,98.0,97.0,96.0,,-11.1,-14.2
Mike Gale,30.0,35.0,636.0,0.524,0.528,0.33299999999999996,0.527,0.731,0.547,0.159,0.018000000000000002,108.0,107.0,136.0,108.0,97.0,102.0,49.0,80.0,12.7,4.5
Michael Wiley,23.0,33.0,271.0,0.551,0.5589999999999999,0.0,0.551,0.75,0.591,0.348,0.015,113.0,114.0,,113.0,100.0,111.0,106.0,63.0,17.1,17.9
John Shumate,28.0,22.0,519.0,0.43799999999999994,0.43799999999999994,,0.43799999999999994,0.726,0.515,0.57,0.0,90.0,89.0,,90.0,97.0,96.0,175.0,,-13.1,-6.2
Gus Gerard,27.0,11.0,129.0,0.36700000000000005,0.373,0.0,0.36700000000000005,0.727,0.401,0.183,0.017,75.0,76.0,,75.0,97.0,75.0,56.0,73.0,-14.6,-17.3
Team,,,,0.493,0.49700000000000005,0.182,0.495,0.77,0.5489999999999999,0.379,0.012,102.0,101.0,74.0,101.0,103.0,103.0,116.0,51.0,77.3,219.9
League Average,,,,0.486,0.491,0.245,0.489,0.7509999999999999,0.534,0.327,0.023,,,,,,,,,,
