Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2020,23.0,PHO,NBA,PF,57,1255,12.9,0.586,0.672,0.141,4.3,12.4,8.3,7.7,1.4,1.4,6.9,15.7,,1.7,1.0,2.7,0.102,,0.8,-0.4,0.3,0.7
2021,24.0,PHO,NBA,PF,11,255,17.8,0.629,0.716,0.137,1.3,13.8,7.7,9.8,1.2,2.1,5.3,20.3,,0.5,0.3,0.8,0.15,,3.8,0.2,4.0,0.4
