Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1982,22.0,DET,NBA,SF,82.0,82.0,3077.0,9.5,19.2,0.496,0.1,0.3,0.227,9.4,18.8,0.501,7.4,9.3,0.797,3.3,3.4,6.6,4.0,1.3,0.2,4.2,3.6,26.5,,111.0,110.0
1983,23.0,DET,NBA,SF,58.0,58.0,2252.0,11.4,23.3,0.489,0.3,0.7,0.378,11.1,22.5,0.492,7.9,9.3,0.845,2.5,2.8,5.3,4.8,1.3,0.4,3.8,3.2,30.9,,113.0,109.0
1984,24.0,DET,NBA,SF,76.0,75.0,2493.0,11.0,24.0,0.459,0.0,0.3,0.118,11.0,23.7,0.464,7.9,9.7,0.815,2.2,3.5,5.7,4.2,1.2,0.3,3.5,3.5,30.0,,110.0,111.0
1985,25.0,DET,NBA,SF,55.0,43.0,1675.0,10.8,22.7,0.477,0.1,0.1,0.4,10.8,22.5,0.477,7.0,7.9,0.885,1.8,4.1,5.9,3.7,1.3,0.4,3.2,3.2,28.6,,111.0,109.0
1986,26.0,DET,NBA,SF,81.0,81.0,2626.0,10.8,21.7,0.498,0.2,0.4,0.48,10.6,21.2,0.498,6.7,7.8,0.856,2.0,4.1,6.1,4.6,1.6,0.2,3.2,2.9,28.5,,114.0,110.0
1987,27.0,UTA,NBA,SF,79.0,76.0,1865.0,7.3,15.5,0.469,0.5,1.3,0.365,6.8,14.2,0.478,4.9,5.6,0.872,1.3,4.7,6.0,6.1,2.1,0.3,4.2,3.7,19.9,,103.0,105.0
1988,28.0,UTA,NBA,SF,49.0,21.0,976.0,6.7,14.7,0.459,1.5,3.6,0.419,5.2,11.1,0.472,2.9,3.3,0.868,1.5,4.2,5.7,5.1,1.6,0.2,3.3,3.3,17.8,,104.0,106.0
1989,29.0,CHH,NBA,SF,71.0,65.0,2302.0,11.8,25.3,0.467,0.6,1.7,0.357,11.2,23.5,0.476,9.2,10.6,0.866,1.6,3.9,5.6,4.7,1.8,0.3,4.9,4.1,33.4,,105.0,113.0
1990,30.0,CHH,NBA,SF,79.0,73.0,2404.0,9.0,21.0,0.43,0.8,2.1,0.365,8.2,18.8,0.437,6.3,7.1,0.883,1.7,4.9,6.6,4.6,1.5,0.3,3.6,4.5,25.1,,101.0,112.0
1991,31.0,CHH,NBA,SF,77.0,1.0,1289.0,7.2,15.8,0.454,0.6,1.7,0.333,6.6,14.0,0.469,5.8,6.4,0.91,1.8,5.0,6.7,6.1,1.3,0.5,3.5,5.0,20.7,,109.0,112.0
