PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Baron Davis,24,7,7,37.1,6.1,16.3,0.377,2.3,7.0,0.327,3.9,9.3,0.415,0.447,3.6,4.7,0.758,0.9,3.3,4.1,7.0,1.6,0.7,2.7,3.0,18.1
P.J. Brown,34,7,7,36.6,3.7,10.1,0.366,0.0,0.0,,3.7,10.1,0.366,0.366,1.4,1.6,0.909,4.1,5.6,9.7,2.1,0.4,1.6,1.9,2.3,8.9
David Wesley,33,7,7,34.7,3.4,10.6,0.324,1.6,4.3,0.36700000000000005,1.9,6.3,0.295,0.39899999999999997,2.1,3.0,0.7140000000000001,0.1,2.1,2.3,2.4,0.7,0.0,2.3,3.0,10.6
Jamaal Magloire,25,7,7,34.1,4.0,9.6,0.418,0.0,0.1,0.0,4.0,9.4,0.424,0.418,3.0,4.0,0.75,2.3,6.9,9.1,0.7,0.4,1.0,1.6,3.1,11.0
Stacey Augmon,35,7,0,24.0,2.6,6.9,0.375,0.0,0.1,0.0,2.6,6.7,0.38299999999999995,0.375,2.3,2.6,0.889,0.6,2.1,2.7,1.0,0.9,0.1,1.9,1.9,7.4
Darrell Armstrong,35,7,0,21.4,1.1,4.9,0.235,0.7,3.6,0.2,0.4,1.3,0.33299999999999996,0.309,0.4,0.4,1.0,0.9,1.3,2.1,2.3,0.9,0.0,1.9,1.4,3.4
George Lynch,33,7,7,21.0,3.6,8.1,0.439,0.4,1.7,0.25,3.1,6.4,0.489,0.465,0.7,1.1,0.625,1.9,3.4,5.3,1.7,0.4,0.4,1.0,2.1,8.3
David West,23,7,0,15.9,2.1,4.0,0.536,0.0,0.0,,2.1,4.0,0.536,0.536,1.6,1.9,0.846,1.1,3.1,4.3,1.1,0.3,0.6,1.0,1.4,5.9
Robert Traylor,26,4,0,10.0,1.0,2.3,0.444,0.0,0.0,,1.0,2.3,0.444,0.444,0.5,0.8,0.667,0.3,2.3,2.5,0.3,0.8,0.3,0.5,2.0,2.5
Steve Smith,34,5,0,9.2,2.4,5.2,0.462,1.2,2.2,0.545,1.2,3.0,0.4,0.5770000000000001,0.4,0.6,0.667,0.4,1.2,1.6,0.2,0.0,0.0,0.6,1.0,6.4
Shammond Williams,28,3,0,6.0,0.7,1.7,0.4,0.0,0.3,0.0,0.7,1.3,0.5,0.4,1.0,1.3,0.75,0.0,0.0,0.0,1.3,0.3,0.0,1.3,1.7,2.3
Maurice Carter,27,1,0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
