SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,7,DAL,Dirk Nowitzki,25,5,5,42.4,9.0,20.0,0.45,1.4,3.0,0.47,7.6,17.0,0.45,0.48,7.2,8.4,0.86,2.6,9.2,11.8,1.4,1.4,2.6,1.2,3.2,26.6
2004,7,DAL,Steve Nash,29,5,5,39.4,5.4,14.0,0.39,1.2,3.2,0.38,4.2,10.8,0.39,0.43,1.6,1.8,0.89,1.2,4.0,5.2,9.0,0.8,0.0,2.4,2.8,13.6
2004,7,DAL,Michael Finley,30,5,5,39.2,5.2,13.6,0.38,1.4,5.2,0.27,3.8,8.4,0.45,0.43,1.2,2.0,0.6,1.2,2.0,3.2,2.6,0.8,0.6,1.8,1.6,13.0
2004,7,DAL,Marquis Daniels,23,5,5,36.8,6.4,15.0,0.43,0.2,1.4,0.14,6.2,13.6,0.46,0.43,2.8,4.4,0.64,2.0,4.2,6.2,3.0,2.0,0.6,3.0,2.8,15.8
2004,7,DAL,Antoine Walker,27,5,5,28.0,4.4,12.2,0.36,0.2,2.0,0.1,4.2,10.2,0.41,0.37,0.8,1.4,0.57,4.6,5.4,10.0,2.4,1.2,0.6,1.8,2.6,9.8
2004,7,DAL,Antawn Jamison,27,5,0,21.8,5.2,11.4,0.46,0.4,1.6,0.25,4.8,9.8,0.49,0.47,2.2,3.0,0.73,3.0,2.0,5.0,0.4,1.0,0.4,1.0,3.0,13.0
2004,7,DAL,Josh Howard,23,5,0,17.2,1.6,7.2,0.22,0.2,1.0,0.2,1.4,6.2,0.23,0.24,2.0,2.2,0.91,3.4,3.0,6.4,0.8,1.2,1.2,1.4,2.4,5.4
2004,7,DAL,Eduardo NAjera,27,5,0,11.4,1.0,2.2,0.46,0.0,0.0,,1.0,2.2,0.46,0.46,0.4,0.4,1.0,2.0,1.4,3.4,0.6,0.6,0.4,0.4,2.4,2.4
2004,7,DAL,Tony Delk,30,1,0,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
2004,7,DAL,Scott Williams,35,3,0,3.7,0.0,1.3,0.0,0.0,0.0,,0.0,1.3,0.0,0.0,0.0,0.0,,0.7,0.7,1.3,0.0,0.0,0.3,0.0,1.0,0.0
2004,7,DAL,Shawn Bradley,31,2,0,1.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
