Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2008,15,585,MEM,Memphis Grizzlies,Mike Conley,"October 11, 1987",20.0,NBA,PG,53.0,46.0,1381.0,6.9,16.1,0.43,1.1,3.3,0.33,5.8,12.8,0.45,3.3,4.5,0.73,0.8,4.3,5.1,8.1,1.6,0.1,3.2,3.1,18.2,103.0,113.0
2009,15,585,MEM,Memphis Grizzlies,Mike Conley,"October 11, 1987",21.0,NBA,PG,82.0,61.0,2508.0,6.9,15.5,0.44,1.9,4.6,0.41,5.0,10.9,0.46,3.4,4.2,0.82,0.5,5.3,5.9,7.5,1.9,0.2,3.0,3.1,19.0,109.0,111.0
2010,15,585,MEM,Memphis Grizzlies,Mike Conley,"October 11, 1987",22.0,NBA,PG,80.0,80.0,2569.0,7.4,16.6,0.44,1.6,4.2,0.39,5.7,12.3,0.46,2.8,3.7,0.74,0.6,3.2,3.8,8.5,2.2,0.2,3.4,3.6,19.2,108.0,112.0
2011,15,585,MEM,Memphis Grizzlies,Mike Conley,"October 11, 1987",23.0,NBA,PG,81.0,81.0,2872.0,7.7,17.3,0.44,1.5,3.9,0.37,6.2,13.4,0.47,3.3,4.5,0.73,0.6,3.9,4.5,9.6,2.6,0.3,3.2,3.3,20.1,108.0,107.0
2012,15,585,MEM,Memphis Grizzlies,Mike Conley,"October 11, 1987",24.0,NBA,PG,62.0,61.0,2174.0,7.2,16.6,0.43,1.5,3.9,0.38,5.7,12.8,0.45,3.3,3.8,0.86,0.5,3.3,3.8,9.8,3.3,0.3,3.0,3.2,19.2,110.0,102.0
2013,15,585,MEM,Memphis Grizzlies,Mike Conley,"October 11, 1987",25.0,NBA,PG,80.0,80.0,2757.0,8.2,18.5,0.44,2.1,5.8,0.36,6.1,12.7,0.48,4.6,5.6,0.83,0.8,3.6,4.4,9.6,3.4,0.5,3.7,3.4,23.0,111.0,100.0
2014,15,585,MEM,Memphis Grizzlies,Mike Conley,"October 11, 1987",26.0,NBA,PG,73.0,73.0,2446.0,10.1,22.5,0.45,2.3,6.4,0.36,7.8,16.1,0.48,4.9,6.0,0.82,0.9,3.8,4.7,9.6,2.4,0.3,3.3,3.1,27.4,113.0,106.0
2015,15,585,MEM,Memphis Grizzlies,Mike Conley,"October 11, 1987",27.0,NBA,PG,70.0,70.0,2225.0,9.2,20.7,0.45,2.5,6.5,0.39,6.7,14.2,0.47,5.0,5.8,0.86,0.7,4.2,4.9,8.8,2.1,0.3,3.7,3.3,26.0,110.0,104.0
2016,15,585,MEM,Memphis Grizzlies,Mike Conley,"October 11, 1987",28.0,NBA,PG,56.0,56.0,1761.0,8.6,20.3,0.42,2.3,6.3,0.36,6.3,14.1,0.45,5.6,6.7,0.83,0.8,4.0,4.8,10.0,2.0,0.5,2.5,2.9,25.0,115.0,110.0
2017,15,585,MEM,Memphis Grizzlies,Mike Conley,"October 11, 1987",29.0,NBA,PG,69.0,68.0,2292.0,10.5,22.9,0.46,3.9,9.5,0.41,6.7,13.4,0.5,7.2,8.4,0.86,0.7,4.8,5.5,9.8,2.1,0.4,3.5,2.9,32.1,121.0,108.0
2018,15,585,MEM,Memphis Grizzlies,Mike Conley,"October 11, 1987",30.0,NBA,PG,12.0,12.0,373.0,8.7,22.8,0.38,3.3,10.4,0.31,5.4,12.3,0.44,7.2,8.9,0.8,0.0,3.7,3.7,6.6,1.6,0.4,2.4,3.3,27.8,108.0,114.0
2019,15,585,MEM,Memphis Grizzlies,Mike Conley,"October 11, 1987",31.0,NBA,PG,70.0,70.0,2342.0,10.4,23.8,0.44,3.3,9.0,0.36,7.1,14.7,0.48,7.3,8.6,0.84,0.8,4.2,5.1,9.5,2.0,0.5,2.8,2.6,31.4,117.0,111.0
2020,29,585,UTA,Utah Jazz,Mike Conley,"October 11, 1987",32.0,NBA,PG,47.0,41.0,1363.0,8.3,20.2,0.41,3.4,9.1,0.38,4.9,11.1,0.44,4.1,5.0,0.83,1.2,4.2,5.4,7.4,1.3,0.2,3.3,3.7,24.1,109.0,112.0
2021,29,585,UTA,Utah Jazz,Mike Conley,"October 11, 1987",33.0,NBA,PG,27.0,27.0,789.0,9.3,20.9,0.45,4.7,11.3,0.42,4.6,9.6,0.48,3.7,4.5,0.82,1.7,4.3,5.9,9.5,2.5,0.2,3.3,3.1,27.1,123.0,109.0
