Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,26,854,SAC,Sacramento Kings,22.0,NBA,C,34.0,22.0,866.0,4.6,10.4,0.44,0.0,0.1,0.0,4.6,10.4,0.45,2.0,3.2,0.63,2.7,5.5,8.1,2.7,0.7,2.4,2.6,5.5,11.3
1991,30,854,WSB,Washington Bullets,23.0,NBA,C,76.0,30.0,1942.0,6.0,11.8,0.51,0.0,0.1,0.0,6.0,11.7,0.52,2.6,4.0,0.65,4.2,6.7,10.8,1.9,0.9,2.9,2.7,5.0,14.7
1992,30,854,WSB,Washington Bullets,24.0,NBA,C,66.0,64.0,2511.0,7.8,14.5,0.54,0.0,0.0,0.33,7.8,14.5,0.54,3.3,4.5,0.73,3.1,7.5,10.6,2.7,0.9,2.5,2.8,3.2,19.0
1993,30,854,WSB,Washington Bullets,25.0,NBA,C,49.0,48.0,1701.0,7.2,13.9,0.52,0.0,0.1,0.0,7.2,13.8,0.52,3.6,5.1,0.7,2.9,6.2,9.2,2.5,1.0,2.3,2.3,3.3,18.0
1994,30,854,WSB,Washington Bullets,26.0,NBA,C,47.0,24.0,1178.0,4.2,8.9,0.47,0.0,0.1,0.0,4.2,8.8,0.47,2.1,3.0,0.72,2.4,5.0,7.4,2.1,0.8,1.5,2.2,4.3,10.5
1995,2,854,BOS,Boston Celtics,27.0,NBA,C,55.0,11.0,1083.0,5.1,10.0,0.51,0.0,0.1,0.0,5.1,9.9,0.51,2.4,3.3,0.72,4.1,6.1,10.3,1.1,0.7,1.8,2.5,6.0,12.5
1996,2,854,BOS,Boston Celtics,28.0,NBA,C,69.0,29.0,1431.0,3.6,7.4,0.49,0.0,0.0,,3.6,7.4,0.49,1.9,2.9,0.64,3.8,7.5,11.3,1.6,1.0,2.5,2.1,5.2,9.2
1997,2,854,BOS,Boston Celtics,29.0,NBA,PF,6.0,4.0,125.0,1.7,4.6,0.38,0.0,0.0,,1.7,4.6,0.38,0.9,1.4,0.6,2.6,4.9,7.5,1.2,1.4,2.6,2.0,6.0,4.3
1998,2,854,BOS,Boston Celtics,30.0,NBA,PF,33.0,8.0,447.0,3.2,5.6,0.57,0.0,0.0,,3.2,5.6,0.57,1.6,2.7,0.59,4.2,4.6,8.8,2.5,1.6,2.5,2.3,7.2,8.1
2001,21,854,SEA,Seattle Supersonics,33.0,NBA,C,9.0,0.0,40.0,1.8,6.3,0.29,0.0,0.0,,1.8,6.3,0.29,1.8,1.8,1.0,1.8,9.0,10.8,2.7,0.0,1.8,2.7,11.7,5.4
