Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2518,Brandon Roy,"July 23, 1984",326.0,300.0,11561.0,9.4,21.47,0.44,1.3,4.32,0.3,8.12,17.15,0.47,5.75,7.23,0.79,1.57,4.82,6.32,7.37,1.53,0.32,2.82,2.9,25.83,109.67,109.67
