Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,27,2938,SAS,San Antonio Spurs,Beno Udrih,22,80,2,1149,5.4,12.2,0.44,1.8,4.4,0.41,3.6,7.8,0.46,2.1,2.8,0.75,0.5,2.1,2.6,4.7,1.3,0.3,2.4,3.0,14.8
2005,27,174,SAS,San Antonio Spurs,Brent Barry,33,81,8,1742,4.0,9.5,0.42,2.1,5.8,0.36,1.9,3.7,0.52,2.3,2.8,0.84,0.6,3.3,3.9,3.7,0.8,0.4,1.3,2.5,12.4
2005,27,309,SAS,San Antonio Spurs,Bruce Bowen,33,82,82,2627,3.4,8.2,0.42,1.4,3.5,0.4,2.0,4.7,0.43,1.0,1.5,0.63,0.7,3.2,3.9,1.7,0.8,0.5,0.8,2.4,9.3
2005,27,377,SAS,San Antonio Spurs,Devin Brown,26,67,0,1238,5.0,11.9,0.42,1.3,3.5,0.37,3.7,8.4,0.44,3.0,3.8,0.79,1.1,4.0,5.1,2.7,1.1,0.3,1.5,2.4,14.4
2005,27,1047,SAS,San Antonio Spurs,Dion Glover,26,7,0,68,4.2,11.6,0.36,0.5,4.2,0.12,3.7,7.4,0.5,4.2,5.3,0.8,1.6,4.2,5.8,2.1,1.6,1.6,1.1,4.8,13.2
2005,27,2475,SAS,San Antonio Spurs,Glenn Robinson,32,9,0,157,7.8,17.7,0.44,0.5,1.4,0.33,7.3,16.3,0.45,4.6,5.3,0.87,0.9,4.6,5.5,1.8,0.9,0.7,1.6,4.4,20.6
2005,27,1502,SAS,San Antonio Spurs,Linton Johnson,24,2,0,15,0.0,4.8,0.0,0.0,2.4,0.0,0.0,2.4,0.0,0.0,0.0,,0.0,7.2,7.2,0.0,2.4,0.0,2.4,2.4,0.0
2005,27,2507,SAS,San Antonio Spurs,Malik Rose,30,50,1,862,5.2,11.2,0.46,0.0,0.2,0.0,5.2,11.0,0.47,2.9,4.1,0.7,4.0,5.5,9.5,1.7,1.3,0.4,2.3,5.2,13.2
2005,27,1040,SAS,San Antonio Spurs,Manu Ginobili,27,74,74,2193,6.0,12.8,0.47,1.6,4.2,0.38,4.4,8.6,0.52,5.8,7.3,0.8,1.2,4.2,5.4,4.7,2.0,0.4,2.8,3.1,19.5
2005,27,3124,SAS,San Antonio Spurs,Mike Wilks,25,48,0,278,4.1,10.0,0.42,0.6,2.1,0.31,3.5,7.9,0.44,1.6,2.1,0.75,0.5,2.7,3.2,4.3,1.8,0.1,1.8,3.4,10.5
2005,27,2020,SAS,San Antonio Spurs,Nazr Mohammed,27,23,5,414,4.8,12.3,0.39,0.0,0.0,,4.8,12.3,0.39,2.8,4.9,0.57,6.8,6.0,12.8,0.7,0.4,2.9,2.3,5.6,12.3
2005,27,2129,SAS,San Antonio Spurs,Rasho Nesterovic,28,70,70,1785,4.0,8.7,0.46,0.0,0.0,,4.0,8.7,0.46,0.3,0.6,0.47,3.7,5.5,9.3,1.4,0.6,2.4,1.5,4.2,8.3
2005,27,1329,SAS,San Antonio Spurs,Robert Horry,34,75,16,1396,4.0,9.7,0.42,1.3,3.6,0.37,2.7,6.1,0.45,2.2,2.8,0.79,2.3,4.6,6.9,2.1,1.7,1.5,1.8,3.6,11.6
2005,27,1841,SAS,San Antonio Spurs,Sean Marks,29,23,0,244,4.0,11.8,0.34,0.0,0.4,0.0,4.0,11.4,0.35,3.2,4.1,0.79,2.7,5.6,8.3,1.2,0.4,1.6,2.1,4.3,11.2
2005,27,800,SAS,San Antonio Spurs,Tim Duncan,28,66,66,2203,8.4,17.0,0.5,0.0,0.1,0.33,8.4,16.9,0.5,5.0,7.4,0.67,3.3,8.7,12.0,2.9,0.7,2.8,2.1,2.4,21.9
2005,27,1868,SAS,San Antonio Spurs,Tony Massenburg,37,61,6,699,3.8,9.4,0.41,0.0,0.0,,3.8,9.4,0.41,2.5,3.2,0.76,2.8,5.6,8.4,0.7,0.9,1.0,2.1,6.3,10.1
2005,27,2248,SAS,San Antonio Spurs,Tony Parker,22,80,80,2735,7.1,14.7,0.48,0.6,2.1,0.28,6.5,12.7,0.52,2.8,4.3,0.65,0.6,3.3,3.9,6.5,1.3,0.1,2.8,2.2,17.5
