Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1992,29,2079,UTA,Utah Jazz,Eric Murdock,"June 14, 1968",23.0,NBA,PG,3.0,0.0,11.0,14.6,24.3,0.6,0.0,4.9,0.0,14.6,19.4,0.75,9.7,9.7,1.0,0.0,14.6,14.6,4.9,4.9,4.9,14.6,4.9,38.8,,89.0,97.0
1998,16,2079,MIA,Miami Heat,Eric Murdock,"June 14, 1968",29.0,NBA,PG,5.0,0.0,125.0,4.9,14.3,0.34,0.9,4.0,0.22,4.0,10.3,0.39,10.3,12.5,0.82,1.3,7.6,8.9,6.7,3.1,0.0,1.8,4.9,21.0,,116.0,101.0
