Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2008,26,1226,SAC,Sacramento Kings,19.0,NBA,C,71.0,931.0,11.6,0.49,0.07,0.18,8.8,20.1,14.6,7.7,0.8,3.3,14.0,19.2,-0.2,0.8,0.6,0.03,-3.2,-0.9,-4.1,-0.5
2009,26,1226,SAC,Sacramento Kings,20.0,NBA,C,77.0,2259.0,13.0,0.51,0.14,0.17,7.6,20.9,14.2,11.3,1.0,3.1,15.7,20.2,-0.4,1.2,0.8,0.02,-1.9,-1.1,-3.0,-0.6
2010,26,1226,SAC,Sacramento Kings,21.0,NBA,C,72.0,1904.0,13.8,0.51,0.13,0.16,8.6,17.7,13.1,13.2,0.9,3.2,15.5,19.6,0.5,1.6,2.1,0.05,-1.2,0.1,-1.2,0.4
2011,23,1226,PHI,Philadelphia 76Ers,22.0,NBA,C,81.0,1718.0,12.8,0.48,0.06,0.16,8.7,22.5,15.6,11.2,0.9,3.1,13.8,18.9,-0.3,2.6,2.4,0.07,-2.5,0.7,-1.9,0.0
2012,23,1226,PHI,Philadelphia 76Ers,23.0,NBA,C,37.0,920.0,18.1,0.52,0.04,0.17,9.4,23.3,16.3,17.6,0.9,3.9,13.8,20.3,1.1,1.9,2.9,0.15,-0.2,1.6,1.5,0.8
2013,23,1226,PHI,Philadelphia 76Ers,24.0,NBA,C,82.0,2233.0,16.0,0.51,0.11,0.19,8.5,21.7,14.9,13.5,0.6,3.9,13.0,20.9,1.7,2.8,4.5,0.1,-1.1,0.6,-0.5,0.9
2014,31,1226,TOT,Total After Trade,25.0,NBA,C,80.0,2470.0,15.7,0.55,0.35,0.17,5.6,24.2,14.6,15.8,0.9,3.1,15.4,19.6,2.2,2.3,4.5,0.09,0.3,0.2,0.6,1.6
2014,23,1226,PHI,Philadelphia 76Ers,25.0,NBA,C,53.0,1666.0,15.3,0.55,0.35,0.17,5.5,24.6,14.7,16.9,0.9,3.2,15.9,19.0,1.2,1.4,2.6,0.08,0.0,0.2,0.2,0.9
2014,6,1226,CLE,Cleveland Cavaliers,25.0,NBA,C,27.0,804.0,16.6,0.57,0.35,0.17,5.9,23.6,14.5,13.5,0.8,2.8,14.5,20.7,1.0,0.9,1.9,0.11,1.0,0.3,1.3,0.7
2015,13,1226,LAC,Los Angeles Clippers,26.0,NBA,PF,73.0,1274.0,9.8,0.48,0.42,0.16,2.7,19.7,11.4,10.0,1.0,3.4,12.1,17.9,-0.3,1.5,1.2,0.04,-3.0,0.7,-2.3,-0.1
2016,4,1226,CHO,Charlotte Hornets,27.0,NBA,PF,57.0,1035.0,12.4,0.51,0.33,0.21,5.3,20.6,12.9,16.3,1.1,2.1,14.8,17.1,0.6,1.4,1.9,0.09,-1.6,1.0,-0.6,0.3
2017,31,1226,TOT,Total After Trade,28.0,NBA,PF,54.0,797.0,15.6,0.56,0.29,0.19,5.3,21.5,13.4,16.5,0.9,3.3,14.0,19.8,0.7,1.0,1.7,0.1,-0.3,0.8,0.5,0.5
2017,4,1226,CHO,Charlotte Hornets,28.0,NBA,PF,35.0,626.0,14.8,0.55,0.25,0.16,5.6,20.1,12.8,16.1,1.0,3.6,14.7,19.6,0.3,0.8,1.1,0.09,-1.1,0.9,-0.1,0.3
2017,17,1226,MIL,Milwaukee Bucks,28.0,NBA,PF,19.0,171.0,18.6,0.62,0.44,0.3,4.1,26.3,15.3,17.7,0.6,2.1,11.9,20.3,0.4,0.2,0.6,0.16,2.3,0.5,2.8,0.2
